r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.35,14.4,2.82,0.0,683.0702857142857,-629.2736451102178,43.24699094170349,2.243819173791895,0.47803632261885143,-3499.0312442058103,-2815.9609584915247
0.69,24.4,3.97,0.0,469.11724637681164,-416.5686668842292,77.22945594510863,2.37992534801666,0.6024241818259625,-3098.3293208636273,-2629.2120744868157
1.03,29.2,3.26,0.0,399.8035922330098,-194.474375131275,65.80400816074427,2.3337852602337197,0.5639897165275298,-1643.7702535396656,-1243.9666613066559
1.38,32.9,3.73,0.0,334.9299275362319,-130.4928198860608,69.76935588818154,2.3496632780072346,0.5776181370113253,-1221.5627108800097,-886.6327833437779
1.72,37.8,3.41,12.83180597422697,309.76354651162785,-33.83151298746766,23.29671386842806,2.1581454259408965,0.3804796822144014,-214.0337531626703,95.72979334895754
2.07,42.0,3.12,25.06224363395579,311.5861835748792,-6.1103175735300015,3.3293087749999697,2.03900990110451,0.21379580617191768,-8.148475377894838,303.4377081969844
2.41,45.1,2.92,29.225447912235985,305.54742738589215,14.281103409647903,12.216977013697933,2.1012382765795117,0.3058002131904166,48.86203554805744,354.4094629339496
2.76,47.6,2.79,33.99713255076416,321.44014492753627,20.84089532666397,21.948940002105388,2.1517857211391136,0.3725494223380059,97.32979046167671,418.76993538921295
3.1,52.3,2.78,31.252208453417907,319.9276451612903,-4.627725267800995,3.7659755506646264,2.0429167861581297,0.21991508654046799,-4.862957027133626,315.06468813415665
3.45,57.3,2.78,31.97851506009708,318.2470144927536,-9.321928477415764,10.620943166132598,2.0917806777874572,0.29254431330481123,-21.83384769598382,296.41316679676976
3.79,61.4,2.93,34.44866933150891,313.4955145118734,-1.3370230343764609,1.1233793324466228,2.0159068064264156,0.176615951330188,-0.37920350616304427,313.1163110057104
4.14,64.5,3.42,36.258041361854666,317.3244685990338,1.0371037095002633,0.9203709408666966,2.01335002492588,0.17239474161051385,0.22276893670625691,317.54723753574007
4.48,66.4,4.53,30.833812973934922,314.2111160714286,-20.112624678832894,38.12919662559724,2.2228569511757095,0.4556880896643064,-101.9959324750899,212.2151835963387
4.82,66.9,5.46,27.75917726988445,303.64788381742744,-24.310674765028377,51.87775484372514,2.2784467623307783,0.512961670744245,-143.778190311023,159.86969350640445
5.17,69.4,4.77,23.995458119801867,297.436750483559,-28.827807105401284,65.81101390132685,2.3338132204548727,0.5640140977337214,-186.06692255722143,111.36982792633759
5.51,70.2,4.44,0.0,283.75669691470057,-45.87932379523568,98.47347327002774,2.471147590526334,0.6687275434265997,-321.8943622950923,-38.13766538039175
5.86,70.9,4.24,2.6806117496399704,265.7800170648464,-37.22569445328272,93.92786295960187,2.450779888259466,0.6549544031898674,-264.55379191940136,1.226225145445028
6.2,72.3,4.38,33.444732649233885,258.0709677419355,-14.972853584410649,48.395432903177294,2.2645511214777647,0.4992364134752464,-77.65965451955955,180.41131322237592
6.55,73.9,3.51,40.19582865958687,255.44874809160305,-4.836513271057745,13.824188114109162,2.1103311827942783,0.3183106988382426,-8.776283720478565,246.67246437112448
6.89,75.0,3.22,41.86341571100656,254.73377358490563,-1.1308223968714106,2.3594684888948647,2.029678553137544,0.1989853446570592,-0.37302249745262445,254.360751087453
7.25,75.5,3.23,43.24873572195936,254.65717241379306,3.0524446916781884,8.740095641054987,2.0799538718172332,0.27561095296063687,3.3363643514323185,257.9935367652254
7.58,77.1,2.98,45.91842873504579,256.8399604221636,7.31525408580351,27.550080275787803,2.1775583573276416,0.4040721308476505,21.32654320520831,278.16650362737187
7.94,77.0,2.79,48.242879503429904,259.7046977329975,9.260646532552979,37.5980178903721,2.220654202310974,0.45328483489943827,33.415632592249004,293.12033032524647
8.27,77.0,2.82,49.84964684198362,263.22980652962514,9.884067805973672,41.55870454932682,2.2369510177700933,0.4708169967296195,37.252332559913825,300.482139089539
8.63,78.2,2.93,48.73811040692292,266.5247045191193,4.7764190841315495,18.303223259068695,2.133943588830274,0.34975502804190167,8.72482109355834,275.24952561267764
8.97,79.6,3.14,48.88653509570103,266.5732998885172,-0.7229902147023394,1.7982706374360415,2.023750301494575,0.18943158660137324,-0.14149234523868837,266.4318075432785
9.3,80.3,3.39,49.01871783779273,266.04030107526876,-4.4500220426495805,18.437299540390377,2.134618644774909,0.35063233914214353,-7.670978660092547,258.3693224151762
9.66,81.2,3.66,48.42602421864698,263.502784679089,-7.179818621800749,34.6624940515108,2.2083671296473084,0.4396833388852377,-20.740898382506803,242.76188629658222
9.99,82.3,3.9,49.85720886105154,261.08622622622624,-5.467775877416595,26.537411405028212,2.173017012050227,0.3986348472159271,-12.263275734282713,248.82295049194354
10.35,83.8,4.1,42.214908552449394,259.73001932367157,-17.131599406435758,83.44882357854397,2.4057093463939068,0.6224067127525749,-87.54658897665082,172.18343034702076
10.69,79.0,2.78,29.130028821699142,249.09410664172123,-31.28209612338338,119.18124402851551,2.5731032928046176,0.7298358428005574,-169.71538080888467,79.37872583283655
