r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,87.5,9.4,0.0,9238.181264367817,-2158.3159618972986,54.538425611914825,2.2890234440418964,0.5231559675612812,-10831.0671621176,-1592.885897749784
3.5,106.0,7.1,0.0,5439.545171428571,-1757.837166046203,111.0092782987469,2.5307490696882673,0.7059534141353718,-10574.260523764538,-5134.7153523359675
5.24,116.0,5.3,0.0,3085.751183206107,-1015.8779228243019,129.67580413359997,2.633039721581881,0.7603554206503541,-7246.779029345416,-4161.02784613931
6.98,125.0,5.7,0.0,1904.29,-521.1893756444839,133.43135336818176,2.656401284132864,0.7712948129817492,-4395.290903478284,-2491.0009034782843
8.72,126.0,4.4,0.0,1272.0121559633028,-287.84451413918333,134.56211410495084,2.663668252966924,0.7745947612047539,-2613.4314611837126,-1341.4193052204098
10.47,123.0,4.4,0.0,899.7126456542501,-170.66361428890744,134.78377075030582,2.6651061522931174,0.775242050104348,-1552.8659696162695,-653.1533239620194
12.31,118.0,4.6,0.0,659.3297806661251,-103.62088247627304,133.87578456601244,2.6592439859561816,0.772591404969056,-900.1945753449589,-240.86479467883385
14.52,115.0,6.4,0.0,480.0480716253444,-62.85676079183043,133.26131169730962,2.65531820320993,0.7707988635722607,-500.430720629953,-20.382649004608595
17.07,122.0,15.2,63.696509067430924,360.13159929701226,-21.0232542500962,104.50366388532252,2.499120548122788,0.6867519861670413,-122.44880683202635,237.6827924649859
31.82,121.0,10.2,38.727285103023384,116.34577309868006,-14.911362795254623,153.04695648357125,2.803079242265648,0.8294415821113861,-69.21181296508932,47.13396013359073
34.61,118.0,10.4,51.424222477577274,98.58629586824617,-5.750925889598536,135.34357245453907,2.668757606638839,0.7768774580044716,-22.17916910074071,76.40712676750546
37.16,113.0,10.5,49.88899607981934,85.6358288482239,-5.078614517655799,138.20180506759468,2.6878673268774254,0.7852441727086488,-18.657574546495432,66.97825430172847
