r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.42,35.7,9.1,85.5825864385427,570.8145238095238,541.5501457725948,53.50834117378393,2.284931563490612,0.5192375782045583,16868.18333693008,17438.997860739604
1.47,83.3,9.3,90.71383776790952,1139.4421768707484,331.3921744193345,57.17563770556464,2.2994896647214063,0.5330337337535336,4458.517253457557,5597.959430328305
2.11,94.2,10.4,33.143403867085006,1130.867298578199,-93.14685471186529,21.171343684083954,2.148062982531233,0.36786031871264113,-610.2581896224145,520.6091089557846
2.84,97.6,9.1,0.0,1011.830985915493,-151.36232122260083,56.84253627028462,2.2981681339917635,0.531797880714111,-1625.5368298502324,-613.7058439347394
3.9,101.0,9.1,27.75509209533811,859.9287435897436,-78.26426529418575,47.74959234404071,2.2619647065873085,0.49663933735640997,-662.4043494305897,197.52439415915387
4.74,105.0,16.7,63.6235394172603,863.12888185654,-9.733370416161087,4.693102304270083,2.050740073409288,0.23202575097836498,-9.129985658296384,853.9988961982436
5.69,106.0,9.1,62.24058267236104,842.5060105448152,-35.5048903754741,31.160559137323446,2.1934104824324288,0.4226692160696428,-161.68173437697536,680.8242761678399
6.32,108.0,11.5,53.56662106509039,807.031155063291,-52.55686645629708,55.18107637427721,2.291574921941427,0.525583083582104,-353.01487463117303,454.0162804321179
7.37,110.0,23.0,47.265991586542604,754.2104748982362,-59.82730977641277,74.53749706391564,2.3689342703871,0.5935878434001745,-451.07967969347146,303.1307952047647
8.21,112.0,19.7,46.23941340172125,693.9575395858708,-57.005132228284424,82.74842290411405,2.4027748275975283,0.6201840875996266,-433.5332580103192,260.4242815755516
9.16,113.0,9.1,51.00664251767554,652.171288209607,-50.653033951497626,85.81715471924218,2.4156972727487007,0.6298746233734867,-368.1453514272986,284.02593678230846
10.85,114.0,9.1,31.171189364762572,560.2335299539171,-60.863506908857374,113.04809652097828,2.5410188875785256,0.7119314207090455,-470.68117544572476,89.55235450819237
12.21,114.0,9.1,30.87082597940864,466.537592137592,-51.42905395964137,119.29900036926131,2.5737383147990647,0.730178745367659,-388.48616735045596,78.05142478713606
15.16,114.0,11.2,21.749199134576816,338.5743073878628,-43.377384660925166,134.01310425481242,2.6601258298617676,0.7729921292561232,-307.3719549475279,31.20235244033489
