r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,56.9,6.6,0.0,1902.1269540229887,-428.9877350596731,52.727505024561275,2.2818275127233076,0.5162436726567661,-2965.0642162018785,-1062.9372621788898
2.61,87.4,4.8,0.0,1528.907624521073,-474.7133667338409,93.21396742009124,2.447630922159722,0.6527744720916827,-3573.011606614681,-2044.103982093608
3.5,92.1,5.7,0.0,1066.6314285714286,-406.13039826777225,118.84696210939633,2.5713047510131735,0.7288622898200229,-3280.398766717662,-2213.7673381462337
4.37,93.5,5.2,0.0,814.1181235697939,-218.3928978803946,112.77940374779465,2.539654857164772,0.7111444791781197,-2069.9263372898313,-1255.8082137200374
5.24,98.2,4.4,0.0,686.627786259542,-134.79772513605363,106.17173982556736,2.5070756454383885,0.69169638555733,-1323.6485947427282,-637.0208084831862
6.11,99.7,4.4,0.0,579.5700818330605,-89.41052004838147,101.53955205366277,2.4852239366788456,0.6779236993138853,-871.2978900479563,-291.72780821489584
6.98,102.0,3.5,37.91525564661391,531.0534813753582,-42.25292059371294,71.60646435375781,2.357061660394099,0.5838220102646,-325.09837954898455,205.9551018263736
7.85,107.0,4.4,25.577665890748108,506.05,-50.74179173212083,91.57319489438129,2.4404410972305555,0.6477454192251036,-422.7102557428358,83.33974425716423
8.72,108.0,4.4,0.0,442.7627637614679,-64.224255952381,116.4291124058546,2.558472751194841,0.7218137517523013,-569.1508911094646,-126.38812734799671
9.6,110.0,4.4,26.25872683165225,393.65755208333326,-39.46629207709481,102.65811071329615,2.490433334335679,0.6812619260183963,-321.83247553965265,71.82507654368061
10.47,113.0,4.4,43.20160811029691,373.696752626552,-27.539368968953177,90.4445292312063,2.435532339336998,0.6442701228421347,-195.43706367567597,178.259688950876
11.35,110.0,5.2,29.772002759459863,345.4636563876652,-34.69756541378127,111.4000295091016,2.532703200474414,0.7071003823215798,-267.3691939815607,78.09446240610447
12.19,108.0,5.7,25.054287478614608,314.01694011484824,-34.235215645504624,118.7213422091151,2.57063044729377,0.7284963848114822,-262.52249211968297,51.494447995165274
13.12,109.0,8.6,20.316821235658974,284.867324695122,-33.558895068701936,125.29864074421965,2.607166261656523,0.7476280916913305,-253.405950829137,31.461373865985024
13.94,108.0,9.8,7.890383901375731,255.28887374461985,-33.52033326253898,131.89253505148343,2.6466894731682373,0.766809106591981,-250.82272179977844,4.466151944841414
14.86,108.0,9.8,14.076268497470242,226.5419448183042,-29.194571762683207,133.51713950148525,2.6569486512195004,0.7715450473705234,-213.20807302739752,13.33387179090667
15.68,109.0,12.3,13.712043225632675,204.49031887755106,-26.892226757015997,136.05223534271033,2.673421845849304,0.7789491738210966,-192.49923919504985,11.991079682501208
