galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\KK98-251_normalized.csv,local_structural_coupling,77.93898966422094,133.79600896097932,2.3853694645386727,2.65873244464515,0.5854334952156683,computed_from_baryonic_velocity,58.52785994456289,4.332436434722222,15,ok,
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0024_normalized.csv,local_structural_coupling,61.68054662601955,152.39091105329243,2.323362293216303,2.7972785759527232,0.518292928056011,computed_from_baryonic_velocity,93.56810515623579,1.3579884919654115,29,ok,
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0055_normalized.csv,local_structural_coupling,71.00757111108358,119.50077158916642,2.354104026791719,2.5748281770816144,0.5596971044375462,computed_from_baryonic_velocity,54.60980312519981,0.6466318488727554,21,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0100_normalized.csv,local_structural_coupling,93.22411356651321,133.73007455758727,2.46013323020613,2.65831007914368,0.6356288161609743,computed_from_baryonic_velocity,79.47008679216673,1.985280385263464,21,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0247_normalized.csv,local_structural_coupling,62.402212339629045,140.12912836890882,2.3247266414075187,2.7012225063271855,0.5199900734824043,computed_from_baryonic_velocity,54.09209124580985,0.5229947362318621,26,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0289_normalized.csv,local_structural_coupling,121.95960614778981,140.935904636347,2.5987597734192778,2.7069331385782096,0.7322180536252124,computed_from_baryonic_velocity,59.93862110807303,0.3187026601925077,28,ok,
NGC0300,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0300_normalized.csv,local_structural_coupling,99.25286872568473,141.035712350552,2.492859623987522,2.7076447165873745,0.6581982448587692,computed_from_baryonic_velocity,81.3107702020644,0.9728084457167845,25,ok,
NGC0801,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0801_normalized.csv,local_structural_coupling,90.84542305412108,137.9687890208677,2.45818545857388,2.6862791014212375,0.6135158140748086,computed_from_baryonic_velocity,74.2595418834698,0.2552043993879086,13,ok,
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC0891_normalized.csv,local_structural_coupling,123.42795081594961,140.59691999032822,2.6066206390681144,2.704524793575543,0.7399878949807712,computed_from_baryonic_velocity,219.63960379575346,1.0,18,ok,
NGC1003,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC1003_normalized.csv,local_structural_coupling,118.69786977767197,141.4053140207796,2.584629497027041,2.710289735917743,0.7256177031528634,computed_from_baryonic_velocity,73.76155734793161,0.7034771143802189,36,ok,
NGC1090,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC1090_normalized.csv,local_structural_coupling,106.77423061921417,136.8098410744541,2.528097194321896,2.6784611188202683,0.6831279486652365,computed_from_baryonic_velocity,78.98258911584344,0.6668741592161189,24,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC1705_normalized.csv,local_structural_coupling,119.63517339453692,137.75079380925553,2.589472262770094,2.6847982714167298,0.7256253861246674,computed_from_baryonic_velocity,69.90562515686007,1.0,14,ok,
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2366_normalized.csv,local_structural_coupling,86.51387466095576,125.64333561498464,2.4228900824200013,2.6091552203307797,0.6194104002373266,computed_from_baryonic_velocity,54.59453101095574,2.5689493733097186,26,ok,
NGC2403,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2403_normalized.csv,local_structural_coupling,97.08513311760845,138.27816485664664,2.4793132426162585,2.6883890038448732,0.6444062378002364,computed_from_baryonic_velocity,117.58746410307143,1.1957165356655346,73,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2683_normalized.csv,local_structural_coupling,128.48158398299736,142.84419338534173,2.638870996249784,2.7207398386976,0.7554595262576584,computed_from_baryonic_velocity,115.39856026457922,0.5673714280311978,11,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2841_normalized.csv,local_structural_coupling,119.8406679996753,138.83496966411272,2.5824702456121793,2.6922112863614305,0.7314898698066306,computed_from_baryonic_velocity,221.3381204026619,0.689433967626655,50,ok,
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2903_normalized.csv,local_structural_coupling,114.99862875187998,136.90130880840755,2.569621108487659,2.679073291154329,0.7123398137385089,computed_from_baryonic_velocity,163.3706862120339,0.8515218920227041,34,ok,
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2915_normalized.csv,local_structural_coupling,117.54775872627742,134.64658615650947,2.570176684257123,2.6642157027963544,0.7242759691598871,computed_from_baryonic_velocity,76.21050015144456,1.0,30,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2955_normalized.csv,local_structural_coupling,103.21514328260703,140.105655055582,2.5056549757660673,2.7010574412528254,0.6727626623877075,computed_from_baryonic_velocity,200.47836087016162,0.7103526952197862,24,ok,
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2976_normalized.csv,local_structural_coupling,73.73263966202926,129.45465338707956,2.3707459052866477,2.63169904963163,0.5751798698367216,computed_from_baryonic_velocity,262.1677275267025,6.951461231468921,27,ok,
NGC2998,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2998_normalized.csv,local_structural_coupling,87.65034867952986,140.92713145820665,2.443038273486051,2.7068706445930113,0.6064832439246061,computed_from_baryonic_velocity,61.97434555215946,0.2976457908714201,13,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3109_normalized.csv,local_structural_coupling,72.68398399600625,129.96335378310732,2.3661015131748484,2.634788519449339,0.5684904824191267,computed_from_baryonic_velocity,49.03091307283545,1.4610648898021206,25,ok,
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3198_normalized.csv,local_structural_coupling,94.07043224900913,138.00423821490585,2.4655313886461485,2.6865203630346297,0.6366240980160541,computed_from_baryonic_velocity,80.47686446832425,0.5962524807406729,43,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3521_normalized.csv,local_structural_coupling,106.18776175718824,143.63225943830182,2.5197314858606865,2.726569927721105,0.688970588961429,computed_from_baryonic_velocity,208.03957175170822,1.0,41,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3726_normalized.csv,local_structural_coupling,107.1408264868946,143.9828083402937,2.5343342662208155,2.729188352345602,0.6816253052007827,computed_from_baryonic_velocity,78.56839455477291,0.4389760747991951,12,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3741_normalized.csv,local_structural_coupling,97.0417334678959,127.88062682607746,2.473292860313045,2.6222626146074286,0.6601462922411743,computed_from_baryonic_velocity,37.89743049462903,1.0,21,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3769_normalized.csv,local_structural_coupling,124.68615336850412,153.04695648357125,2.6176145698146467,2.803079242265648,0.7443584911808937,computed_from_baryonic_velocity,101.94388964849387,0.8567119352579446,12,ok,
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3877_normalized.csv,local_structural_coupling,74.38202769233648,132.40529208006268,2.375093389208117,2.649903405275267,0.5760169916322654,computed_from_baryonic_velocity,104.55466067109182,0.6498715046749711,13,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3893_normalized.csv,local_structural_coupling,123.32133710143623,139.53401251506216,2.606891674944081,2.6970562759186008,0.7405144362524895,computed_from_baryonic_velocity,170.8466314352042,0.9422400376372544,10,ok,
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3917_normalized.csv,local_structural_coupling,80.81656970443443,144.47210684799123,2.4102632278423797,2.732869540720871,0.5874844761034064,computed_from_baryonic_velocity,96.59591751198988,0.6284838995505363,17,ok,
NGC3949,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3949_normalized.csv,local_structural_coupling,99.37353608514687,137.85328899068213,2.4955119661437335,2.6854939145968566,0.6602491765246649,computed_from_baryonic_velocity,153.8152881125373,1.0,7,ok,
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3953_normalized.csv,local_structural_coupling,99.66028248529321,141.67533465984565,2.489178873184655,2.7122321097765516,0.6696363891944872,computed_from_baryonic_velocity,147.84601190350747,0.6517937433709973,8,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3972_normalized.csv,local_structural_coupling,60.73956942190169,138.09915460667472,2.3225647760099593,2.6871669812135597,0.5106275067081902,computed_from_baryonic_velocity,88.77641701290018,0.7033003855435778,10,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3992_normalized.csv,local_structural_coupling,117.83390661655409,142.21303944212994,2.58695836662873,2.716125569225914,0.721421125104415,computed_from_baryonic_velocity,73.76373262582479,0.2837600824591692,9,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4010_normalized.csv,local_structural_coupling,92.04646495822506,136.5516236073536,2.451912167793972,2.6767373357215405,0.6390022916019392,computed_from_baryonic_velocity,116.16653933419856,1.3185976910743797,12,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4013_normalized.csv,local_structural_coupling,130.33061597185167,141.51667224211118,2.6457259333892953,2.711089754267104,0.7616359420761197,computed_from_baryonic_velocity,93.12111406675908,0.4938387417686791,36,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4051_normalized.csv,local_structural_coupling,89.04428217687499,139.16864826875275,2.447377849210805,2.6945174774349776,0.6104212650171302,computed_from_baryonic_velocity,107.36629702060736,0.6645552718615902,7,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4068_normalized.csv,local_structural_coupling,49.979262750262144,102.5082664890228,2.2616082379456595,2.4897330805362032,0.4730807314894248,computed_from_baryonic_velocity,64.70544886554521,5.770591046616395,6,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4085_normalized.csv,local_structural_coupling,81.75885994605028,141.00895834193855,2.4098433339546914,2.707453862665808,0.5914210772345196,computed_from_baryonic_velocity,112.85518534662916,0.9648360744831778,7,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4088_normalized.csv,local_structural_coupling,100.97205211005672,142.75592449943346,2.5078471863143066,2.7200916101440917,0.6441518997934239,computed_from_baryonic_velocity,125.35291137107149,0.6609577026416046,12,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4100_normalized.csv,local_structural_coupling,115.36262580790253,140.8879124307738,2.575548722537692,2.706591382745695,0.7086160678181486,computed_from_baryonic_velocity,137.4594036403108,0.7090523900577578,24,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4138_normalized.csv,local_structural_coupling,131.11050503390214,142.2103587360959,2.6545089542511007,2.716106073393397,0.7639577383559769,computed_from_baryonic_velocity,164.56182728198445,0.9844173208242909,7,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4157_normalized.csv,local_structural_coupling,115.81852608419416,139.88703475201598,2.5772170331262023,2.699523009601463,0.7067172436268591,computed_from_baryonic_velocity,110.97093224781263,0.568741369419924,17,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4183_normalized.csv,local_structural_coupling,93.01941631424113,139.76710307418188,2.4708310529767705,2.6986834692140365,0.6359258399927448,computed_from_baryonic_velocity,76.85684626397443,0.7203053237105822,23,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4214_normalized.csv,local_structural_coupling,113.98168487951588,137.7291422772045,2.564714445736783,2.6846514568086084,0.6993923799092594,computed_from_baryonic_velocity,75.6240844100419,1.0,14,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4217_normalized.csv,local_structural_coupling,112.66486116434594,137.35763646915441,2.5569322270832457,2.6821397038749457,0.687754918824474,computed_from_baryonic_velocity,167.95016741055332,1.008654230838025,19,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4389_normalized.csv,local_structural_coupling,67.36587070002209,142.3270087891469,2.349650038766634,2.716955224070162,0.5434905912006935,computed_from_baryonic_velocity,77.65298471050743,0.946716660964352,6,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4559_normalized.csv,local_structural_coupling,106.54399706680462,134.31406193110274,2.524094262430163,2.6620643844644176,0.6834821611143126,computed_from_baryonic_velocity,92.27731801877431,0.794466025015146,32,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5005_normalized.csv,local_structural_coupling,107.33589095769358,138.66226239091412,2.519915078092237,2.691022247085024,0.6921127044904288,computed_from_baryonic_velocity,252.76680073845844,1.0,18,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5033_normalized.csv,local_structural_coupling,128.46357363115442,138.69205647214085,2.6330299985588046,2.691227147413559,0.7554231181549216,computed_from_baryonic_velocity,81.21273729309681,0.36821455881867887,22,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5055_normalized.csv,local_structural_coupling,118.46538633783938,139.64555579830935,2.581484011630494,2.697834218472214,0.7258497623493414,computed_from_baryonic_velocity,128.77618332653478,0.6111492684849172,28,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5371_normalized.csv,local_structural_coupling,112.73450230009367,142.15600223740998,2.557517421349158,2.71571094287711,0.7077517850983266,computed_from_baryonic_velocity,84.42656377144213,0.2454081130933663,19,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5585_normalized.csv,local_structural_coupling,89.08934801642336,133.26401522386806,2.441220965433001,2.6553354037616126,0.6277837476849729,computed_from_baryonic_velocity,79.75655079822076,1.7139573989279533,24,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5907_normalized.csv,local_structural_coupling,116.86453828331548,137.03975530747394,2.5771931801367858,2.6800014439574644,0.7177596350659116,computed_from_baryonic_velocity,59.157717248443625,0.2588210851369208,19,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5985_normalized.csv,local_structural_coupling,91.53275854683723,129.66282798161862,2.44996082956767,2.632960953802935,0.6276743346088542,computed_from_baryonic_velocity,124.83140826177126,0.42830601431590615,33,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6015_normalized.csv,local_structural_coupling,99.4146004552705,146.26465540713895,2.49774296338079,2.746627538836429,0.6484734254911516,computed_from_baryonic_velocity,105.97261546446107,0.6701719218812451,44,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6195_normalized.csv,local_structural_coupling,107.15804767979695,137.85391613036842,2.5186388629197807,2.6854981743249664,0.693375696217153,computed_from_baryonic_velocity,145.51788703387504,0.4651163816619475,23,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6503_normalized.csv,local_structural_coupling,126.28073068319048,137.17490949538157,2.622702373416067,2.6809093480499975,0.7483795571477942,computed_from_baryonic_velocity,99.49217840978984,0.840600097964998,31,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6674_normalized.csv,local_structural_coupling,125.79992923219983,141.9663406018102,2.621556477441135,2.714335002329468,0.7465317374932503,computed_from_baryonic_velocity,88.83294217737533,0.3388887819619326,15,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6789_normalized.csv,local_structural_coupling,60.3326347553127,99.95675799984569,2.3135441196128905,2.4779211858101853,0.5368620856213199,computed_from_baryonic_velocity,151.32552514388414,6.3085410214868975,4,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6946_normalized.csv,local_structural_coupling,118.79268970001854,149.3089278204153,2.586255542350219,2.771046041824138,0.7265784438290169,computed_from_baryonic_velocity,150.25136279070784,0.8934893584421509,58,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC7331_normalized.csv,local_structural_coupling,124.16349917107424,142.78734247162123,2.610346492652892,2.7203222280638903,0.7429227645376444,computed_from_baryonic_velocity,72.52178205782033,0.2784609677267002,36,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC7793_normalized.csv,local_structural_coupling,62.61537772507093,139.237748816619,2.3242857087159305,2.694996538171453,0.5096575884154064,computed_from_baryonic_velocity,76.87850095881927,0.903208215080852,46,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC7814_normalized.csv,local_structural_coupling,129.48690414956766,140.08627214018253,2.6390729649149227,2.7009211858204387,0.7588173287585325,computed_from_baryonic_velocity,207.63008525561946,0.9140536484962545,18,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\PGC51017_normalized.csv,local_structural_coupling,85.83437702653261,128.5438423272457,2.429261547992799,2.626216333212186,0.5960275629437968,computed_from_baryonic_velocity,17.997745563058395,0.9346965943429275,6,ok,
