r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.34,13.5,10.1,0.0,5946.749411764707,-6949.548647138639,53.36239672452921,2.2843515561689403,0.5186795631650712,-23912.933221770818,-17966.18381000611
0.67,31.3,12.5,0.0,3653.3983582089554,-5526.223351158647,105.3915321789719,2.5033422716795424,0.6893857445583124,-23832.078392896892,-20178.680034687935
1.0,35.3,13.4,0.0,2299.442,-3149.9365114724883,120.09222161035025,2.5780359181952544,0.7324879764720833,-17826.056651602037,-15526.614651602038
1.34,50.5,9.38,0.0,1542.940895522388,-1795.5935399159662,125.66607692333466,2.609286721585194,0.7486961144285604,-13442.664152731024,-11899.723257208636
1.68,61.0,10.1,0.0,1078.438392857143,-1115.1685601841543,129.94318243513823,2.6346656353041125,0.7611334377960592,-10572.107329827611,-9493.668936970469
2.01,66.5,11.9,0.0,795.777960199005,-708.7921777296781,131.07569255426827,2.6416141434819864,0.7644300109973793,-8328.159223585979,-7532.381263386974
2.34,74.4,11.6,0.0,610.6355555555556,-474.96195308781256,131.68602879481077,2.6454012441512864,0.7662075253996607,-6601.410317327545,-5990.77476177199
2.67,83.0,9.17,0.0,482.3030711610486,-338.89449210205896,132.78646173141544,2.6523068186322427,0.769414272687125,-5307.546968099101,-4825.243896938053
3.01,86.4,7.66,0.0,383.5762458471761,-252.07743125088354,134.64658615650947,2.6642157027963544,0.7748414222646195,-4306.8651866238,-3923.2889407766233
3.35,83.6,8.18,0.0,310.89041791044775,-180.2147082728779,134.00660487426885,2.66008405432689,0.7729731617133114,-3342.309601316932,-3031.419183406484
3.68,79.8,7.93,0.0,262.8323913043478,-123.37628276527812,129.72764919930754,2.633354559858038,0.7605062717241833,-2427.0416531323667,-2164.209261828019
4.02,82.8,6.95,0.0,228.22830845771148,-88.35268559749979,125.58192256672136,2.6088002736447673,0.748451502941986,-1761.1800436419485,-1532.951735184237
4.35,83.5,7.19,0.0,203.63609195402302,-67.4080495927511,122.29423389644425,2.590154896800349,0.7388939736958288,-1322.7168125973415,-1119.0807206433185
4.68,80.4,7.85,0.0,183.73899572649574,-57.891889638221905,123.31797774150074,2.595887638210749,0.7418705836118786,-1112.1425215377717,-928.4035258112759
5.02,80.3,7.57,0.0,164.84852589641434,-53.90543371090869,127.74074687089866,2.621432802484844,0.7547272774989693,-1019.059859474838,-854.2113335784237
5.35,82.1,7.92,0.0,147.62235514018693,-49.94602007989858,131.483426955662,2.6441407628002254,0.7656173997613276,-929.4770847037386,-781.8547295635517
5.69,82.4,8.33,0.0,131.38469244288225,-43.68881121240052,133.08962498717062,2.6542271769180013,0.7702981885893829,-798.062935085889,-666.6782426430067
6.03,80.9,7.88,0.0,117.91396351575455,-33.64349102054146,129.57360184173027,2.632419682036194,0.7600580580796951,-594.5340609341217,-476.6200974183672
6.36,79.0,6.15,0.0,108.84355345911948,-22.87598313185621,118.9849022069038,2.5720461737232245,0.7292640471861287,-373.1707865195941,-264.32723306047467
6.69,81.4,6.11,0.0,102.81581464872944,-14.86377563736051,102.91833928601444,2.49165122142015,0.6820373552170682,-208.74513197226796,-105.92931732353851
7.02,79.7,5.59,0.0,99.03346153846155,-11.163083187591024,91.87189428064912,2.441745166331975,0.6486629508096419,-136.3240450003051,-37.29058346184354
7.36,77.5,6.33,0.0,95.33654891304346,-14.419089733795632,110.21041816839004,2.526774286052556,0.7036065551225639,-197.62254188202994,-102.28599296898648
7.7,79.9,6.41,0.0,89.22848051948051,-15.318765036289124,118.47773163775685,2.5693252203109447,0.7277867112404349,-214.602057396772,-125.3735768772915
8.03,81.5,7.86,0.0,85.07297633872976,-11.23967651849215,107.76637632902158,2.514776985288773,0.6964087030594662,-140.69059916485654,-55.61762282612678
8.37,82.2,7.82,0.0,81.69789725209078,-9.962514007025012,105.76228723301642,2.505113589324557,0.6904841907353151,-118.31821972760508,-36.6203224755143
8.7,82.0,7.09,0.0,78.398091954023,-8.67197090277857,102.65227718198122,2.4904060590025416,0.6812445381698385,-96.92579004590507,-18.527698091882073
9.03,84.7,5.74,0.0,75.97439645625693,-8.20848079918373,103.3829419674215,2.4938312720768816,0.683420686638163,-89.27336120382708,-13.298964747570153
9.37,86.1,5.54,0.0,72.8984098185699,-8.096821915016486,106.77507980533777,2.5099781498654625,0.6934809061786844,-87.70789323107333,-14.809483412503425
9.7,85.3,5.23,0.0,70.54952577319588,-8.523210825123648,112.76229278582856,2.539568103390345,0.7110943562164987,-93.94218035854634,-23.392654585350456
10.04,86.5,6.45,0.0,67.18785856573706,-9.887256492525951,123.40225286296906,2.5963624418513307,0.7421155888373789,-114.27197312481053,-47.08411455907347
