r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,24.3,3.9,0.0,1460.0110344827588,-185.20782137666828,11.899457060947672,2.0993934032873383,0.3032340605831214,-1749.4492346664804,-289.4382001837216
1.74,49.6,3.9,46.261140599236874,1298.8802298850574,-33.91198749284364,3.8275093495493073,2.043454907815001,0.2207541960887151,-68.94164968829736,1229.93858019676
2.61,73.6,5.2,88.8300943674924,1401.0041762452108,153.08798626660703,37.90020833841882,2.221908071032354,0.45465413534888366,1622.2853507040636,3023.2895269492747
3.5,101.0,4.4,107.08293934355821,1568.3150857142857,167.23037364890118,50.20410175651149,2.271777718006362,0.5064219938913871,1707.9008852731906,3276.2159709874763
4.37,107.0,3.5,110.80072596682078,1695.329633867277,136.68311297459218,47.39226483450957,2.2605322024736565,0.49519513708166585,1114.0069507493167,2809.3365846165934
5.24,115.0,3.5,103.55029704705848,1806.1437022900761,63.65332289923592,22.814764251616715,2.1558841990334225,0.37767158523140676,240.166224911078,2046.309927201154
6.11,123.0,3.9,98.7230003080739,1806.0864157119474,-58.8718705319576,25.012081628530947,2.1660856039749454,0.3902401802395896,-210.9586268694008,1595.1277888425466
6.98,130.0,3.9,70.8278695815372,1703.70664756447,-130.33636161789204,69.3806482897879,2.3481016489558324,0.5762968671759622,-984.9978926276158,718.7087549368541
7.85,134.0,3.5,29.32202799765948,1579.3011464968154,-170.31033604622596,95.65345894566292,2.4584455953180697,0.6602040946977177,-1469.7748629432451,109.52628355357024
8.72,136.0,3.9,0.0,1407.3666628440367,-166.7923575219897,106.41049026297303,2.5082225802278786,0.6924027833376545,-1450.2677497853747,-42.90108694133801
9.6,137.0,4.0,30.01035993281489,1287.4145208333334,-142.80286860292355,107.9569886884632,2.515704082479176,0.6969710987796945,-1193.5997600732187,93.81476076011472
10.47,136.0,3.5,0.0,1157.4616427889205,-145.78959403188597,118.3674664177709,2.568735484912763,0.7274654541965534,-1218.5088282456773,-61.04718545675678
11.35,137.0,3.5,0.0,1032.282731277533,-138.91886819147135,124.80640038620272,2.604339582692883,0.746197302391577,-1143.3724863174818,-111.08975503994884
12.19,137.0,3.5,0.0,918.5211894995899,-137.80619722170118,131.86254811397305,2.6465021909197812,0.7667217452020911,-1118.015359611378,-199.4941701117881
13.12,137.0,5.0,0.0,788.365762195122,-128.02228660070836,137.12401899513011,2.680567276932181,0.7820857153872328,-1021.654941923631,-233.289179728509
13.94,138.0,5.0,0.0,694.4821879483503,-111.90601654598139,138.79717080734574,2.69195078453794,0.7869909228756927,-876.866613102599,-182.38442515424867
14.86,137.0,7.5,0.0,593.6492934051143,-109.60097232960432,144.47210684799123,2.732869540720871,0.8037288212489614,-842.2706601751414,-248.62136677002707
