r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.44,15.7,9.1,58.8725937122397,351.44090909090914,324.40616391184557,54.49216392282351,2.2888397376061427,0.522980736737003,7525.791569105558,7877.232478196467
1.32,44.5,9.1,52.58755916781897,636.9183333333333,142.18057851239666,39.27762896904517,2.227600188463113,0.4608272758420391,1458.120590324895,2095.038923658228
2.2,69.4,9.1,18.128942970099473,601.6787272727273,-62.20946477764661,29.30213298398745,2.185312787312384,0.4132429940877995,-452.28846672130953,149.39026055141778
3.08,90.0,11.4,0.0,527.4296753246753,-97.4784722222223,73.013202294705,2.3627485586660626,0.5885287167454979,-1003.1008033058283,-475.67112798115306
3.96,105.0,9.88,0.0,430.1166161616161,-79.94999396264892,87.76470537258888,2.4239910180039024,0.6359634358779804,-856.3200761528362,-426.20345999122014
4.84,113.0,16.2,17.521577919132884,386.71768595041317,-37.67742681767512,62.45488005274704,2.3204468426805502,0.5522018091268812,-323.2867576908584,63.430928259554776
5.53,117.0,24.8,45.5171275687549,370.96305605786614,3.992698159278754,5.377717137429301,2.056176140963,0.24033004626315047,3.685931665516762,374.6489877233829
7.48,124.0,9.1,57.279550516438285,397.2584090909091,12.171913473491058,29.562135764310547,2.1864532192395036,0.41457978183884014,41.370856599626336,438.6292656905354
8.37,127.0,9.1,58.356520098278686,405.53129032258073,2.5335436343959055,4.564976768333126,2.049692803080812,0.23041551192340254,1.3365039403589243,406.86779426293964
9.24,130.0,9.1,59.749762661317085,401.7174458874459,-7.471768765578342,20.87964569265053,2.1466557133046873,0.3660786311339871,-15.350114926004204,386.36733096144167
10.13,133.0,9.1,60.20685529812845,392.38097729516284,-10.817143180909746,37.03193745755571,2.218300178916783,0.4507048056386681,-34.54628579567836,357.8346914994845
13.23,142.0,23.8,65.03221077679801,358.557044595616,-10.910946032111887,54.03744720725342,2.287033749678797,0.5212546392412438,-38.89049595480851,319.6665486408075
