r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.63,265.0,15.0,137.71844180018454,191670.82634920639,-124605.24611725783,54.92550139180019,2.290560335169262,0.5246194319487825,-161565.47839385588,30105.347955350502
1.72,250.0,15.0,0.0,55851.10808139536,-76100.39026853275,140.08627214018253,2.7009211858204387,0.7907783998944123,-149515.01061685235,-93663.90253545699
2.79,233.0,7.29,0.0,27293.98336917563,-17919.51751138701,131.9198464455631,2.6468601098829936,0.7668886748698638,-80496.14178625296,-53202.158417077335
3.91,230.0,6.45,0.0,16607.3647314578,-7169.6460741757855,128.83743788331398,2.6279768945382336,0.7579165357213635,-49101.98023542597,-32494.615503968165
5.03,228.0,5.37,0.0,11233.976163021867,-3860.8511160478884,129.75553793626406,2.6335240042907766,0.7605874197311929,-32628.758485615403,-21394.782322593535
6.14,228.0,5.16,0.0,7997.666742671011,-2375.478736212848,131.75902555035472,2.6458562131419674,0.7664201652928266,-22527.880089895614,-14530.213347224602
7.26,227.0,5.94,0.0,5936.658581267217,-1508.5057211671171,132.17820760705465,2.6484773557629175,0.7676414534457806,-15241.848975536295,-9305.190394269077
8.37,226.0,3.0,0.0,4633.69898446834,-1002.9000386296317,131.51338320385153,2.644326924022192,0.7657046494203529,-10278.328116427581,-5644.629131959241
9.5,223.0,3.92,0.0,3690.1624947368423,-719.3452715833877,132.3181259608099,2.6493555083072726,0.7680491877857426,-7247.700697713527,-3557.5382029766847
10.65,219.0,2.9,0.0,2993.5917652582157,-534.7522507076894,133.2838499346455,2.6554616167464786,0.7708645952361118,-5211.040168549159,-2217.448403290943
11.74,216.0,2.55,0.0,2492.317453151618,-413.0958910188691,134.07791790248015,2.660542632145064,0.7731812852022438,-3868.3284807109053,-1376.0110275592874
12.82,214.0,2.55,0.0,2097.1736817472697,-326.75636403997675,134.98017832771654,2.6663839953785393,0.7758157275067322,-2931.2217590410614,-834.0480772937917
14.01,214.0,3.07,0.0,1750.5805067808708,-258.0639586144309,136.1045106724916,2.673767787399665,0.7791020622555691,-2204.6052524519982,-454.02474567112745
15.09,214.0,3.61,0.0,1511.3684956925117,-198.51093401179386,134.7142085303558,2.6646544183168803,0.775038896742096,-1603.0217247643961,-91.65322907188443
16.18,214.0,4.46,36.20195356380177,1319.8117799752781,-161.59074192589185,134.69678482675369,2.6645413384091823,0.7749880138268935,-1238.8116908630618,81.0000891122163
17.36,214.0,5.07,51.30667841823954,1144.5575115207373,-135.86667649070233,136.03117711504083,2.673282562703472,0.7788875879347009,-992.9229924935111,151.63451902722625
18.44,214.0,4.78,66.2897037073207,1012.7530911062906,-111.59662199947613,135.5599730196928,2.6701769016054673,0.7775099133407153,-774.4491422123444,238.3039488939462
19.53,214.0,4.87,66.05287239650183,902.3928417818739,-101.24793516001534,138.02233624384655,2.6866435848278134,0.7847179174982045,-678.9938683139501,223.39897346792384
