r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.85,10.3,0.2,39.59960000745488,108.19776470588235,61.7502971424505,64.01376422171776,2.326648931780283,0.5577220697551662,1736.6590832357895,1844.8568479416717
1.14,12.9,2.7,36.56417580934046,126.10535087719299,47.580521519208176,57.49666554129535,2.3007632552700406,0.5342216678160949,1046.6481163301391,1172.753467207332
1.42,16.4,1.8,29.898445160660042,135.318661971831,30.128603672925003,42.359803398778936,2.2402151035116424,0.4742603425162706,494.2003683274619,629.5190302992929
1.71,18.6,2.1,34.462739560981795,143.27865497076024,33.52998560879517,53.72755721212509,2.2858026333714863,0.520074404389786,551.2712971041285,694.5499520748888
1.99,19.8,2.0,25.646107999321053,154.43075376884426,17.67464348004518,29.346132041678807,2.1855059568254456,0.4134696374346307,176.08324397630116,330.5139977451454
2.28,26.1,0.6,18.83518312885227,153.353201754386,2.1627996424699965,2.5058405824621808,2.0311539460239567,0.20134548346136327,2.2450980251759725,155.59829977956196
2.55,27.7,2.7,19.793156638594596,155.64192156862745,-2.0479709396732,2.6380418657908313,2.0324641800677905,0.20343559240708914,-2.007000109826908,153.63492145880053
2.84,29.7,2.6,10.751839961753637,152.206338028169,-13.299005458744,32.415110889962605,2.1988107561907944,0.42887115219264393,-111.50138642142166,40.70495160674734
3.13,33.0,3.4,0.0,147.92849840255593,-17.646299673846915,50.22652257704448,2.2718671633759926,0.5065102825285377,-191.39827130486773,-43.4697729023118
3.41,34.8,1.2,0.0,142.14794721407625,-31.608982498557154,89.45659206660115,2.4312593774878937,0.6412170553951995,-446.09379375191025,-303.945846537834
3.7,35.0,0.9,0.0,129.91137837837834,-38.04828083929449,108.85136515718732,2.5200732572778803,0.6996075354278847,-550.3747422979534,-420.46336391957504
3.98,39.0,10.2,0.0,120.4604271356784,-15.536205521416703,67.15906164517759,2.3391988757622624,0.5686850360862251,-184.34309405128965,-63.88266691561125
4.26,35.9,5.4,45.387699140400386,121.211103286385,26.33643976582351,100.55711811585542,2.4806818716140637,0.6749845868584154,362.36712048345123,483.5782237698362
4.55,40.0,4.1,58.826900390232346,135.4721978021978,53.04739957747817,130.89564556631547,2.6405026934171287,0.7639057799975542,625.100155938971,760.5723537411689
4.84,38.7,1.4,53.290138976534934,151.97859504132234,37.35843176149506,113.50079822825157,2.5433244984294485,0.7132567108418377,434.7649818467784,586.7435768881007
5.12,41.8,0.5,29.323108283588464,156.76650390625,4.131498143932911,15.399074680778188,2.118892183670382,0.329883229087223,11.17191004122156,167.93841394747156
5.41,42.9,0.4,29.011441697166095,154.3335489833641,1.5095440808916507,4.633745327718665,2.0502561495866902,0.23128210910190805,1.2420054247814845,155.5755544081456
5.68,44.4,1.7,33.67429105669075,157.61184859154932,7.777342836000355,37.180902237378916,2.218920312898246,0.45138565656435126,42.028622917380716,199.64047150893003
5.97,46.1,1.3,32.548582382982204,158.6888609715243,5.211613918943865,24.541854579544793,2.16392505324338,0.38759964528919844,18.766786455909454,177.45564742743375
6.26,49.0,0.9,33.085078838575605,160.63458466453676,4.5783972440128125,21.869583139739333,2.1514076628597794,0.3720748171606843,14.22523031226252,174.85981497679927
6.54,51.9,0.6,23.094517723934253,161.2985474006116,-11.237140905393161,60.58232585387766,2.313007683516999,0.5454895150945416,-79.74552769096125,81.55301970965034
6.83,53.1,2.1,0.0,154.22941434846265,-21.140112309945245,101.1717560682048,2.483519914037275,0.6768241761483773,-198.89896720345567,-44.669552854993015
7.1,54.0,0.5,6.418709526972833,149.46008450704227,-16.251249766851686,90.47566935939533,2.435667380447702,0.6443661861844943,-143.65729126878145,5.8027932382608185
7.39,55.9,1.1,26.005079663943867,145.12871447902572,-8.462138338291213,57.59076940749043,2.301136583013125,0.5345693139610569,-53.618001579422604,91.5107128996031
7.68,58.8,3.6,32.26093281181948,144.55204427083336,-3.406410837751206,22.256409855528823,2.153246632656948,0.3743800462077224,-9.035405483238202,135.51663878759516
7.96,57.3,4.6,28.84382597853901,143.18706030150753,-7.002523175837367,52.319215551767584,2.2802035113960013,0.5146698763576572,-38.668681271326385,104.51837903018114
8.25,54.0,9.0,11.808393817967618,140.56060606060606,-14.748586051484846,96.89113007503052,2.4639928549501047,0.6639531315788425,-123.65901035633748,16.901595704268587
8.52,63.8,12.0,0.0,134.92785211267602,-16.602651085199312,107.1538733365411,2.5118074345612715,0.6946002786537694,-143.89516515432373,-8.967313041647714
8.81,60.5,6.2,20.761619439047184,131.26312145289444,-10.79889242617503,86.88124689637236,2.420219386969388,0.6332070295947495,-82.33635167629718,48.926769776597254
9.1,61.0,5.7,32.03111897244608,128.6644945054945,-4.135540199032965,38.9625052790364,2.226301194882916,0.4594246908674642,-15.918056854176355,112.74643765131815
9.38,66.0,1.3,39.86860006549462,128.90586353944565,6.87132170973132,65.69082004166735,2.3333335604328536,0.5635956470367801,40.55098839897199,169.45685193841763
9.67,65.2,3.4,35.80264943024117,132.58114788004136,-0.2140979180305474,1.0804948490110404,2.0153754488856457,0.1757404635691389,-0.02378425804047851,132.55736362200088
9.96,67.1,4.7,28.48246863763112,128.78168674698793,-7.599382560540281,74.84198410590697,2.370173039216133,0.5945934985342046,-47.330781155256986,81.45090559173094
10.23,67.5,9.3,35.888021789741956,128.3254936461388,-1.6896040772190184,15.36402052410245,2.1187049838120204,0.3296322905853014,-2.426167352786593,125.8993262933522
