galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
KK98-251,0.25,4.25,2.0,0.35237412352067166,47.1652,240.26558792920372,287.4307879292037,3.433846240005513,7.750251414134959,8.476891941171653,,170.46199755578021,170.46199755578021,formula
KK98-251,0.41,6.84,2.0,0.4458551361593307,64.55439024390245,185.36916373225338,249.92355397615583,5.14463798532025,8.717875723490435,10.122680333302236,,170.46199755578021,170.46199755578021,formula
KK98-251,0.57,9.56,2.0,0.5148797373108921,80.8421052631579,153.97794477721064,234.82005004036853,6.788225099390856,9.368427217148568,11.569244941784666,,170.46199755578021,170.46199755578021,formula
KK98-251,0.74,12.3,2.0,0.47266301588700105,110.70702702702704,108.87984034978064,219.58686737680767,9.051143574156804,8.976139585525488,12.747324498059884,,170.46199755578021,170.46199755578021,formula
KK98-251,0.9,15.1,2.0,0.4912804599566242,132.9842222222222,93.04960951592072,226.0338317381429,10.940100547984008,9.151210224026583,14.262904632799332,,170.46199755578021,170.46199755578021,formula
KK98-251,1.07,17.5,2.0,0.4607397526357252,158.05392523364483,73.40057811929137,231.4545033529362,13.004526135157713,8.862201678343919,15.737100069188152,,170.46199755578021,170.46199755578021,formula
KK98-251,1.24,19.7,2.0,0.43190709936108174,181.04459677419354,59.37398944807487,240.4185862222684,14.983167221919402,8.580428131253873,17.266124258663634,,170.46199755578021,170.46199755578021,formula
KK98-251,1.4,21.8,2.0,0.435189504253228,195.34178571428572,52.9880515787964,248.3298372930821,16.537185371156724,8.612971160425127,18.645690446060584,,170.46199755578021,170.46199755578021,formula
KK98-251,1.57,24.4,2.0,0.4774878261545856,203.70452229299363,51.84301188208776,255.54753417508138,17.883402920026153,9.021836213037664,20.03021788835253,,170.46199755578021,170.46199755578021,formula
KK98-251,1.72,27.3,2.0,0.5372217429467915,210.1128488372093,53.24179734483021,263.3546461820395,19.01036822368257,9.56952932139862,21.283091679385024,,170.46199755578021,170.46199755578021,formula
KK98-251,1.89,30.3,2.0,0.5931278591390994,212.85211640211642,53.495110939065775,266.3472273411822,20.057180759019946,10.05513598490017,22.436493925630053,,170.46199755578021,170.46199755578021,formula
KK98-251,2.06,32.6,2.0,0.6314300772368606,210.26936893203882,52.24991858378439,262.5192875158232,20.81237372334064,10.374720829140216,23.254886202314466,,170.46199755578021,170.46199755578021,formula
KK98-251,2.46,33.3,2.0,0.6040323378964605,193.53569105691057,41.85551175045474,235.3912028073653,21.81966544198146,10.147145357494326,24.06371456999352,,170.46199755578021,170.46199755578021,formula
KK98-251,2.79,34.6,2.0,0.625014768369529,177.04964157706092,38.18683366241333,215.23647523947426,22.225402133594795,10.32188286690627,24.50530077183574,,170.46199755578021,170.46199755578021,formula
KK98-251,3.13,34.2,2.0,0.6519761912235764,146.361214057508,35.507081122932966,181.86829518044095,21.403518402356188,10.54216125444779,23.858913720343182,,170.46199755578021,170.46199755578021,formula
