galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
IC2574,0.85,10.3,0.2,0.13398112521884106,108.19776470588235,25.366711695496562,133.5644764013789,9.59,4.643458295405708,10.655036599710582,,160.93091400713186,160.93091400713186,formula
IC2574,1.14,12.9,2.7,0.1370245079833885,126.10535087719299,19.3434029045125,145.44875378170548,11.99,4.695900266311482,12.876784509773557,,160.93091400713186,160.93091400713186,formula
IC2574,1.42,16.4,1.8,0.2915025481665958,135.318661971831,33.03645881116778,168.3551207829988,13.861908238045729,6.849216853908062,15.461703383258206,,160.93091400713186,160.93091400713186,formula
IC2574,1.71,18.6,2.1,0.29809774123889515,143.27865497076024,28.054468983062502,171.33312395382274,15.652683476005002,6.9262646470544915,17.116648093626182,,160.93091400713186,160.93091400713186,formula
IC2574,1.99,19.8,2.0,0.2189518426948567,154.43075376884426,17.706593049461834,172.1373468183061,17.53046491111973,5.936002035750076,18.508196026853323,,160.93091400713186,160.93091400713186,formula
IC2574,2.28,26.1,0.6,0.5156064806716374,153.353201754386,36.39343079056455,189.74663254495056,18.698804774637335,9.109172421383139,20.79957504860345,,160.93091400713186,160.93091400713186,formula
IC2574,2.55,27.7,2.7,0.5108498016610041,155.64192156862745,32.239813922222524,187.88173549084996,19.922020479860972,9.06705715773687,21.888317100719902,,160.93091400713186,160.93091400713186,formula
IC2574,2.84,29.7,2.6,0.5436787726233069,152.206338028169,30.80800063540296,183.01433866357195,20.791007671587252,9.353861331265522,22.798261376792407,,160.93091400713186,160.93091400713186,formula
IC2574,3.13,33.0,3.4,0.6260521988682883,147.92849840255593,32.188866638993076,180.11736504154902,21.517811226981244,10.037487363879883,23.743785557068367,,160.93091400713186,160.93091400713186,formula
IC2574,3.41,34.8,1.2,0.6596277240361085,142.14794721407625,31.13034971659093,173.27829693066718,22.01645975174029,10.303130229865829,24.308002643853218,,160.93091400713186,160.93091400713186,formula
