galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2841,3.44,285.0,289.9312589218348,14.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,289.9312589218348,0.017302662883630866,0.005039077292560044
NGC2841,3.77,297.0,286.07929722368937,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,286.07929722368937,0.03677004301788092,0.01070858804011896
NGC2841,4.13,303.0,284.22515177232293,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,284.22515177232293,0.061963195470881416,0.018045622998710164
NGC2841,4.47,306.0,282.78312361242496,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,282.78312361242496,0.07587214505743478,0.022096344699545606
NGC2841,4.8,307.0,281.6261658653187,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,281.6261658653187,0.08265092552013459,0.024070537858747482
NGC2841,5.13,304.0,281.0518416591501,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,281.0518416591501,0.075487362963322,0.021984284103666932
NGC2841,5.48,308.0,281.0117926351134,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,281.0117926351134,0.08762404988599543,0.025518867415511504
NGC2841,5.83,313.0,280.55263213878425,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,280.55263213878425,0.10366571201666375,0.030190701798532688
NGC2841,6.16,314.0,280.233626461922,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,0.7087686833841484,60474876.62165531,0.29123131661585155,0.7382012883448074,0.5,0.0927716447198647,2973081534.858096,31.15743,280.233626461922,0.10753622145884723,0.03131791535935387
NGC2841,6.86,317.0,284.37957257862246,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,284.37957257862246,0.10290355653431402,0.030871323381417907
NGC2841,7.18,320.0,285.497386678057,7.63,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,285.497386678057,0.10782066663107184,0.03234646866318888
NGC2841,7.51,316.0,286.64103840866886,20.5,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,286.64103840866886,0.09290810630168081,0.027872663404378214
NGC2841,7.85,318.0,288.61413842707015,23.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,288.61413842707015,0.09240836972619451,0.027722741186459388
NGC2841,8.21,321.0,289.92085747665686,8.48,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,289.92085747665686,0.09681975863969824,0.029046168853068398
NGC2841,8.57,323.0,289.8394476257502,8.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,289.8394476257502,0.10266424883668665,0.030799530475808724
NGC2841,8.9,321.0,289.1324277904504,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,289.1324277904504,0.09927592588644742,0.029783025147514897
NGC2841,9.24,323.0,287.4796989354205,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,287.4796989354205,0.10996997233615939,0.032991265730481285
NGC2841,9.6,323.0,285.42702149586324,10.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.6999975081412895,72220972.85626395,0.3000024918587106,0.599174405263857,0.6879029621865335,0.13243381005404942,3060139284.2091665,52.576206,285.42702149586324,0.11632501084872061,0.034897793120107726
