galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6948019395052277,5593.294162783673,0.30519806049477227,0.6892930825689905,0.4716584957522108,0.1789188320444056,68519807.195703,1572.0090704999998,178.85,0.16425233644859816,0.05012949451584695
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6948019395052277,5593.294162783673,0.30519806049477227,0.6892930825689905,0.4716584957522108,0.1789188320444056,68519807.195703,1572.0090704999998,207.41,0.057227272727272745,0.01746565264376902
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6948019395052277,5593.294162783673,0.30519806049477227,0.6892930825689905,0.4716584957522108,0.1789188320444056,68519807.195703,1572.0090704999998,227.06,0.03378723404255318,0.010311798299270175
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.6948019395052277,5593.294162783673,0.30519806049477227,0.6892930825689905,0.4716584957522108,0.1789188320444056,68519807.195703,1572.0090704999998,233.42476518141774,0.006703126887584085,0.002045781325341022
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.631380623008139,10913.928203144837,0.368619376991861,0.45358481083669977,0.5540884176705574,0.20489146883689133,85950856.18267228,2504.1941925000006,219.46474090386363,0.049936186563360914,0.01840744598033544
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.631380623008139,10913.928203144837,0.368619376991861,0.45358481083669977,0.5540884176705574,0.20489146883689133,85950856.18267228,2504.1941925000006,213.16109518390076,0.08120217593146226,0.029932695502239107
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.631380623008139,10913.928203144837,0.368619376991861,0.45358481083669977,0.5540884176705574,0.20489146883689133,85950856.18267228,2504.1941925000006,205.51178384705827,0.08661429401307437,0.03192770709768935
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.5786983765850865,3711.244328388401,0.4213016234149135,0.2983681992943461,0.5254556936490493,0.2512230151254915,45187634.22748961,5109.6151755,186.069371203323,0.18746999474531448,0.0789814131277863
NGC5907,30.2,218.0,181.25520378736718,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.5786983765850865,3711.244328388401,0.4213016234149135,0.2983681992943461,0.5254556936490493,0.2512230151254915,45187634.22748961,5109.6151755,181.25520378736718,0.16855411106712304,0.07101212062583658
NGC5907,32.71,214.0,173.52426141609132,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.5786983765850865,3711.244328388401,0.4213016234149135,0.2983681992943461,0.5254556936490493,0.2512230151254915,45187634.22748961,5109.6151755,173.52426141609132,0.18913896534536767,0.07968455315102047
