galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC3877,0.87,37.8,9.0,0.0,101.87,0.0,1642.3448275862065,101.87,-64.07000000000001,64.07000000000001,-1.6949735449735452
NGC3877,1.74,80.1,9.0,0.0,114.98,0.0,3687.3620689655168,114.98,-34.88000000000001,34.88000000000001,-0.4354556803995008
NGC3877,2.61,121.0,8.5,0.0,122.0,0.0,5609.578544061303,122.0,-1.0,1.0,-0.008264462809917356
NGC3877,3.5,142.0,7.3,8.66,132.74,0.0,5761.142857142857,133.07505983682782,8.924940163172181,8.924940163172181,0.06285169128994493
NGC3877,4.37,153.0,6.2,14.44,143.94,0.0,5356.75057208238,144.79968902172513,8.20031097827487,8.20031097827487,0.05359680377957432
NGC3877,5.24,160.0,5.3,18.43,159.88,0.0,4885.496183206106,161.0989888954476,-1.0989888954476044,1.0989888954476044,-0.006868680596547527
NGC3877,6.11,162.0,5.3,22.09,181.37,0.0,4295.253682487725,182.8514422232856,-20.851442223285602,20.851442223285602,-0.1287126063165778
NGC3877,6.98,167.0,4.5,25.11,193.57,0.0,3995.558739255014,195.323992185127,-28.323992185126997,28.323992185126997,-0.16960474362351496
NGC3877,7.85,169.0,5.3,26.73,197.84,0.0,3638.343949044586,199.76677257025395,-30.76677257025395,30.76677257025395,-0.1820519086997275
NGC3877,8.72,171.0,4.9,28.23,200.86,0.0,3353.3256880733943,202.96127074675002,-31.961270746750017,31.961270746750017,-0.18690801606286558
NGC3877,9.6,171.0,4.9,29.63,201.7,0.0,3045.9375,203.99125428099987,-32.99125428099987,32.99125428099987,-0.19293131158479454
NGC3877,10.47,170.0,5.7,30.28,195.05,0.0,2760.2674307545367,197.5170519806722,-27.517051980672193,27.517051980672193,-0.16186501165101289
NGC3877,11.35,169.0,7.0,30.28,189.75,0.0,2516.3876651982378,192.2850639626894,-23.285063962689406,23.285063962689406,-0.1377814435662095
