galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
IC2574,0.85,10.3,0.2,0.0,9.59,0.0,124.81176470588238,9.59,0.7100000000000009,0.7100000000000009,0.06893203883495154
IC2574,1.14,12.9,2.7,0.0,11.99,0.0,145.97368421052633,12.038999161547103,0.8610008384528971,0.8610008384528971,0.06674425104286023
IC2574,1.42,16.4,1.8,0.94,13.83,0.0,189.40845070422534,14.006611315835283,2.393388684164716,2.393388684164716,0.14593833440028756
IC2574,1.71,18.6,2.1,3.44,15.27,0.0,202.31578947368425,15.939480099947506,2.6605199000524955,2.6605199000524955,0.1430387043038976
IC2574,1.99,19.8,2.0,5.14,16.76,0.0,197.00502512562815,17.92148980821287,1.8785101917871323,1.8785101917871323,0.09487425211046123
IC2574,2.28,26.1,0.6,5.82,17.77,0.0,298.7763157894737,19.333922444261244,6.766077555738757,6.766077555738757,0.25923668795933935
IC2574,2.55,27.7,2.7,6.87,18.7,0.0,300.89803921568625,20.893932604614843,6.806067395385156,6.806067395385156,0.2457064041655291
IC2574,2.84,29.7,2.6,7.58,19.36,0.0,310.5950704225352,22.14347350256299,7.556526497437009,7.556526497437009,0.2544285015972057
IC2574,3.13,33.0,3.4,8.21,19.89,0.0,347.9233226837061,23.320838456700617,9.679161543299383,9.679161543299383,0.2933079255545268
IC2574,3.41,34.8,1.2,8.78,20.19,0.0,355.1436950146627,24.327837219214324,10.472162780785673,10.472162780785673,0.3009242178386688
IC2574,3.7,35.0,0.9,8.64,20.15,0.0,331.08108108108104,24.818003801947885,10.181996198052115,10.181996198052115,0.2909141770872033
IC2574,3.98,39.0,10.2,7.98,20.39,0.0,382.1608040201005,25.415488586185546,13.584511413814454,13.584511413814454,0.3483208054824219
IC2574,4.26,35.9,5.4,7.97,21.28,0.0,302.537558685446,26.708722600110047,9.191277399889952,9.191277399889952,0.25602444010835523
IC2574,4.55,40.0,4.1,10.01,22.72,0.0,351.64835164835165,29.02324318696606,10.97675681303394,10.97675681303394,0.2744189203258485
IC2574,4.84,38.7,1.4,11.42,24.6,0.0,309.44008264462815,31.450666792030884,7.249333207969119,7.249333207969119,0.18732127152374983
IC2574,5.12,41.8,0.5,12.67,25.34,0.0,341.25781249999994,32.87861241983619,8.92138758016381,8.92138758016381,0.2134303248843017
IC2574,5.41,42.9,0.4,13.13,25.74,0.0,340.1866913123844,33.78508340557135,9.11491659442865,9.11491659442865,0.2124689182850501
IC2574,5.68,44.4,1.7,13.93,26.48,0.0,347.07042253521126,35.050439500201584,9.349560499798415,9.349560499798415,0.21057568693239673
IC2574,5.97,46.1,1.3,14.5,27.15,0.0,355.9815745393635,36.20227325458819,9.89772674541181,9.89772674541181,0.21470123091999585
IC2574,6.26,49.0,0.9,15.98,27.39,0.0,383.54632587859425,37.43775157314706,11.562248426852939,11.562248426852939,0.23596425360924367
IC2574,6.54,51.9,0.6,17.58,27.31,0.0,411.86697247706417,38.559062027606075,13.340937972393924,13.340937972393924,0.25705082798446865
IC2574,6.83,53.1,2.1,18.38,26.75,0.0,412.8272327964861,39.0576040276502,14.042395972349802,14.042395972349802,0.2644519015508437
IC2574,7.1,54.0,0.5,19.29,26.25,0.0,410.7042253521127,39.64431689705125,14.355683102948753,14.355683102948753,0.26584598338793985
IC2574,7.39,55.9,1.1,19.86,26.04,0.0,422.8430311231394,40.32297243398852,15.57702756601148,15.57702756601148,0.27865881155655603
IC2574,7.68,58.8,3.6,21.01,25.86,0.0,450.18749999999994,41.355124014516946,17.44487598548305,17.44487598548305,0.2966815643789635
IC2574,7.96,57.3,4.6,21.81,25.77,0.0,412.4736180904522,42.24185636961767,15.058143630382325,15.058143630382325,0.26279482775536345
IC2574,8.25,54.0,9.0,22.49,25.57,0.0,353.45454545454544,42.93022503100617,11.069774968993833,11.069774968993833,0.20499583275914507
IC2574,8.52,63.8,12.0,22.38,25.47,0.0,477.7511737089202,43.297606911194855,20.502393088805142,20.502393088805142,0.3213541236489834
IC2574,8.81,60.5,6.2,22.6,25.41,0.0,415.4653802497162,43.956435727849126,16.543564272150874,16.543564272150874,0.27344734334133675
IC2574,9.1,61.0,5.7,22.95,25.38,0.0,408.9010989010989,44.63474857394512,16.365251426054883,16.365251426054883,0.2682828102631948
IC2574,9.38,66.0,1.3,23.63,25.51,0.0,464.39232409381657,45.59312912604302,20.406870873956983,20.406870873956983,0.30919501324177245
IC2574,9.67,65.2,3.4,24.89,25.74,0.0,439.6111685625646,46.94459756860392,18.255402431396085,18.255402431396085,0.27999083483736326
IC2574,9.96,67.1,4.7,25.8,24.84,0.0,452.04919678714845,47.49326790091556,19.606732099084432,19.606732099084432,0.29220167062718977
IC2574,10.23,67.5,9.3,27.17,23.97,0.0,445.38123167155425,48.31353038876061,19.18646961123939,19.18646961123939,0.28424399424058355
