galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F568-1,0.44,15.7,9.1,-2.08,12.26,0.0,560.2045454545454,12.435191996909417,3.2648080030905824,3.2648080030905824,0.20794955433697979
F568-1,1.32,44.5,9.1,-5.39,28.49,0.0,1500.1893939393938,29.3425644646421,15.157435535357902,15.157435535357902,0.3406165288844472
F568-1,2.2,69.4,9.1,-6.26,35.84,0.0,2189.2545454545457,37.53909520247705,31.860904797522956,31.860904797522956,0.4590908472265555
F568-1,3.08,90.0,11.4,-3.53,40.15,0.0,2629.87012987013,42.77582529010416,47.22417470989584,47.22417470989584,0.524713052332176
F568-1,3.96,105.0,9.88,1.83,41.23,0.0,2784.090909090909,45.51050912308422,59.48949087691578,59.48949087691578,0.5665665797801503
F568-1,4.84,113.0,16.2,8.4,42.44,0.0,2638.223140495868,49.193224716513,63.806775283487,63.806775283487,0.5646617281724513
F568-1,5.53,117.0,24.8,13.64,43.19,0.0,2475.406871609403,52.336336622124385,64.66366337787562,64.66366337787562,0.5526808835715865
F568-1,7.48,124.0,9.1,27.27,47.2,0.0,2055.614973262032,63.33086244523333,60.66913755476667,60.66913755476667,0.4892672383448925
F568-1,8.37,127.0,9.1,32.13,48.6,0.0,1927.0011947431303,67.62341538850217,59.37658461149783,59.37658461149783,0.4675321622952585
F568-1,9.24,130.0,9.1,36.26,48.96,0.0,1829.004329004329,70.83574774625733,59.164252253742674,59.164252253742674,0.4551096327210975
F568-1,10.13,133.0,9.1,39.77,48.92,0.0,1746.1994076999013,73.51150984088751,59.48849015911249,59.48849015911249,0.44728188089558263
F568-1,13.23,142.0,23.8,47.41,49.96,0.0,1524.1118669690097,81.01522067362461,60.98477932637539,60.98477932637539,0.4294702769463056
