galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC06917,1.74,59.2,56.25,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130620781.02445333,23.819250000000004,1,56.25,0.04983108108108113,0.0
UGC06917,2.61,71.2,59.09,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.2103810495241056,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130620781.02445333,23.819250000000004,1,59.09,0.17008426966292134,0.0
UGC06917,3.5,84.5,62.05093391722642,4.4,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.210229572764826,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130618816.78181803,23.916463187500003,1,62.05093391722642,0.26566942109791214,0.0
UGC06917,4.37,93.5,65.39440725322005,4.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.197051094707463,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130447927.67254691,32.374010500000004,1,65.39440725322005,0.3005945748318711,0.0
UGC06917,5.24,97.5,66.8194320538569,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1838726166501004,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130277038.56327578,40.83155781250001,1,66.8194320538569,0.31467249175531387,0.0
UGC06917,6.11,100.0,67.61448143704128,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.170694138592738,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,130106149.45400466,49.289105125000006,2,67.61448143704128,0.3238551856295872,0.0
UGC06917,6.98,101.0,68.84792662092302,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1575156605353754,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,129935260.34473354,57.7466524375,2,68.84792662092302,0.318337360188881,0.0
UGC06917,7.85,103.0,68.72155193241782,3.5,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1443371824780124,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,129764371.23546241,66.20419975,2,68.72155193241782,0.33280046667555513,0.0
UGC06917,8.72,105.0,68.44422912123417,4.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,129677944.5595092,70.48158000000001,2,68.44422912123417,0.34815019884538884,0.0
UGC06917,9.6,110.0,68.9585382675706,4.9,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,129677944.5595092,70.48158000000001,2,68.9585382675706,0.37310419756754,0.0
UGC06917,10.47,111.0,70.57971167410646,6.0,1.95,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC06917_structure_enriched.csv,2.1376722050696912,2.1740266272968984,0.0,0.0,0.0,0.0,0.0,129677944.5595092,70.48158000000001,2,70.57971167410646,0.36414674167471656,0.0
