galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC2955,0.75,169.0,4.27,0.0,39291.93933333333,0.0,39291.93933333333,171.66523963808163,0.0,171.66523963808163,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,1.55,203.0,4.92,0.0,36017.85612903226,0.0,36017.85612903226,236.27881199972205,0.0,236.27881199972205,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,2.3,232.0,5.49,0.0,31210.047347826086,0.0,31210.047347826086,267.9236997729017,0.0,267.9236997729017,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,3.06,256.0,4.38,0.0,29149.937156862747,0.0,29149.937156862747,298.66169439685433,0.0,298.66169439685433,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,3.85,248.0,3.47,0.0,25693.73935064935,0.0,25693.73935064935,314.51692561768436,0.0,314.51692561768436,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,4.61,253.0,5.68,0.0,22391.606464208242,0.0,22391.606464208242,321.28695242726553,0.0,321.28695242726553,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,5.36,269.0,8.42,0.0,19409.69796641791,0.0,19409.69796641791,322.54609143500716,0.0,322.54609143500716,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,6.12,268.0,4.67,0.0,16977.99916666667,0.0,16977.99916666667,322.34353553313275,0.0,322.34353553313275,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,6.91,260.0,5.58,0.0,15081.02068017366,0.0,15081.02068017366,322.81550907600456,0.0,322.81550907600456,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,7.66,245.0,8.47,0.0,13777.205078328981,0.0,13777.205078328981,324.8590323509568,0.0,324.8590323509568,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,8.42,247.0,6.0,0.0,12374.664964370548,0.0,12374.664964370548,322.79200578700835,0.0,322.79200578700835,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,8.86,267.0,10.3,0.0,11553.984672686232,0.0,11553.984672686232,319.9504714795714,0.0,319.9504714795714,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,9.21,255.0,7.27,0.0,10915.484234527687,0.0,10915.484234527687,317.06720076349745,0.0,317.06720076349745,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,10.82,253.0,11.2,0.0,8588.406044362293,0.0,8588.406044362293,304.838569410106,0.0,304.838569410106,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,11.56,271.0,11.3,0.0,7774.781384083045,0.0,7774.781384083045,299.7940506414362,0.0,299.7940506414362,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,12.4,276.0,8.71,0.0,6985.821499999999,0.0,6985.821499999999,294.3198712285665,0.0,294.3198712285665,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,14.17,275.0,10.1,0.0,5904.638736767819,0.0,5904.638736767819,289.25547687122537,0.0,289.25547687122537,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,16.88,275.0,10.0,0.0,4568.8908175355455,0.0,4568.8908175355455,277.71005923444693,0.0,277.71005923444693,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,19.49,276.0,11.7,0.02468693408132529,3812.441031298102,405661085.14516026,405664897.58619153,272.5884731605502,88917.57165757043,88917.98948443939,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,22.19,267.0,15.7,0.04512273036231374,3068.9853943217663,651247543.7784809,651250612.7638752,260.96127279732525,120213.07331752438,120213.35656752286,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,24.8,257.0,15.1,0.054249311797550465,2520.3345524193546,700568461.375037,700570981.7095894,250.00859365229826,131810.84114025263,131811.078238507,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,27.51,254.0,13.6,0.11805740220720218,2074.9989894583787,1374392137.2818048,1374394212.2807941,238.9209538738702,194446.72200019844,194446.86878385223,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,30.12,248.0,11.6,0.1483084226221021,1748.451573705179,1576953466.3636048,1576955214.8151784,229.4849916661218,217939.98808587602,217940.1089066287,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
NGC2955,35.43,227.0,11.2,0.11306453683116491,1293.7398278295232,1022029156.2262537,1022030449.9660816,214.09624494605225,190290.54891164767,190290.6693516481,,502273825317.6652,320263930848.3433,True,7.422983743481034,0.6376281516278318,formula,606004138434.4667
