galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
UGC03205,0.28,107.0,30.2,0.27833867425778086,30553.241785714275,51161714838.26051,51161745391.5023,92.49274403973534,119688.26239323949,119688.29813152431,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,0.55,121.0,15.6,0.0,38846.499636363624,0.0,38846.499636363624,146.16967811416976,0.0,146.16967811416976,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,0.83,134.0,8.69,0.0,33318.76927710843,0.0,33318.76927710843,166.29665811434697,0.0,166.29665811434697,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,1.39,157.0,12.5,0.0,23686.52151079137,0.0,23686.52151079137,181.4504475056482,0.0,181.4504475056482,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,1.65,168.0,11.7,0.0,21257.399333333335,0.0,21257.399333333335,187.28243083642417,0.0,187.28243083642417,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,3.04,207.0,8.04,0.12172418345146421,12447.56355263158,2060785813.6406932,2060798261.2042458,194.52658738588923,79150.4192880095,79150.6583299274,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,3.32,213.0,6.53,0.1747887359289885,11413.720391566265,2709598402.524928,2709609816.24532,194.6626612887022,94846.54288050125,94846.74264272054,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,3.59,218.0,11.2,0.2044550069213421,10713.159442896937,2931115092.3750176,2931125805.5344605,196.11283078880894,102580.22802483094,102580.41548886763,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,3.87,222.0,6.05,0.21165861062362037,10226.981782945737,2814845391.299588,2814855618.281371,198.9432569855033,104371.69953741966,104371.88914046208,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,4.15,226.0,5.41,0.19744605932944545,10034.994554216868,2448668212.4013395,2448678247.3958936,204.07162321106773,100806.61229039273,100806.81885017977,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,4.43,229.0,5.96,0.17242724465329876,9911.952911963881,2003234226.7747416,2003244138.7276535,209.5470147723417,94203.64974146227,94203.88279982681,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,4.7,232.0,7.41,0.15844113125538026,9731.625212765957,1735000668.1190896,1735010399.7443023,213.8659358102641,90302.28756880814,90302.54082138675,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,4.97,234.0,6.1,0.1469123800253355,9476.544647887325,1521358535.7780907,1521368012.3227386,217.02171988075295,86954.88441034874,86955.15523098105,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,5.25,235.0,3.89,0.13090184859916193,9200.997885714287,1283264103.620557,1283273304.6184428,219.7845283453774,82080.06179339734,82080.35604970793,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,5.52,236.0,9.03,0.10800304955645741,9038.5140942029,1006993136.1531416,1007002174.6672359,223.36651002332468,74556.03336796655,74556.36796520563,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,5.8,237.0,10.0,0.08253165956885898,8906.517689655171,732355848.754002,732364755.2716917,227.28352909966878,65174.10469483422,65174.5009998221,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,6.08,237.0,7.36,0.053155765801559715,8755.724046052632,449962550.46040195,449971306.184448,230.72668289558536,52304.610760421914,52305.119650006,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,6.36,237.0,10.2,0.026467680822691377,8599.854119496855,214184649.95284483,214193249.80696434,233.86977615758732,36908.188436986355,36908.92939076252,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,6.63,236.0,10.4,0.0022387102402547723,8381.810392156864,17378565.581677206,17386947.392069362,235.73587529266734,10734.05281366362,10736.64105805069,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,6.91,236.0,5.83,0.0,8128.0290014471775,0.0,8128.0290014471775,236.99088674461726,0.0,236.99088674461726,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,7.19,235.0,5.43,0.0,7851.205187760777,0.0,7851.205187760777,237.59243527519976,0.0,237.59243527519976,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,7.27,234.0,8.36,0.0,7765.467592847318,0.0,7765.467592847318,237.6025029329447,0.0,237.6025029329447,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,7.46,234.0,7.88,0.0,7563.210321715817,0.0,7563.210321715817,237.53220623738585,0.0,237.53220623738585,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,8.02,231.0,8.17,0.0,7005.3257980049875,0.0,7005.3257980049875,237.02892840326473,0.0,237.02892840326473,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,8.29,229.0,5.82,0.0,6747.920072376358,0.0,6747.920072376358,236.5169283582044,0.0,236.5169283582044,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,8.56,228.0,7.21,0.0,6499.599369158878,0.0,6499.599369158878,235.874056648882,0.0,235.874056648882,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,8.84,226.0,18.2,0.0,6236.527929864252,0.0,6236.527929864252,234.7997165671202,0.0,234.7997165671202,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,9.12,224.0,9.11,0.0,5987.982598684211,0.0,5987.982598684211,233.68868457843652,0.0,233.68868457843652,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,9.69,221.0,5.56,0.0,5494.757698658411,0.0,5494.757698658411,230.74705220218956,0.0,230.74705220218956,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,12.11,216.0,3.21,0.02071615022569479,3773.405763831545,88042928.21312498,88046701.61888881,213.76609600214906,32652.715976790405,32653.41569583102,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,14.58,220.0,1.89,0.21059818807048475,2668.9068175582993,743407051.2242627,743409720.1310803,197.26292454488248,104109.91694766522,104110.10383008534,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,14.68,220.0,7.66,0.2167485209226687,2633.316049046321,759905620.5299844,759908253.8460335,196.61403713875566,105619.19574291489,105619.37874490538,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,15.2,221.0,9.52,0.25464601911679097,2463.6479605263157,862229490.9954431,862231954.6434036,193.51343364221515,114480.95152963542,114481.11508270583,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,15.5,221.0,13.6,0.26893607550237963,2378.757019354839,892990697.2327613,892993075.9897807,192.01753513676817,117649.29157078592,117649.44826832636,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,15.71,221.0,8.15,0.27810178490260534,2323.6374856779116,911081359.0183878,911083682.6558734,191.06110253005448,119637.31922012827,119637.4717825639,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,16.02,221.0,4.11,0.29162217370306703,2245.249625468165,936887836.9085225,936890082.1581479,189.65468356990291,122510.99194470074,122511.13874327317,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,16.32,221.0,5.37,0.3049041374006581,2172.1024264705884,961551905.599218,961554077.7016445,188.27828233760792,125269.81719224803,125269.95868160426,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,16.53,221.0,5.06,0.313153996902385,2125.136424682395,975022584.273954,975024709.4103787,187.42599899693744,126953.23279872972,126953.37115080308,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,16.84,221.0,11.4,0.32515876106236685,2058.5819536817103,993763273.9446641,993765332.5266178,186.1894736551989,129363.72572413081,129363.85971262702,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,16.94,221.0,2.56,0.32849593782984826,2038.897727272727,998035908.6750578,998037947.572785,185.8465159748764,130025.87547467419,130026.00829019932,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,19.4,218.0,1.7,0.4004155773021661,1598.830231958763,1062279509.1435394,1062281107.9737713,176.1173089165287,143555.64244356492,143555.75047587318,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,21.77,216.0,1.13,0.4667023902679633,1297.5341570969224,1103344579.8009577,1103345877.3351147,168.069386266506,154983.26200679495,154983.35313699162,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,24.23,215.0,1.77,0.5505970929817227,1048.7150680974,1169526507.7252243,1169527556.4402924,159.40629253577163,168337.83675152235,168337.9122258212,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,26.69,212.0,2.47,0.6119318499328981,861.7496028475083,1180005560.890296,1180006422.6398988,151.6578283505339,177466.47125629676,177466.53605753084,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,29.06,208.0,1.44,0.6590330600985943,720.7871782518926,1167188933.191546,1167189653.9787242,144.7275903205743,184169.78687761552,184169.84374381634,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,31.52,209.0,2.88,0.7444542101917319,606.1409930203047,1215573857.0811682,1215574463.2221613,138.2228783523191,195741.8912118671,195741.94001481266,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,36.34,220.0,4.09,0.9632135875917364,446.9840643918547,1364166081.6027527,1364166528.586817,127.44960141169528,222651.73568926885,222651.77216641445,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
UGC03205,40.04,220.0,6.32,1.0589470628258741,360.68385614385613,1361161795.573061,1361162156.2569172,120.17396390233618,233454.31736154584,233454.348292181,,80716238294.87135,51467084812.819496,True,5.225428897189666,0.6376298734933696,formula,84872531431.21494
