galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC0055,1.23,28.7,3.4,0.0,766.319105691057,0.0,766.319105691057,30.701343618806003,0.0,30.701343618806003,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,1.84,37.6,2.6,0.0008634724598550937,767.6844565217392,56570335.88922918,56571103.5736857,37.58376511207998,10202.422165161648,10202.491390615416,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,2.46,43.1,1.2,0.030644469421084786,732.0841056910571,1501672021.353987,1501672753.4380927,42.437329086548324,60779.21661662651,60779.23143194316,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,3.07,50.1,2.8,0.1573319546199437,692.0819543973942,6177839947.795792,6177840639.877746,46.09437709742914,137716.98747697423,137716.99519095194,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,3.68,58.1,4.5,0.3051911957107019,652.1508967391304,9997289580.426935,9997290232.577831,48.98893038228126,191807.26173941154,191807.26799547096,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,4.3,64.6,4.1,0.3964450570905278,614.0462325581395,11114057562.306902,11114058176.353134,51.38481098534858,218610.2639811765,218610.27002023137,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,4.91,68.5,2.7,0.44152689392160005,569.3825254582486,10840111764.729553,10840112334.11208,52.87407871537811,230705.3288609132,230705.334919872,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,5.52,72.3,0.8,0.4904750327348514,527.6075724637682,10711145457.087523,10711145984.695095,53.96659892933777,243157.40359512626,243157.40958382684,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,6.14,74.2,2.4,0.5063096548327989,488.6705211726385,9940447314.522413,9940447803.192934,54.776244851212645,247051.30339904627,247051.30947154402,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,6.75,78.9,2.6,0.5749020563689362,455.7340592592592,10267109153.453037,10267109609.187096,55.463545685431974,263254.60449118074,263254.61033382284,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,7.37,82.4,2.3,0.613073656426924,430.4765943012212,10027744435.811832,10027744866.288427,56.32594872702989,271853.77777756413,271853.7836127092,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,7.98,84.3,4.8,0.6250893026015178,408.76691729323306,9442723333.972847,9442723742.739765,57.11357106677887,274504.88557601906,274504.8915175526,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,8.59,85.4,7.3,0.6227272899122736,391.08463329452854,8739021834.448257,8739022225.53289,57.960477913833664,273985.7615970409,273985.7677276824,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,9.21,85.3,4.6,0.612664590253625,369.37182410423446,8019018957.74409,8019019327.115914,58.32593334015324,271763.0670286584,271763.0732876297,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,9.82,86.8,4.0,0.6372101306484385,345.8612219959266,7822206448.735051,7822206794.596273,58.27827382481399,277153.5085951073,277153.5147223203,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,10.43,85.4,5.7,0.6204971476679791,323.16005752636624,7171558922.229681,7171559245.389738,58.0565190138024,273494.71577867016,273494.7219406893,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,11.05,85.4,7.0,0.6349779707450148,298.5218552036199,6927148063.694617,6927148362.216473,57.43401866489929,276667.6455674308,276667.65152885515,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,11.66,86.2,4.1,0.6584840729236034,278.23459691252145,6807769055.343003,6807769333.5776005,56.95801436145751,281742.05789214256,281742.0636495637,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,12.28,86.1,6.2,0.655181537806244,264.8902442996743,6431634767.22708,6431635032.117325,57.03378121780109,281034.65078446915,281034.6565717487,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,12.89,87.4,2.5,0.6641016761651157,256.55417377812256,6210688520.389626,6210688776.943799,57.50637616821286,282941.2925463908,282941.2983903297,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
NGC0055,13.5,86.5,5.5,0.6252471298249098,254.3431185185185,5583107990.899193,5583108245.2423115,58.597202151638605,274539.5379123727,274539.54416581086,,95763357222.30153,120547467204.28093,True,2.8023464302365215,1.2588057760385998,formula,135333972340.91
