galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC2841,3.44,285.0,14.4,0.0,24436.085726744186,0.0,24436.085726744186,289.9312589218348,0.0,289.9312589218348,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,3.77,297.0,13.6,0.07409706488639302,21708.584694960213,778333182.1729006,778354890.7575955,286.07929722368937,54169.32800757118,54170.08342393553,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,4.13,303.0,8.47,0.1255771081419878,19560.275278450365,1204110426.1935978,1204129986.4688764,284.22515177232293,70519.33110984221,70519.90388618279,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,4.47,306.0,5.93,0.15427802437482535,17889.551454138702,1366792026.4894886,1366809916.0409427,282.78312361242496,78163.67672012374,78164.18824949833,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,4.8,307.0,5.93,0.16834306301153154,16523.603604166663,1388864503.6506782,1388881027.2542822,281.6261658653187,81648.94131293593,81649.42700852563,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,5.13,304.0,8.47,0.1534812008619171,15397.687660818712,1184796368.32458,1184811766.012241,281.0518416591501,77961.56341111366,77962.07000614335,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,5.48,308.0,8.47,0.1786949969884397,14410.151021897806,1291331443.0094209,1291345853.1604428,281.0117926351134,84121.91336204631,84122.38272492778,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,5.83,313.0,12.7,0.212287501301346,13500.819794168096,1441988382.2719657,1442001883.09176,280.55263213878425,91688.5612748153,91688.99049735993,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,6.16,314.0,9.32,0.2204401870867428,12748.520357142857,1417150419.4334283,1417163167.9537854,280.233626461922,93432.57774304377,93432.99799640017,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,6.51,315.0,6.78,0.2120286387694182,12248.964193548389,1289791253.4103684,1289803502.374562,282.3840592172299,91632.64188978454,91633.07699983887,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,6.86,317.0,8.47,0.21068435321453116,11788.88357142857,1216225370.1968014,1216237159.0803728,284.37957257862246,91341.699346739,91342.14203362739,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,7.18,320.0,7.63,0.2210400812122615,11352.194679665738,1219136904.8254027,1219148257.0200825,285.497386678057,93559.62257644262,93560.058173369,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,7.51,316.0,20.5,0.18972590196450434,10940.49066577896,1000443530.2504243,1000454470.74109,286.64103840866886,86679.47226524101,86679.94621171373,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,7.85,318.0,23.4,0.18868124023312965,10611.22559235669,951842202.281246,951852813.5068383,288.61413842707015,86440.50721685858,86440.98903893153,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,8.21,321.0,8.48,0.19791330530129134,10238.015054811203,954635819.2653393,954646057.2803941,289.92085747665686,88529.9953471615,88530.47006693252,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,8.57,323.0,8.66,0.21018113392450788,9802.439369894983,971222644.6283555,971232447.0677254,289.8394476257502,91232.54936953701,91233.0097682325,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,8.9,321.0,12.7,0.20306377095203454,9392.984359550563,903541971.1670811,903551364.1514406,289.1324277904504,89674.54233720417,89675.0084524547,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,9.24,323.0,11.0,0.22557631176319357,8944.218322510822,966779451.7692724,966788395.987595,287.47969893542046,94514.77204304139,94515.20924658305,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,9.6,323.0,10.4,0.23902403001198835,8486.310895833332,985998427.4506305,986006913.7615263,285.42702149586324,97291.23754751017,97291.65623068945,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,9.93,322.0,13.6,0.24207199150485548,8127.071792547834,965386420.322853,965394547.3946456,284.0806626646734,97909.58662871542,97909.99875206224,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,10.27,321.0,13.6,0.24213737581046058,7808.738666017527,933678328.7371494,933686137.4758154,283.18853454898203,97922.80855924489,97923.21804289636,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,10.6,323.0,9.32,0.2600895204880557,7514.396150943397,971679140.446158,971686654.842309,282.22792065988085,101487.92484196962,101488.31726523243,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,10.93,322.0,11.9,0.26048127499471424,7239.423129002746,943761459.2489096,943768698.6720386,281.29503159494305,101564.32813537725,101564.71767540823,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,11.27,321.0,11.0,0.262539471281258,6962.084516415262,922521679.8203135,922528641.9048299,280.11192852143944,101964.79456937543,101965.17932248945,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,12.31,323.0,4.24,0.31368621297176086,6106.858887083673,1009121058.2976608,1009127165.1565479,274.1813868591375,111455.28353399943,111455.62077830397,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,14.35,319.0,4.24,0.40456030778835167,4625.271505226481,1116444814.3547165,1116449439.6262217,257.62889220737645,126574.0221609086,126574.2843496904,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,16.4,308.0,4.24,0.4618131748976802,3540.064274390244,1115137348.105389,1115140888.1696634,240.95031458788344,135234.06563779846,135234.28029158316,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,18.48,299.0,5.66,0.5098194931197366,2805.3565097402598,1092497271.1164107,1092500076.4729204,227.6905538225071,142089.2310142865,142089.4134452654,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,20.57,299.0,5.66,0.5941567804579265,2290.313490520175,1143859429.8373225,1143861720.150813,217.05240956967052,153392.2699217719,153392.42348793574,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,22.51,298.0,5.66,0.6441630722468746,1963.1718080852952,1133251285.5846577,1133253248.7564657,210.21654882525306,159716.89465585863,159717.03299744846,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,24.59,296.0,5.66,0.6976145079634543,1667.0366287108582,1123473585.5087447,1123475252.5453734,202.46587539632452,166211.35781787007,166211.4811319926,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,26.68,293.0,4.24,0.7621476073551637,1396.7208583208399,1131251469.0902476,1131252865.811106,193.0401836406089,173729.06836602735,173729.1756149217,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,28.77,289.0,4.24,0.818167123533182,1180.2397288842542,1126180629.7355998,1126181809.9753287,184.27017392947778,180000.60199203005,180000.69631251486,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,30.7,289.0,4.24,0.8821932879254191,1025.8331791530945,1137971183.203739,1137972209.0369182,177.4628935862368,186910.98235351176,186911.06659968902,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,32.79,288.0,4.24,0.9317160155257664,899.6102256785605,1125247443.6483269,1125248343.2585526,171.75045647683152,192085.56342741803,192085.64021146385,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
NGC2841,34.88,285.0,4.24,0.9560592686627378,804.6361496559631,1085461016.722433,1085461821.3585827,167.52823314295412,194578.72510446372,194578.79722361162,,62028453779.55849,39600976115.46129,True,4.149652097269163,0.6384324241935532,formula,64319911711.45427
