galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC3726,3.5,102.0,7.0,0.0,5459.295114285714,0.0,5459.295114285714,138.23,0.0,138.23,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,5.24,125.0,6.1,0.0,5132.198492366412,0.0,5132.198492366412,163.99,0.0,163.99,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,6.98,145.0,4.9,0.0,4547.699154727793,0.0,4547.699154727793,178.16548515355043,0.0,178.16548515355043,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,8.72,164.0,3.9,0.0,3893.8062844036695,0.0,3893.8062844036695,184.26608695036643,0.0,184.26608695036643,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,10.47,162.0,4.8,0.0,2973.681184336199,0.0,2973.681184336199,176.4495451963535,0.0,176.4495451963535,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,12.19,160.0,4.8,0.0,2385.7942739950777,0.0,2385.7942739950777,170.53689395553093,0.0,170.53689395553093,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,13.94,156.0,4.8,0.0,1977.7009038737447,0.0,1977.7009038737447,166.03960551627435,0.0,166.03960551627435,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,16.03,146.0,4.85,0.0,1542.7172177167809,0.0,1542.7172177167809,157.25697758764156,0.0,157.25697758764156,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,22.3,158.0,4.9,0.31564340439581107,795.8956502242152,939175294.208608,939176090.1042583,133.22339509260377,144719.06944439615,144719.13076481962,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,27.52,168.0,10.6,0.6203489813362167,501.85243095930235,1495692953.536257,1495693455.388688,117.52012125589388,202882.8974588982,202882.9314957192,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,30.08,169.0,10.6,0.7092564596748371,413.88138297872337,1564516946.715858,1564517360.597241,111.57756046804393,216934.71312174317,216934.74181597793,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
NGC3726,32.52,167.0,15.2,0.7560243027076883,351.41454489544896,1542552745.7723856,1542553097.1869304,106.9018287963307,223972.80034084045,223972.82585286765,,103995030409.599,66352120048.068726,True,4.270431701697577,0.6380316423460968,formula,118879138609.42578
