galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC3917,0.87,24.3,35.64,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.3003475010683854,0.05615084210249233,0.028562926561802805,90352.52839382977,100288.26490665217,0.5302831903451377,53181.18106887783,0.4697168096548623,0.5145844196078981,0.42354059180169756,0.48524325466496815,0.5105405463814751,0.09718715901605218,56335393.62140859,26.721457500000003,1,35.64,0.4666666666666667,0.21920117783893575
NGC3917,1.74,49.6,47.54,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.3003475010683854,0.05615084210249233,0.028562926561802805,90352.52839382977,100288.26490665217,0.5302831903451377,53181.18106887783,0.4697168096548623,0.5145844196078981,0.42354059180169756,0.48524325466496815,0.5105405463814751,0.09718715901605218,56335393.62140859,26.721457500000003,1,47.54,0.04153225806451617,0.019508399755826963
NGC3917,2.61,73.6,60.47,5.2,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2935096478037553,0.05467223533861935,0.025448723666990584,82380.48351900492,95559.54588582704,0.5363606359682502,51047.12326821898,0.46363936403174977,0.5071832841471117,0.43101252541407414,0.4872417901749207,0.5092177876575922,0.12764665416728393,72508940.31804904,31.85472440544413,1,60.47,0.17839673913043474,0.08271175067577273
NGC3917,3.5,101.0,74.08847953629498,4.4,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2791903786142944,0.0515758588213324,0.01892721642844264,65686.08366348938,85657.05193633442,0.5490875220966506,46578.15516801575,0.45091247790334943,0.4916844357704059,0.4466596334494039,0.491426958654586,0.5064477752711082,0.19143242048398104,106378249.87101376,42.604389219197714,1,74.08847953629498,0.2664506976604457,0.12014594432114777
NGC3917,4.37,107.0,86.0731694548307,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2651928907549337,0.048549063798815954,0.012552259914356448,49366.83886090675,75977.08594076298,0.5615284107839633,42209.61331725528,0.4384715892160367,0.4765338761212665,0.46195512107944536,0.49551807840437123,0.5037400103539834,0.25378479879356136,139486451.3441366,53.112488531518636,2,86.0731694548307,0.19557785556232987,0.08575533314387926
NGC3917,5.24,115.0,97.28408400144393,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2511954028955734,0.0455222687762995,0.006177303400270253,33047.59405832413,66297.11994519152,0.5739692994712761,37841.07146649482,0.426030700528724,0.46138331647212716,0.47725060870948677,0.49960919815415644,0.5010322454368585,0.3161371771031417,172594652.8172594,63.62058784383956,2,97.28408400144393,0.15405144346570496,0.0656306443771554
NGC3917,6.11,123.0,105.04850308309966,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.240219011423281,0.04472986441723612,0.0030028481143846105,26290.098646167327,61362.16400931604,0.5880638416948163,36079.626522849,0.41193615830518365,0.45764053177121256,0.48856096790556897,0.5020045933822901,0.4996430864758489,0.37820387063019856,194807920.72141516,74.2071811119082,2,105.04850308309966,0.14594712940569382,0.06012089980305101
NGC3917,6.98,130.0,109.04986198982556,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.232263716338058,0.04617185072162582,0.003028894056699525,29094.35262443635,61172.218133136514,0.6038120374545842,36925.27848631783,0.3961879625454158,0.46530552201852265,0.4958861986676919,0.5027042640887721,0.49957253347095437,0.43998487937473196,206126255.05660382,84.87226833572457,2,109.04986198982556,0.16115490777057262,0.06384763456381756
NGC3917,7.85,134.0,111.3441242275496,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2243084212528346,0.047613837026015515,0.0030549399990144398,31898.606602705368,60982.27225695699,0.6195602332143522,37770.93044978666,0.38043976678564784,0.47297051226583275,0.5032114294298148,0.5034039347952541,0.4995019804660599,0.5017658881192653,217444589.39179248,95.53735555954093,3,111.3441242275496,0.16907369979440598,0.06432235891937045
NGC3917,8.72,136.0,110.78013043863056,3.9,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2163531261676113,0.049055823330405215,0.0030809859413293544,34702.86058097439,60792.326380777464,0.6353084289741201,38616.58241325549,0.3646915710258799,0.4806355025131429,0.5105366601919377,0.5041036055017362,0.4994314274611654,0.5635468968637988,228762923.72698116,106.2024427833573,3,110.78013043863056,0.18544021736301056,0.06762848420149697
NGC3917,9.6,137.0,111.17184625614527,4.0,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.2047785658587475,0.05178358524724657,0.0033349257195502816,37926.93263432428,60978.51359795484,0.6473994890974221,39486.73643916404,0.3526005109025779,0.4930492350051401,0.5200905158811576,0.5037745143775632,0.49949896739267924,0.6025484567551751,224739909.8318131,123.00582882129282,3,111.17184625614527,0.1885266696631732,0.0664746000419964
NGC3917,10.47,136.0,110.08461927081366,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1898477985150806,0.05573512818752047,0.003810987975081293,41497.5483979062,61536.60238082601,0.6555586167632741,40361.616299650756,0.34444138323672585,0.5099295794579154,0.5316558634136288,0.5024241407664665,0.49970306526215785,0.617884168704954,205466979.84026936,145.56561853612172,3,110.08461927081366,0.1905542700675466,0.06563477636373037
NGC3917,11.35,137.0,108.24236231716306,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1747454131559696,0.05973209116159062,0.004292522210560936,45109.20572198904,62101.105977293395,0.6638115275057451,41246.55225048789,0.3361884724942548,0.5270039508584237,0.5433541459752088,0.5010582456196101,0.49990950908415915,0.6333961532058797,185972521.9177884,168.38471617870724,4,108.24236231716306,0.20990976410829887,0.07056924295719835
NGC3917,12.19,137.0,105.81480661986771,3.5,4.65,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3917_structure_enriched.csv,2.1603294998586366,0.06354737400047576,0.0047521685262460495,48556.696804068124,62639.9503193759,0.6716893059417401,42091.26383992333,0.32831069405825974,0.5433022144679998,0.5545206884203533,0.49975443661579255,0.5001065690960695,0.6482030475022179,167364175.71905655,190.16658211026615,4,105.81480661986771,0.22762914876008972,0.07473308381731592
