galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_transition_term_i,propagation_source_i,propagation_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC07089,0.87,20.9,19.68121185293223,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,0.09966522139637402,0.4409146814590795,567551.7590939109,623329.859134154,0.6233416059600559,388547.43543553905,0.376658394039944,0.5641900035711357,0.31044865951811274,0.4860138661324675,0.5096073407656851,0.577982483907885,0.10295348895685119,0.5,12915382.662322914,52.8107945,1,19.68121185293223,0.05831522234774017,0.021964917997582066
UGC07089,1.74,36.4,34.07028323921009,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,0.09966522139637402,0.4409146814590795,567551.7590939109,623329.859134154,0.6233416059600559,388547.43543553905,0.376658394039944,0.5641900035711357,0.31044865951811274,0.4860138661324675,0.5096073407656851,0.577982483907885,0.10295348895685119,0.5,12915382.662322914,52.8107945,1,34.07028323921009,0.06400320771400844,0.024107345430963375
UGC07089,2.61,43.4,44.03643264389158,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4054501079820687,0.09672220101258604,0.39601470701595914,525493.1722959124,591350.6585880405,0.6261327736058996,369665.46560428257,0.37386722639410036,0.5558600031077059,0.3350469250768309,0.4878385899030525,0.5083605866205199,0.567862619583961,0.10581691889794413,0.5066704988055519,15562652.184317932,60.15271005343511,1,44.03643264389158,0.014664346633446568,0.005482518602728331
UGC07089,3.5,51.2,48.7767905873275,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3783655134651913,0.09055917009124181,0.3019888781821305,437417.5434718684,524382.450385591,0.6319778070289604,330124.39936941606,0.3680221929710395,0.5384160021372293,0.386558587070382,0.4916597761520423,0.5057497367635856,0.5466704331173907,0.11181327806870348,0.520639308068943,21106346.006848678,75.52754497709923,1,48.7767905873275,0.04732830884125988,0.017417868009371097
UGC07089,4.37,59.7,52.13794971035973,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3518895615217272,0.08453463424678172,0.21007598932209576,351321.1422618478,458919.1457382528,0.6376914913863345,291471.89642072626,0.3623085086136655,0.5213640011885612,0.43691268362587565,0.4953950930471222,0.5031975576899532,0.5259544755601816,0.1176748875951761,0.5342942115061904,26525462.440109074,90.5568779923664,2,52.13794971035973,0.1266675090392006,0.04589271628980076
UGC07089,5.24,64.5,53.93761303580276,4.4,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.325413609578263,0.07851009840232162,0.11816310046206102,265224.7410518272,393455.84109091456,0.6434051757437086,252819.39347203652,0.3565948242562914,0.5043120002398931,0.4872667801813694,0.49913040994220215,0.5006453786163209,0.5052385180029724,0.12353649712164871,0.5479491149434379,31944578.87336947,105.58621100763355,2,53.93761303580276,0.16375793742941452,0.058395232918214836
UGC07089,6.11,67.9,54.11803119109194,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3051935395787924,0.07133873311373952,0.0745345711634949,188678.33156290103,316707.8997944199,0.6321422409254747,202511.00510214016,0.3678577590745254,0.4784914475508939,0.5162220466928544,0.5000563014394687,0.4948218977329551,0.4717747855678267,0.11039614162656777,0.53239513976369,33271949.88378492,122.40896199999997,2,54.11803119109194,0.20297450381307905,0.07466574612194297
UGC07089,6.55,72.8,54.11797945230401,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.296038153818103,0.06751552610626738,0.060734688981638585,151599.93383481808,275961.19061946706,0.6235400550824794,175072.47498266512,0.3764599449175206,0.4639318120468836,0.5272031244541713,0.5000436623408124,0.49131672081372474,0.4526684865675863,0.10049776517090106,0.5195289039519605,33242855.546114594,131.22400999999996,2,54.11797945230401,0.25662116136945035,0.09660758827381344
UGC07089,6.98,70.3,54.096145888593576,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.2870908450065195,0.06377921016714688,0.04724844048573351,115364.22696419146,236140.54301667222,0.6151333734631886,148257.54782045083,0.38486662653681136,0.4497030773497826,0.5379346322663673,0.5000313104943984,0.48789120700629507,0.4339964216355332,0.09082435181649948,0.5069550825904976,33214422.443391316,139.838716,3,54.096145888593576,0.23049579105841284,0.08871013753558507
UGC07089,7.85,73.7,53.82706010920529,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.268988150434247,0.056219687220554246,0.01996230980797216,42050.12236548195,155573.18623892468,0.5981245060009027,94004.09053876155,0.40187549399909733,0.42091470714867135,0.5596472178398801,0.5000063195493282,0.480960516279635,0.3962180577032397,0.07125256200643118,0.4815150254173052,33156895.002997715,157.26846999999998,3,53.82706010920529,0.26964640286017244,0.10836428135451141
UGC07089,8.72,77.6,53.22826692651189,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,0.05430808371681817,0.013062368717043969,23510.92350144042,135199.8316514482,0.5938234130794051,80284.82547902396,0.40617658692059494,0.4136348893966662,0.5651377567205386,0.5,0.4792079278200198,0.3866649082031195,0.06630337377859781,0.4750819075114404,33142347.834162552,161.675994,3,53.22826692651189,0.3140687251738158,0.12756736284960282
UGC07089,9.16,79.1,52.60427739262274,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,0.05430808371681817,0.013062368717043969,23510.92350144042,135199.8316514482,0.5938234130794051,80284.82547902396,0.40617658692059494,0.4136348893966662,0.5651377567205386,0.5,0.4792079278200198,0.3866649082031195,0.06630337377859781,0.4750819075114404,33142347.834162552,161.675994,3,52.60427739262274,0.3349648875774621,0.13605489477445434
