r_kpc,v_obs,v_model
0.1,6.29,16.758020267368632
0.3,13.9,15.538111274299142
0.49,15.6,16.87566491605553
0.69,18.4,17.19487718028511
0.89,22.5,14.35429126355049
1.09,26.5,18.583307687618696
1.29,35.3,22.41432440523238
1.48,40.5,25.025621037059732
1.68,44.2,25.790025765223273
1.88,46.3,26.313480102394937
2.08,46.4,26.251747793439296
2.27,46.3,26.307031641397234
2.37,46.4,26.77062646320013
2.98,46.9,27.08630751368725
