r_kpc,v_obs,v_model
0.91,29.6,52.14074103096047
1.81,44.6,27.586737027878545
2.73,50.4,34.381885674147476
3.64,56.8,44.12114987906022
4.55,60.7,16.449767877169684
5.45,64.7,39.155852637980196
6.36,68.0,62.603524491008514
7.28,71.5,62.57136344533853
8.19,73.4,37.36156143687081
9.09,74.0,17.6752282938166
10.0,73.8,10.3659085488284
10.91,73.9,3.303028912982749e-06
