r_kpc,v_obs,v_model
0.44,15.7,360.2096335272803
1.32,44.5,240.0836455053314
2.2,69.4,1.4832396974191326e-06
3.08,90.0,1.7549928774784246e-06
3.96,105.0,1.98997487421324e-06
4.84,113.0,2.2e-06
5.53,117.0,60.385928930009214
7.48,124.0,88.51002986725594
8.37,127.0,66.38084810928692
9.24,130.0,26.96271093864151
10.13,133.0,3.18276609256791e-06
13.23,142.0,19.619339506857948
