r_kpc,v_obs,v_model
0.22,12.4,2968.082773157721
0.78,37.5,1545.2195344099457
1.33,56.5,1.1532562594670797e-06
2.33,69.1,1.5264337522473749e-06
3.44,85.5,1.8547236990991407e-06
3.78,87.1,1.944222209522358e-06
4.77,105.0,2.1840329667841553e-06
5.44,112.0,2.33238075793812e-06
6.11,116.0,2.471841418861655e-06
7.22,124.0,2.6870057685088805e-06
9.33,135.0,3.054504869860253e-06
11.1,140.0,3.3316662497915363e-06
15.55,144.0,3.943348830626071e-06
