r_kpc,v_obs,v_model
1.74,54.7,1.3190905958272919e-06
3.5,85.4,1.8708286933869708e-06
5.24,93.8,2.2891046284519193e-06
6.98,98.7,2.6419689627245813e-06
8.72,103.0,2.9529646120466803e-06
10.47,107.0,3.2357379374726872e-06
12.19,109.0,3.491418050019218e-06
13.94,108.0,3.733630940518894e-06
15.68,108.0,3.959797974644666e-06
16.61,108.0,4.075536774462966e-06
