r_kpc,v_obs,v_model
2.61,179.0,1.6155494421403513e-06
5.24,195.0,2.2891046284519193e-06
7.85,181.0,2.8017851452243797e-06
10.65,162.0,3.263433774416144e-06
13.47,145.0,3.6701498607005134e-06
16.03,147.0,4.003748243833521e-06
18.58,150.0,4.310452412450461e-06
