galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
ESO563-G021,0.45,18.9,9.78,0.0,9443.858,0.0,9443.858,65.19,0.0,65.19,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,1.34,58.3,10.5,0.0,10776.737985074627,0.0,10776.737985074627,120.17000000000002,0.0,120.17000000000002,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,2.23,74.1,5.69,0.0,8475.672825112106,0.0,8475.672825112106,137.48,0.0,137.48,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,3.12,119.0,4.27,0.0,6848.907820512821,0.0,6848.907820512821,146.18,0.0,146.18,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,4.01,141.0,3.76,0.0,6214.408877805488,0.0,6214.408877805488,157.86,0.0,157.86,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,4.9,195.0,4.54,0.18799197014627675,6306.555938775509,61.05075340737714,6367.606692182886,175.79,17.29591546279491,176.63882017183013,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,5.79,227.0,4.2,0.23132113849303393,6852.617633851468,63.57473607532896,6916.192369926797,199.19,19.185872976650153,200.11185327680155,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,6.69,246.0,4.24,0.21668217545532414,7095.267100149476,51.54005503508989,7146.807155184566,217.87,18.5688709453416,218.65987256052435,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,7.58,268.0,5.56,0.2743813629163765,6897.206134564644,57.60142292653025,6954.8075574911745,228.65,20.895424996469902,229.60279023954197,,1591.2844121128155,1591.2844121128155,formula
ESO563-G021,8.47,283.0,2.96,0.27244384624079543,6900.578229043683,51.18484600933157,6951.763075053014,241.76,20.82151881345447,242.65496748613873,,1591.2844121128155,1591.2844121128155,formula
