galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F579-V1,0.42,35.7,9.1,0.9925085829731981,570.8145238095238,2896.1516836528135,3466.9662074623375,15.483607460795433,34.87669289273542,38.159216542457756,,1225.5649250813874,1225.5649250813874,formula
F579-V1,1.47,83.3,9.3,0.8822191378137283,1139.4421768707484,735.5216541088763,1874.9638309796246,40.92651951974417,32.8818617407842,52.49949363127275,,1225.5649250813874,1225.5649250813874,formula
F579-V1,2.11,94.2,10.4,0.833295026607179,1130.867298578199,484.00813121067307,1614.8754297888722,48.84802964296513,31.957114338665185,58.37282892626089,,1225.5649250813874,1225.5649250813874,formula
F579-V1,2.84,97.6,9.1,0.7799805973709738,1011.830985915493,336.5904445006667,1348.4214304161596,53.605969816803054,30.917905206884463,61.8830902782165,,1225.5649250813874,1225.5649250813874,formula
F579-V1,3.9,101.0,9.1,0.7390684992159432,859.9287435897436,232.25036663374382,1092.1791102234874,57.91132963419162,30.096119847442143,65.26483379180246,,1225.5649250813874,1225.5649250813874,formula
F579-V1,4.74,105.0,16.7,0.6795925218969481,863.12888185654,175.7140840051697,1038.8429658617097,63.96273055459718,28.859742864143893,70.172043280672,,1225.5649250813874,1225.5649250813874,formula
F579-V1,5.69,106.0,9.1,0.6076018147914487,842.5060105448152,130.8709090727938,973.376919617609,69.23770071283418,27.288376144875254,74.4211977370977,,1225.5649250813874,1225.5649250813874,formula
F579-V1,6.32,108.0,11.5,0.5944454397720724,807.031155063291,115.27396849038486,922.3051235536758,71.41734313176316,26.991322325133172,76.34768091343201,,1225.5649250813874,1225.5649250813874,formula
F579-V1,7.37,110.0,23.0,0.5676061598698632,754.2104748982362,94.38781557620663,848.5982904744428,74.55555780758401,26.374954043498217,79.08330671384856,,1225.5649250813874,1225.5649250813874,formula
F579-V1,8.21,112.0,19.7,0.5738491341704234,693.9575395858708,85.66252997900048,779.6200695648713,75.48106650014955,26.51960352508299,80.00425470640667,,1225.5649250813874,1225.5649250813874,formula
F579-V1,9.16,113.0,9.1,0.5575031301967087,652.171288209607,74.59129716071706,726.7625853703241,77.29093737301936,26.13917140982415,81.59133092426039,,1225.5649250813874,1225.5649250813874,formula
F579-V1,10.85,114.0,9.1,0.5576454503229424,560.2335299539171,62.989005027374525,623.2225349812917,77.96495238246479,26.142507617805403,82.23116504432498,,1225.5649250813874,1225.5649250813874,formula
F579-V1,12.21,114.0,9.1,0.593165879769576,466.537592137592,59.538353562705616,526.0759457002977,75.47465799856266,26.962256897385938,80.14603731314877,,1225.5649250813874,1225.5649250813874,formula
F579-V1,15.16,114.0,11.2,0.6479499255339762,338.5743073878628,52.38157664535212,390.95588403321494,71.64346795067922,28.179863412435804,76.98630528830137,,1225.5649250813874,1225.5649250813874,formula
