r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
5.03,214.0,178.85,6.0,NGC5907,0.0,178.85,0.0,9104.572564612326,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.6797397223665187,0.14740489405239243,0.7976554501353277,0.1024356738815238,0.0817083735598825,1.4540573860201724,1000000.0,2.0310977490186666,2.7196145951856625,0.033597313216104284,0.5465253178993758,107713758420.55627,0.6949272243641712,0.3028322517864037,0.014638023242541452,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,57470.579545398476,537.6588278019383,566.625394430354,-352.62539443035405,35.150000000000006
7.55,220.0,207.41,6.0,NGC5907,0.0,207.41,0.0,6410.596026490066,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.6797397223665187,0.14740489405239243,0.7976554501353277,0.1024356738815238,0.0817083735598825,1.4540573860201724,1000000.0,2.0310977490186666,2.7196145951856625,0.033597313216104284,0.5465253178993758,107713758420.55627,0.6949272243641712,0.3028322517864037,0.014638023242541452,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,25508.659901235427,438.85120742038237,485.3960139456519,-265.3960139456519,12.590000000000003
10.07,235.0,227.06,4.0,NGC5907,0.0,227.06,0.0,5484.111221449851,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.6797397223665187,0.14740489405239243,0.7976554501353277,0.1024356738815238,0.0817083735598825,1.4540573860201724,1000000.0,2.0310977490186666,2.7196145951856625,0.033597313216104284,0.5465253178993758,107713758420.55627,0.6949272243641712,0.3028322517864037,0.014638023242541452,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,14339.12351395418,379.99338650234245,442.66377464789076,-207.66377464789076,7.939999999999998
12.58,235.0,233.42476518141774,4.0,NGC5907,16.93,232.81,0.0,4389.904610492846,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.6797397223665187,0.14740489405239243,0.7976554501353277,0.1024356738815238,0.0817083735598825,1.4540573860201724,1000000.0,2.0310977490186666,2.7196145951856625,0.033597313216104284,0.5465253178993758,107713758420.55627,0.6949272243641712,0.3028322517864037,0.014638023242541452,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,9187.984726179619,339.9777167041093,412.3978283833944,-177.39782838339443,1.5752348185822598
17.61,231.0,219.46474090386363,2.0,NGC5907,31.1,217.25,0.0,3030.15332197615,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.5323348283141263,0.200516332539048,0.8991331427168489,0.19697567358551618,0.17710735642971334,2.2100679548620774,1000000.0,2.016383533113025,2.555314286974874,0.02680644155005791,0.6018774611566521,215237634893.0507,0.9823422914797112,0.15542735773401128,0.026558454640933506,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,7126.6743698877835,354.2608299737975,416.73193800538473,-185.73193800538473,11.535259096136372
20.13,232.0,213.16109518390076,2.0,NGC5907,42.26,208.93,0.0,2673.820168902136,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.5323348283141263,0.200516332539048,0.8991331427168489,0.19697567358551618,0.17710735642971334,2.2100679548620774,1000000.0,2.016383533113025,2.555314286974874,0.02680644155005791,0.6018774611566521,215237634893.0507,0.9823422914797112,0.15542735773401128,0.026558454640933506,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,5454.036973438368,331.34538517280475,393.98910743231767,-161.98910743231767,18.838904816099244
22.65,225.0,205.51178384705827,7.0,NGC5907,53.67,198.38,0.0,2235.0993377483446,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.5323348283141263,0.200516332539048,0.8991331427168489,0.19697567358551618,0.17710735642971334,2.2100679548620774,1000000.0,2.016383533113025,2.555314286974874,0.02680644155005791,0.6018774611566521,215237634893.0507,0.9823422914797112,0.15542735773401128,0.026558454640933506,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,4307.93572379784,312.3695634085067,373.91153692286775,-148.91153692286775,19.48821615294173
27.68,229.0,186.069371203323,2.0,NGC5907,54.3,177.97,0.0,1894.544797687861,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.2787070572884227,0.17171179945864945,0.9320487339676644,0.17470598143170274,0.16283448880999682,2.3863031212311503,1000000.0,2.009476706560056,2.290208851567154,0.018918424519502104,0.4428364779599858,230891421593.72415,1.017437252317505,0.09820041329169227,0.017051817225287928,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,3114.536592371673,293.61602966603834,347.60924006252753,-118.60924006252753,42.93062879667701
30.2,218.0,181.25520378736718,2.0,NGC5907,64.08,169.55,0.0,1573.6423841059602,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.2787070572884227,0.17171179945864945,0.9320487339676644,0.17470598143170274,0.16283448880999682,2.3863031212311503,1000000.0,2.009476706560056,2.290208851567154,0.018918424519502104,0.4428364779599858,230891421593.72415,1.017437252317505,0.09820041329169227,0.017051817225287928,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,2616.445683556807,281.09902106449175,334.46989183395203,-116.46989183395203,36.74479621263282
32.71,214.0,173.52426141609132,2.0,NGC5907,61.58,162.23,0.0,1400.061143381229,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.2787070572884227,0.17171179945864945,0.9320487339676644,0.17470598143170274,0.16283448880999682,2.3863031212311503,1000000.0,2.009476706560056,2.290208851567154,0.018918424519502104,0.4428364779599858,230891421593.72415,1.017437252317505,0.09820041329169227,0.017051817225287928,10.07,1.0,2.0,0.41992320934147376,0.1523572134854213,0.8711464680119501,2.3031813366766207,2.376907470580115,2.4199232093414738,0.04301573876135878,1.0751654906328507,13.997440311415792,15.23572134864213,0.9212725346710483,1.0,2112394.78090253,2230.306350800149,270.0987240522859,321.0358080256358,-107.03580802563579,40.47573858390868
