r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
5.49,198.0,215.85462932260685,10.0,NGC4013,0.0,186.83,108.11,7140.983606557376,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,83992.69120194188,679.0580790320228,712.5398906016848,-514.5398906016848,-17.854629322606854
6.17,195.0,222.74844466348134,5.0,NGC4013,10.14,197.4,102.7,6162.8849270664505,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,66499.11376729165,640.5462761925867,678.1713659129155,-483.17136591291546,-27.748444663481337
6.92,194.0,226.13797160140976,4.0,NGC4013,19.07,203.18,97.43,5438.728323699422,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,52865.70116140802,604.8393605222328,645.7313948051028,-451.7313948051028,-32.13797160140976
7.69,195.0,227.14213831871882,3.0,NGC4013,24.03,205.95,92.74,4944.733420026008,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,42808.844548349465,573.759544214131,617.0847312782964,-422.08473127829643,-32.14213831871882
8.36,195.0,225.69941005682756,3.0,NGC4013,26.62,205.73,88.92,4548.444976076556,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,36222.10045694423,550.2878881277088,594.7747334243896,-399.77473342438964,-30.69941005682756
9.12,195.0,221.78880832900472,3.0,NGC4013,28.67,202.75,85.21,4169.4078947368425,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,3.368081388226497,0.5868342543120826,0.6992222227357223,0.5868342543120826,0.4103275516775545,2.531548112095649,1000000.0,2.0668410329256655,3.4702397230534303,0.0568332300570857,0.7239124697721564,87989071370.68933,1.0,0.7213100807055128,0.13367522877268395,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,30436.626078404523,526.8605411634555,571.6400137630756,-376.64001376307556,-26.788808329004723
10.56,188.0,203.82179324105653,8.0,NGC4013,29.63,185.44,79.23,3346.969696969697,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.7812471339144142,0.46908587606162055,0.9284792841457937,0.4918451652176387,0.4566680469118428,2.877300093193819,1000000.0,2.0378887001920276,2.8335404792664427,0.044512939147508424,0.6327586904666904,96734375898.66878,1.048518385049454,0.13447582639343025,0.1061280262582852,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,25802.23482332037,521.988122215691,560.3703446242165,-372.3703446242165,-15.821793241056525
11.31,186.0,193.8722992074938,7.0,NGC4013,29.42,175.66,76.58,3058.885941644562,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.7812471339144142,0.46908587606162055,0.9284792841457937,0.4918451652176387,0.4566680469118428,2.877300093193819,1000000.0,2.0378887001920276,2.8335404792664427,0.044512939147508424,0.6327586904666904,96734375898.66878,1.048518385049454,0.13447582639343025,0.1061280262582852,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,22493.650863291004,504.383972052861,540.360675534241,-354.36067553424095,-7.872299207493796
12.08,186.0,185.08774702826764,6.0,NGC4013,29.85,166.96,74.1,2863.907284768212,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.7812471339144142,0.46908587606162055,0.9284792841457937,0.4918451652176387,0.4566680469118428,2.877300093193819,1000000.0,2.0378887001920276,2.8335404792664427,0.044512939147508424,0.6327586904666904,96734375898.66878,1.048518385049454,0.13447582639343025,0.1061280262582852,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,19717.47465293339,488.0441514939354,521.9622284298313,-335.96222842983127,0.9122529717323573
12.77,186.0,178.37381814604964,5.0,NGC4013,30.5,160.29,72.07,2709.162098668755,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.7812471339144142,0.46908587606162055,0.9284792841457937,0.4918451652176387,0.4566680469118428,2.877300093193819,1000000.0,2.0378887001920276,2.8335404792664427,0.044512939147508424,0.6327586904666904,96734375898.66878,1.048518385049454,0.13447582639343025,0.1061280262582852,4.42,1.0,2.0,0.6421893397297798,0.2992762819283399,0.8010952716911909,1.7313814775909184,2.646771307520984,2.6421893397297795,0.004581967791204455,1.0048668455712007,21.406311324359326,29.927628192933984,0.6925525910367674,1.0,4458362.8673172295,17644.256606669896,474.67584398953204,507.0841901175529,-321.0841901175529,7.6261818539503565
