r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
2.89,189.0,222.856756011569,10.0,NGC2683,7.68,203.92,89.57,12360.207612456748,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.6591192110537953,0.5250176835280671,0.8887818656820006,0.5158307078886762,0.45846097893336474,7.7858211979591765,1000000.0,2.0248386507235265,2.6938595414421274,0.033826819941678486,0.617601907263521,84685016096.57663,0.9825015881795538,0.271615438661863,0.04549546651023112,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,932199.2310866939,1641.3579066859688,1656.418096840452,-1467.418096840452,-33.85675601156899
5.77,212.0,238.81344350768867,5.0,NGC2683,21.36,229.24,63.44,7789.254766031197,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.6591192110537953,0.5250176835280671,0.8887818656820006,0.5158307078886762,0.45846097893336474,7.7858211979591765,1000000.0,2.0248386507235265,2.6938595414421274,0.033826819941678486,0.617601907263521,84685016096.57663,0.9825015881795538,0.271615438661863,0.04549546651023112,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,233858.306064031,1161.620603290704,1185.9149576548307,-973.9149576548307,-26.813443507688675
8.66,206.0,205.3138022637543,5.0,NGC2683,17.89,197.87,51.78,4900.230946882217,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.6591192110537953,0.5250176835280671,0.8887818656820006,0.5158307078886762,0.45846097893336474,7.7858211979591765,1000000.0,2.0248386507235265,2.6938595414421274,0.033826819941678486,0.617601907263521,84685016096.57663,0.9825015881795538,0.271615438661863,0.04549546651023112,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,103817.03990579683,948.1854067555568,970.1594317349086,-764.1594317349086,0.6861977362457026
11.54,200.0,191.9199512817779,5.0,NGC2683,24.41,185.0,44.86,3466.2045060658584,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.6591192110537953,0.5250176835280671,0.8887818656820006,0.5158307078886762,0.45846097893336474,7.7858211979591765,1000000.0,2.0248386507235265,2.6938595414421274,0.033826819941678486,0.617601907263521,84685016096.57663,0.9825015881795538,0.271615438661863,0.04549546651023112,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,58464.57651600775,821.3898057528651,843.5131775465807,-643.5131775465807,8.080048718222088
17.31,190.0,150.1313458275786,10.0,NGC2683,25.8,143.29,36.63,2085.4997111496245,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,32958.264413713965,755.3195065675113,770.0954343465417,-580.0954343465417,39.8686541724214
20.2,169.0,137.24746300023182,10.0,NGC2683,23.72,130.86,33.91,1413.9108910891089,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,24202.249317944414,699.2034297845493,712.5463509993417,-543.5463509993417,31.752536999768182
23.08,150.0,127.01034170491788,10.0,NGC2683,20.53,121.26,31.72,974.8700173310226,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,18539.023732714104,654.1258806613919,666.3424754966784,-516.3424754966784,22.989658295082123
28.85,160.0,112.4125299955481,10.0,NGC2683,17.48,107.36,28.37,887.3483535528595,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,11864.975188937024,585.0679740003148,595.7693438746518,-435.7693438746518,47.5874700044519
31.74,155.0,106.83666692666895,10.0,NGC2683,16.5,102.03,27.05,756.9313169502205,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,9802.675459451417,557.7964853627064,567.9357291833188,-412.9357291833188,48.163333073331046
34.62,151.0,102.08162910142059,12.0,NGC2683,15.67,97.49,25.9,658.6077411900636,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.1341015275257282,0.5250176835280671,0.8958364468637199,0.5340466429380699,0.4784184470691383,9.875485811694038,1000000.0,2.0071161184692263,2.1415217795943464,0.016241047794710084,0.2779388191459976,90771720697.67372,1.0171974386640257,0.2534022448662041,0.030330311006820748,14.424999999999999,1.0,2.0,0.3966103692897618,0.5250176835280671,0.8923091562728602,2.4831750476237224,2.3875037723919323,2.396610369289762,0.009106596897829444,1.0098809892667509,13.220345643025393,52.50176835290671,0.993270019049889,1.0,6962324.563599414,8239.566103428491,534.0915450563642,543.7595401468321,-392.75954014683214,48.91837089857941
