source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,int_average_g,metallicity,radial_velocity,radial_velocity_error
23769177945357440,34.967988528519655,9.279951287018957,0.43831025196564294,0.019377656280994415,18.850195267939036,0.020579885691404343,-19.24202629939018,0.018802160397171974,12.633805274963379,0.5526561737060547,12.668457984924316,,104.01232147216797,3.271939516067505
104648767952686080,32.167979613509544,25.21838679598855,0.22641219317716438,0.014036563225090504,25.03484623924769,0.017292488366365433,-18.258612539439078,0.014656885527074337,13.417460441589355,0.54815673828125,13.372090339660645,-1.7920641899108887,21.887155532836914,9.5355863571167
106337278511338880,33.53639602735693,26.52471641565017,0.24366563860683738,0.016010930761694908,1.544717826698452,0.018363067880272865,-7.822317531159017,0.014922169968485832,13.616155624389648,0.7007055282592773,13.477554321289062,-1.257591962814331,-42.81441879272461,7.680938720703125
114797397716085120,41.6782394441103,26.72434338536452,0.650151537199478,0.017308112233877182,6.664397755657994,0.020351160317659378,-78.45343230462997,0.020024988800287247,11.424756050109863,0.7930765151977539,11.422098159790039,,-73.02471160888672,3.1141090393066406
115744253324806528,45.814750410226765,27.278027070255433,0.80850828797668,0.02037193439900875,37.467949420437435,0.026270342990756035,-39.02096159946914,0.025845561176538467,11.535807609558105,0.6745672225952148,11.46084976196289,,50.151771545410156,3.260972738265991
136287116259342848,43.78205306198503,31.98791271525962,0.3365191338092899,0.016692478209733963,7.038664753572231,0.021754980087280273,-14.094423550104509,0.017326045781373978,12.69913387298584,0.9257345199584961,12.694686889648438,0.002055544639006257,-4.979267120361328,15.97038459777832
136503307733082624,43.99857072905317,33.12372374272229,0.14689062474996056,0.021126750856637955,5.065782732344731,0.026115141808986664,-8.506463788462266,0.02312086895108223,14.144244194030762,0.7607908248901367,14.101322174072266,-0.8714499473571777,-105.5351791381836,6.432307720184326
143299182946691968,42.86675309088483,38.46143567286913,0.14739452641073306,0.03581913188099861,5.6305672483158045,0.035584770143032074,-3.3872787893178558,0.036675985902547836,14.127685546875,0.5302152633666992,14.139566421508789,,-141.1267852783203,5.530158996582031
143684183814640640,45.00325898242429,39.857362194734826,0.2214627961572593,0.020048005506396294,4.857357918090265,0.01981077715754509,-8.524562202376332,0.018470898270606995,13.960808753967285,0.7346076965332031,13.93067455291748,-1.0285812616348267,-213.04595947265625,6.867043972015381
144809087288307584,68.67885789364415,21.772638086398807,0.6089409649704414,0.022043399512767792,8.001663345279965,0.0260232575237751,-9.835400110178973,0.017140045762062073,12.691320419311523,0.944819450378418,12.58684253692627,-0.0785016193985939,66.23152160644531,8.30345630645752
