galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
IC4202,0.77,35.1,135.41353846643253,3.96,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,135.41353846643253,2.8579355688442316,0.754638069150024
IC4202,1.59,77.9,181.3490504524355,3.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,181.3490504524355,1.3279724063213798,0.3506511985489402
IC4202,2.36,115.0,186.30282982284513,6.7,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,186.30282982284513,0.620024607155175,0.16371753704661124
IC4202,3.13,156.0,188.001365154618,3.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,188.001365154618,0.20513695611934607,0.05416642634103202
IC4202,3.95,192.0,196.11701252058683,3.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,196.11701252058683,0.021442773544723053,0.005661965721485786
IC4202,4.73,204.0,204.51862726900941,2.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,1,2.2084095623130016,0.0434347636560557,0.0012146536683018835,25931.663276641877,26201.18647808398,0.7359499362488411,19282.761518189902,0.2640500637511589,0.7828405529946694,0.516207405831753,0.19439362512466563,491519152.1122285,51.010212,204.51862726900941,0.0025422905343598736,0.0006712919776716925
IC4202,6.27,220.0,207.24817610777666,3.25,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2,2.164974798656946,0.026262016339137828,2.8820027976789913e-06,65.86853155217779,8119.366791578804,0.6272606228426129,5092.959070773348,0.37273937715738714,0.5248356826751004,0.39214990182711673,0.22335013422870276,870273012.8993666,112.736884,207.24817610777666,0.057962835873742465,0.02160503134185462
IC4202,7.08,231.0,213.0514801638327,3.49,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2,2.164974798656946,0.026262016339137828,2.8820027976789913e-06,65.86853155217779,8119.366791578804,0.6272606228426129,5092.959070773348,0.37273937715738714,0.5248356826751004,0.39214990182711673,0.22335013422870276,870273012.8993666,112.736884,213.0514801638327,0.07769922006998828,0.028961558894502186
IC4202,7.86,235.0,222.65660376463126,4.65,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2,2.164974798656946,0.026262016339137828,2.8820027976789913e-06,65.86853155217779,8119.366791578804,0.6272606228426129,5092.959070773348,0.37273937715738714,0.5248356826751004,0.39214990182711673,0.22335013422870276,870273012.8993666,112.736884,222.65660376463126,0.05252509036327125,0.019578169467141204
IC4202,8.66,245.0,231.89626344553292,6.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2,2.164974798656946,0.026262016339137828,2.8820027976789913e-06,65.86853155217779,8119.366791578804,0.6272606228426129,5092.959070773348,0.37273937715738714,0.5248356826751004,0.39214990182711673,0.22335013422870276,870273012.8993666,112.736884,231.89626344553292,0.0534846389978248,0.019935831027536915
IC4202,9.45,246.0,238.70599762050387,5.57,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2,2.164974798656946,0.026262016339137828,2.8820027976789913e-06,65.86853155217779,8119.366791578804,0.6272606228426129,5092.959070773348,0.37273937715738714,0.5248356826751004,0.39214990182711673,0.22335013422870276,870273012.8993666,112.736884,238.70599762050387,0.029650416176813556,0.011051877658202801
IC4202,11.02,240.0,244.92552521123642,7.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,3,2.155885529634726,0.01678423076007496,1.2473450227668306e-09,0.023226709147853,5162.726590852484,0.5586663702342622,2884.2417250234644,0.44133362976573776,0.36787944117144233,0.2919425945906274,0.22940964691018273,1109429325.3433073,157.255644,244.92552521123642,0.02052302171348508,0.009057499666573422
IC4202,11.79,240.0,245.14606523458622,4.85,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,3,2.155885529634726,0.01678423076007496,1.2473450227668306e-09,0.023226709147853,5162.726590852484,0.5586663702342622,2884.2417250234644,0.44133362976573776,0.36787944117144233,0.2919425945906274,0.22940964691018273,1109429325.3433073,157.255644,245.14606523458622,0.021441938477442572,0.009463048537463367
IC4202,12.47,246.0,244.03631266678326,7.68,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,3,2.155885529634726,0.01678423076007496,1.2473450227668306e-09,0.023226709147853,5162.726590852484,0.5586663702342622,2884.2417250234644,0.44133362976573776,0.36787944117144233,0.2919425945906274,0.22940964691018273,1109429325.3433073,157.255644,244.03631266678326,0.00798246883421439,0.003522931945095714
IC4202,13.34,241.0,241.6927334447604,6.21,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,3,2.155885529634726,0.01678423076007496,1.2473450227668306e-09,0.023226709147853,5162.726590852484,0.5586663702342622,2884.2417250234644,0.44133362976573776,0.36787944117144233,0.2919425945906274,0.22940964691018273,1109429325.3433073,157.255644,241.6927334447604,0.0028744126338605502,0.0012685749611461713
