galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2403,0.16,24.5,23.21,2.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,23.21,0.05265306122448976,0.01448788460789591
NGC2403,0.26,35.3,35.33,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,35.33,0.0008498583569405422,0.00023384489946206175
NGC2403,0.36,43.2,47.00922569028339,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,47.00922569028339,0.08817652060841166,0.02426243082531814
NGC2403,0.46,52.0,56.726241722856976,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,56.726241722856976,0.0908892639010957,0.02500886248344498
NGC2403,0.56,60.9,63.8246229914443,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,63.8246229914443,0.04802336603356818,0.013213989260960126
NGC2403,0.66,65.8,67.62657465819188,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,67.62657465819188,0.027759493285591,0.007638232728399184
NGC2403,0.76,71.7,70.9087053893949,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,70.9087053893949,0.011036187037728126,0.003036689616811755
NGC2403,0.86,74.6,72.89295164829038,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,72.89295164829038,0.022882685679753573,0.006296342547559723
NGC2403,0.96,74.6,74.9778453944897,1.03,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,74.9778453944897,0.005064951668762881,0.001393659430526635
NGC2403,1.06,76.6,77.24371366007722,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.7248425016329845,52460903.095501,0.27515749836701553,0.8341502649284896,0.41504850744269467,0.08572692529391368,1427879560.290768,0.6464145000000002,77.24371366007722,0.008403572585864555,0.0023123060100721225
