galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,formula,,1326.439803089758,729.7680037239153,729.7680037239153,False,False,0.663219901544879,1.9692965961682531,,,gbar_char_logmean,sigma_char_rms,7672.427715856535,9373.179167161916,0.007557475794491172,0.0,0.020216208869175075,3,True,4.5,0.0022950234726626033,16.706166835723785,0.03834104502620361,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,69.84393543330084,51.08598997469868,0.23596938057409847,0.1738891183971626,3702.3145384223444,217.78320814249085,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0891_rotation_curve.png,ok,
NGC1003,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1003_normalized.csv,formula,,1431.2258570650756,2000.0,2000.0,False,True,0.7156129285325378,2.51633425120176,,,gbar_char_logmean,sigma_char_rms,194.6186893538341,252.6385985257696,0.8310009054957276,0.9234924762779544,0.9423844997829175,32,True,1.8282205472107693,3.969198011617961,0.45028719720855404,1.7872790478172174,1.1717794527892307,1.4488889817372494,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.16913783583429,28.998455599543732,0.27930047749001646,0.31292765668393757,6819.218226974212,194.83480648497746,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC1003_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC1003_rotation_curve.png,ok,
NGC1090,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1090_normalized.csv,formula,,1690.1703825667246,929.8818258965805,929.8818258965805,False,False,0.8450851912833623,5.455160796339037,,,gbar_char_logmean,sigma_char_rms,1645.2062744877437,1764.3155251890382,0.1953074966988875,0.08806955774706932,0.27739420414684995,17,True,4.5,0.16729981522651713,3.1446053669739418,0.5260918968550545,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.833537089203418,20.63068650013961,0.1998818940455361,0.15113913973937898,2086.777626267033,90.72946201161014,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC1090_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC1090_rotation_curve.png,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,formula,,1728.4575051138202,2000.0,2000.0,False,True,0.8642287525569101,6.36532969117163,,,gbar_char_logmean,sigma_char_rms,322.24443263991054,442.5324344454393,1.218131669891342,1.2956416956339514,1.276840234027746,14,True,2.0465204237126904,3.0701937734199847,0.7887420637349264,2.4215909729133998,0.9534795762873096,1.4461439385065766,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.341129660387297,9.792565742414286,0.1370358046741596,0.14522336990099252,93.3487142721222,7.180670328624784,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC1705_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC1705_rotation_curve.png,ok,
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,formula,,1279.5326933359452,1842.0929312703709,1842.0929312703709,False,False,0.6397663466679726,1.7759760665067572,,,gbar_char_logmean,sigma_char_rms,273.39292671882924,270.53389549766274,0.562357830649955,0.727456931454894,0.6361723333933264,23,True,2.220394625150705,2.5022311501797416,0.48218265247037756,1.2065324530876715,0.7796053748492948,1.4396606986787823,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.1260181310439115,2.462432518804166,0.150236129226335,0.04876120647225071,47.14224357322863,1.8856897429291453,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2366_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2366_rotation_curve.png,ok,
NGC2403,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2403_normalized.csv,formula,,1853.2434111053701,1046.3249863726269,1046.3249863726269,False,False,0.9266217055526851,12.628008221395675,,,gbar_char_logmean,sigma_char_rms,2903.4940633245387,1627.839132371277,0.44029192926044647,0.1611207280520724,0.6569589867438738,45,True,3.7184849714800094,0.42943862905946506,2.901358401681839,1.2459553744284098,-0.7184849714800094,0.5645912350761008,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.29146131072108,23.774867543384808,0.18770252345536384,0.0908892639010957,119471.98715077741,1659.3331548719084,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2403_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2403_rotation_curve.png,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2683_normalized.csv,formula,,1755.7803636901854,967.7899705378368,967.7899705378368,False,False,0.8778901818450927,7.189349678102133,,,gbar_char_logmean,sigma_char_rms,1302.1040439052572,1621.6863857390554,0.29051839075128044,0.3084520633213301,0.39025658057529616,9,True,4.15796073223379,0.256069408626309,2.8903921318706374,0.7401410039062507,-1.1579607322337901,0.5512021836853207,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.635832058263745,27.392177142458788,0.16215372062902664,0.17913627519348688,127.04560557796641,12.704560557796642,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2683_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2683_rotation_curve.png,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2841_normalized.csv,formula,,1928.748100831497,1063.2427497550727,1063.2427497550727,False,False,0.9643740504157484,27.0694272481104,,,gbar_char_logmean,sigma_char_rms,5366.0651961550775,2991.9490590728083,0.581494358679771,0.35912326038005626,0.7270808879375366,49,True,4.149652097269163,0.25858472585528264,5.332662403378732,1.378945045656462,-1.149652097269163,0.551260555640574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,85.43509848902157,72.01882949964512,0.24629873845005806,0.1695167171877644,19362.81124322317,395.15941312700346,50,50,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2841_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2841_rotation_curve.png,ok,
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,formula,,1912.7851023006815,1052.3578698462472,1052.3578698462472,False,False,0.9563925511503407,21.93186201851875,,,gbar_char_logmean,sigma_char_rms,4686.78359837963,5772.488506353423,0.1930821320929651,0.0,0.3097788466404852,16,True,4.5,0.057103537869688394,10.288521570386024,0.5875109811176442,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,60.95709795437629,50.95906819543596,0.39492167503032394,0.24610089840492938,7471.084913400474,226.3965125272871,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2903_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2903_rotation_curve.png,ok,
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,formula,,1570.461668330794,2000.0,2000.0,False,True,0.7852308341653971,3.656161866224853,,,gbar_char_logmean,sigma_char_rms,156.23544051830063,240.3151449459124,1.2910666472948575,1.537558245002257,1.402985179787001,27,True,1.5,6.212212116892498,0.4283226462460945,2.6608311329494474,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.840056596174474,18.05859979388043,0.3056642339376821,0.23148615628336927,202.88529372956353,6.99604461136426,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2915_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2915_rotation_curve.png,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,formula,,1657.6580701749817,911.9945118584288,911.9945118584288,False,False,0.8288290350874908,4.842112302814508,,,gbar_char_logmean,sigma_char_rms,11234.73445360696,9207.559022348612,0.02097872241256911,0.0,0.04756794319077039,6,True,4.5,0.005497233647558794,16.410975874230026,0.09021496876509288,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,44.124245214957256,36.19105053842322,0.14356547519949078,0.15938928399263808,1385.9604021713203,60.25914792049219,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2955_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2955_rotation_curve.png,ok,
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,formula,,1036.3136642022384,570.1491708821317,570.1491708821317,False,False,0.5181568321011192,1.0753640740836636,,,gbar_char_logmean,sigma_char_rms,2782.7392511013213,2670.8003207066026,0.010971554036776592,0.0,0.040387484782895305,3,True,4.5,0.01609087725722449,4.760267028602968,0.0765968724688631,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.6160544127496763,3.0042778845215885,0.11514032594737988,0.04850998885720519,27.669677026576554,1.0642183471760214,27,27,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2976_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2976_rotation_curve.png,ok,
NGC2998,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2998_normalized.csv,formula,,1889.7511472719893,1039.7449089864008,1039.7449089864008,False,False,0.9448755736359946,17.14077834382636,,,gbar_char_logmean,sigma_char_rms,3718.225576,2920.4902123052666,0.3642493590090806,0.28837584921953596,0.4867102613436374,11,True,4.470268002577788,0.1773328042516783,5.2052986354728175,0.9230702039958293,-1.4702680025777877,0.5502020255351388,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.86903076416426,27.636556217366117,0.15859711260812245,0.1352298560392929,1880.5297271453453,156.71081059544545,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC2998_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC2998_rotation_curve.png,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3109_normalized.csv,formula,,1117.5239121920113,1620.219173574214,1620.219173574214,False,False,0.5587619560960057,1.2663503607988578,,,gbar_char_logmean,sigma_char_rms,113.16475728155339,110.90795345704184,1.1204216443061312,1.1267981120555512,1.1325169543673217,25,True,1.5,10.865666101803942,0.19767538215350777,2.1478746990265094,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.0384786379522,11.339355789246556,0.5778657301843773,0.18436643798120556,3162.244546923137,131.7601894551307,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3109_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3109_rotation_curve.png,ok,
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3198_normalized.csv,formula,,1781.3238305544194,1001.1649829138508,1001.1649829138508,False,False,0.8906619152772097,8.14594400053142,,,gbar_char_logmean,sigma_char_rms,2740.306332179931,1354.2513600641344,0.35296474362605756,0.1409848402207281,0.5249782641129034,33,True,3.7527060408690986,0.41249280380964337,2.4137327106687163,0.9956473734707895,-0.7527060408690986,0.5620342386607202,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.84112569913436,26.228949675650885,0.2416420563418207,0.16706366360540925,10743.250153432116,255.79167031981228,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3198_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3198_rotation_curve.png,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,formula,,1925.3795396571877,1059.2869573074906,1059.2869573074906,False,False,0.9626897698285939,25.802300479142648,,,gbar_char_logmean,sigma_char_rms,20126.36903797468,17557.361539792415,0.0342552145566129,0.0,0.11849168568800945,4,True,4.5,0.007181298184375505,31.29314033668524,0.22472537188324562,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.43214702512366,50.50650660282416,0.24529202706940034,0.2735698011264007,1199.966924202041,29.99917310505102,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3521_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3521_rotation_curve.png,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,formula,,1749.59259675109,963.3827192415768,963.3827192415768,False,False,0.874796298375545,6.986984306578025,,,gbar_char_logmean,sigma_char_rms,2181.7475889344114,1709.7227242590675,0.20010609567621276,0.0,0.3604489202437461,4,True,4.270431701697577,0.2243325945143884,3.0473025816435615,0.683609294410494,-1.2704317016975768,0.550632599286561,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,34.07058611397064,29.807042609307093,0.2010613517329417,0.189174471429132,248.12806298557038,22.557096635051852,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3726_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3726_rotation_curve.png,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3741_normalized.csv,formula,,992.4891461319261,1438.9400768821795,1438.9400768821795,False,False,0.49624457306596303,0.9850902770144103,,,gbar_char_logmean,sigma_char_rms,62.766108949416356,82.1108933908245,1.1506006802769915,1.3000319598534378,1.2106674700778284,21,True,1.5,15.68911441798915,0.14634930790859887,2.296091036771532,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.085172077905856,6.7983857288789,0.24461143327148907,0.2349987789701025,278.59694889230155,13.929847444615078,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3741_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3741_rotation_curve.png,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,formula,,1692.5138265240369,1514.0088044354031,1514.0088044354031,False,False,0.8462569132620185,5.504357504570345,,,gbar_char_logmean,sigma_char_rms,779.5212131601876,761.1889148261585,0.49919953809375195,0.4510403542789939,0.6483541669034454,9,True,3.0835837057995628,0.906346340659424,1.3566953941455233,1.22963590587329,-0.08358370579956276,0.8945326062976782,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.38938381779739,29.77174648618349,0.2630053942327932,0.2662503725803747,197.89968965638377,17.99088087785307,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3769_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3769_rotation_curve.png,ok,
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,formula,,1434.21265010166,789.0614411164878,789.0614411164878,False,False,0.71710632505083,2.534896989760124,,,gbar_char_logmean,sigma_char_rms,5055.686628571429,5252.418023885908,0.017853527976218347,0.0,0.04563953178868465,2,True,4.5,0.00924604987443895,9.361580551603769,0.08655764068370614,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.094169343146095,24.024452569322246,0.2624728230818071,0.1610963215082844,277.9671704720327,23.163930872669393,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3877_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3877_rotation_curve.png,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3893_normalized.csv,formula,,1847.1783189144817,1016.2629553005817,1016.2629553005817,False,False,0.9235891594572408,12.087148274993845,,,gbar_char_logmean,sigma_char_rms,3104.9381882295975,3494.771820901558,0.20797498127265665,0.1484724129332037,0.29378281849772075,6,True,4.5,0.08945032073841522,6.228862166351362,0.5571737186155092,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.02461684167487,28.938803081403876,0.1694081875036455,0.18422044247107333,162.98849484791754,18.109832760879726,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC3893_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC3893_rotation_curve.png,ok,
