galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F563-1,1.07,22.1,7.17,0.32632114353070973,316.6452336448598,63.934532760434294,380.5797664052941,18.40680309016207,8.271030773347704,20.179701436187422,,209.6399556384452,209.6399556384452,formula
F563-1,1.78,42.7,10.66,0.8314490030143826,346.61853932584273,97.92411916155318,444.5426584873959,24.83910223820499,13.202459320428321,28.12980504922785,,209.6399556384452,209.6399556384452,formula
F563-1,2.49,60.6,7.69,1.1104682414489258,318.29919678714856,93.49337866476105,411.7925754519096,28.152530969701463,15.257736164819965,32.02129780123309,,209.6399556384452,209.6399556384452,formula
F563-1,2.97,76.8,11.1,1.3468739670279184,289.65885521885525,95.07023525195605,384.7290904708113,29.330646089031184,16.803529352439906,33.80303830572497,,209.6399556384452,209.6399556384452,formula
F563-1,3.04,81.6,17.5,1.420336592146897,282.6974013157895,97.94713821359734,380.6445395293868,29.315526602808962,17.25570340986817,34.017045729594685,,209.6399556384452,209.6399556384452,formula
F563-1,3.19,87.0,8.93,1.4934126351466135,271.18047021943573,98.14387416364565,369.3243443830814,29.411999252005973,17.69403737370388,34.324111912502985,,209.6399556384452,209.6399556384452,formula
F563-1,6.95,90.0,24.8,1.3413707231508092,171.55306474820142,40.46113653180501,212.01420128000643,34.52960758537519,16.769165122212996,38.386178487784434,,209.6399556384452,209.6399556384452,formula
F563-1,8.58,97.8,9.4,1.3588981545031609,159.37494172494172,33.20272130853237,192.5776630334741,36.978872346246575,16.878369258527545,40.648694306548244,,209.6399556384452,209.6399556384452,formula
F563-1,9.26,93.7,25.3,1.2738524102626883,156.14697624190066,28.839132049394866,184.98610829129552,38.02526791490101,16.341675641665283,41.38805821462752,,209.6399556384452,209.6399556384452,formula
F563-1,9.89,103.0,23.8,1.3512888635877136,155.31305358948433,28.643492155435116,183.95654574491945,39.19242401281146,16.831046830701094,42.653607554546355,,209.6399556384452,209.6399556384452,formula
F563-1,10.08,97.4,11.0,1.2704411320965798,155.87787698412697,26.422145096625307,182.30002208075229,39.63898333711398,16.31978010188811,42.86705287950156,,209.6399556384452,209.6399556384452,formula
F563-1,11.84,106.5,9.48,1.3222503033908357,145.5669341216216,23.411866127176985,168.9788002487986,41.515208056807325,16.64921904912586,44.729285652084535,,209.6399556384452,209.6399556384452,formula
F563-1,14.56,112.0,11.0,1.4317211977322473,109.10896291208792,20.614420905165517,129.72338381725342,39.8575776986008,17.324721307403763,43.4600099905558,,209.6399556384452,209.6399556384452,formula
F563-1,15.43,111.5,9.4,1.4322831535923295,101.94440051847052,19.459739259934437,121.40413977840495,39.661090504422596,17.328120982402805,43.28124162706967,,209.6399556384452,209.6399556384452,formula
F563-1,17.93,111.0,24.3,1.3930242789342675,92.81650864472951,16.287425992139262,109.10393463686877,40.794607486774524,17.08898908768617,44.22932904803166,,209.6399556384452,209.6399556384452,formula
F563-1,19.02,112.5,7.75,1.394029210541858,89.72791798107255,15.365101043990109,105.09301902506266,41.311318061761234,17.095151998642535,44.708715278530335,,209.6399556384452,209.6399556384452,formula
F563-1,20.1,106.0,10.7,1.3122526183057104,86.368184079602,13.686596054131476,100.05478013373347,41.6653393121909,16.586156296382917,44.84530165678499,,209.6399556384452,209.6399556384452,formula
