galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
UGC05829,0.63,14.8,5.06,0.9112063349038881,96.77460317460319,295.9207600403764,392.6953632149796,7.808200817089684,13.653940047672581,15.728893121432199,,204.59699596480672,204.59699596480672,formula
UGC05829,1.26,27.2,5.06,0.9734232296167961,146.44039682539685,158.06307030314028,304.5034671285371,13.5836261727125,14.11238706179634,19.587607525728014,,204.59699596480672,204.59699596480672,formula
UGC05829,1.88,34.1,5.06,0.9638969564113875,156.88686170212765,104.89916047946284,261.7860221815905,17.1740298124814,14.043162809758709,22.184628049651636,,204.59699596480672,204.59699596480672,formula
UGC05829,2.52,38.8,5.06,0.9790317701150888,147.51210317460317,79.4868885395454,226.9989917141486,19.2803137941269,14.152984106528715,23.91730459561977,,204.59699596480672,204.59699596480672,formula
UGC05829,3.14,42.8,5.06,0.8790612570172353,171.7511146496815,57.278118616169806,229.0292332658513,23.222801295278742,13.41093928309174,26.8170056578801,,204.59699596480672,204.59699596480672,formula
UGC05829,3.77,47.9,5.06,0.8192528961272061,198.61541114058355,44.460658218327374,243.07606935891093,27.36384658632627,12.946686119740997,30.272046205750517,,204.59699596480672,204.59699596480672,formula
UGC05829,4.4,51.9,5.06,0.8127051421085622,202.02840909090907,37.79023424558254,239.81864333649162,29.814845295590583,12.894845120456592,32.483873394048366,,204.59699596480672,204.59699596480672,formula
UGC05829,5.03,57.6,5.06,0.7894789534794137,226.4190854870775,32.11233046905118,258.5314159561287,33.74741471579712,12.70924947663423,36.06123988799231,,204.59699596480672,204.59699596480672,formula
UGC05829,5.65,60.7,5.06,0.7252744064484176,249.16028318584068,26.26353359460256,275.42381678044325,37.52006929631128,12.18150092597396,39.447998235772424,,204.59699596480672,204.59699596480672,formula
UGC05829,6.29,65.6,5.06,0.7599760203784361,246.78189189189192,24.720001712991536,271.50189360488343,39.398706831569996,12.46951525820939,41.32489456459286,,204.59699596480672,204.59699596480672,formula
UGC05829,6.91,68.6,5.06,0.7928918854896116,232.43497829233,23.47659882721361,255.9115771195436,40.076498100507735,12.736691010464455,42.05174191274419,,204.59699596480672,204.59699596480672,formula
