galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
UGC04278,0.14,5.23,4.427561405559499,5.31,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7544273746043191,2461437.6665445413,0.24557262539568095,1.0,1.0,0.0,0.7003959380695253,8014255.075794188,6.001880999999999,4.427561405559499,0.15342994157562173,0.03767819356703137
UGC04278,0.42,15.4,11.342332211674986,7.78,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7544273746043191,2461437.6665445413,0.24557262539568095,1.0,1.0,0.0,0.7003959380695253,8014255.075794188,6.001880999999999,11.342332211674986,0.2634849213198061,0.06470468388067921
UGC04278,0.69,24.4,17.989469141695093,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7544273746043191,2461437.6665445413,0.24557262539568095,1.0,1.0,0.0,0.7003959380695253,8014255.075794188,6.001880999999999,17.989469141695093,0.26272667452069287,0.0645184792235231
UGC04278,0.97,32.1,24.06953676330311,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7544273746043191,2461437.6665445413,0.24557262539568095,1.0,1.0,0.0,0.7003959380695253,8014255.075794188,6.001880999999999,24.06953676330311,0.2501701942896228,0.061434951407450256
UGC04278,1.52,37.9,30.751463379813327,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6355626248732393,3444878.1578638987,0.3644373751267607,0.677107779539917,0.0,0.5665877135224535,1.0,27169133.96986623,17.919284999999995,30.751463379813327,0.18861574195743197,0.06873862590655294
UGC04278,1.8,40.5,32.047341543410425,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6355626248732393,3444878.1578638987,0.3644373751267607,0.677107779539917,0.0,0.5665877135224535,1.0,27169133.96986623,17.919284999999995,32.047341543410425,0.20870761621208825,0.07606085582129682
UGC04278,2.07,43.0,32.20996740141163,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6355626248732393,3444878.1578638987,0.3644373751267607,0.677107779539917,0.0,0.5665877135224535,1.0,27169133.96986623,17.919284999999995,32.20996740141163,0.25093099066484575,0.09144863157585409
UGC04278,2.35,45.1,32.03655724324947,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6355626248732393,3444878.1578638987,0.3644373751267607,0.677107779539917,0.0,0.5665877135224535,1.0,27169133.96986623,17.919284999999995,32.03655724324947,0.2896550500388145,0.10556112612835608
UGC04278,2.91,49.2,32.33041911265612,13.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5220094716530881,1902184.8197019952,0.47799052834691197,0.23334915375483845,0.09465761788558255,0.6335115306584471,0.7656363763187721,31383623.388630666,29.610679999999984,32.33041911265612,0.3428776603118676,0.1638922740108226
UGC04278,3.19,50.3,33.2174532437392,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5220094716530881,1902184.8197019952,0.47799052834691197,0.23334915375483845,0.09465761788558255,0.6335115306584471,0.7656363763187721,31383623.388630666,29.610679999999984,33.2174532437392,0.33961325559166594,0.16233191947387526
