galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5600222178288572,4508.290526998083,0.4399777821711428,0.43613496235781707,0.0,0.7659715705758783,0.6588983635102869,68519807.195703,1572.0090704999998,178.85,0.16425233644859816,0.07226737870708258
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5600222178288572,4508.290526998083,0.4399777821711428,0.43613496235781707,0.0,0.7659715705758783,0.6588983635102869,68519807.195703,1572.0090704999998,207.41,0.057227272727272745,0.02517872853424859
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5600222178288572,4508.290526998083,0.4399777821711428,0.43613496235781707,0.0,0.7659715705758783,0.6588983635102869,68519807.195703,1572.0090704999998,227.06,0.03378723404255318,0.014865632299739884
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,0.5600222178288572,4508.290526998083,0.4399777821711428,0.43613496235781707,0.0,0.7659715705758783,0.6588983635102869,68519807.195703,1572.0090704999998,233.42476518141774,0.006703126887584085,0.002949226901611001
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.8410195232395805,14537.707303002802,0.15898047676041951,1.0,0.28729751776751605,1.0,1.0,85950856.18267228,2504.1941925000006,219.46474090386363,0.049936186563360914,0.007938878747440373
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.8410195232395805,14537.707303002802,0.15898047676041951,1.0,0.28729751776751605,1.0,1.0,85950856.18267228,2504.1941925000006,213.16109518390076,0.08120217593146226,0.012909560643567332
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,0.8410195232395805,14537.707303002802,0.15898047676041951,1.0,0.28729751776751605,1.0,1.0,85950856.18267228,2504.1941925000006,205.51178384705827,0.08661429401307437,0.013769981756465714
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.7071438983736222,4534.976921276543,0.29285610162637776,0.7819325188210915,0.7997960503345543,0.3361252271257481,0.5574217506068954,45187634.22748961,5109.6151755,186.069371203323,0.18746999474531448,0.05490173183303032
NGC5907,30.2,218.0,181.25520378736718,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.7071438983736222,4534.976921276543,0.29285610162637776,0.7819325188210915,0.7997960503345543,0.3361252271257481,0.5574217506068954,45187634.22748961,5109.6151755,181.25520378736718,0.16855411106712304,0.04936209988021715
NGC5907,32.71,214.0,173.52426141609132,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,0.7071438983736222,4534.976921276543,0.29285610162637776,0.7819325188210915,0.7997960503345543,0.3361252271257481,0.5574217506068954,45187634.22748961,5109.6151755,173.52426141609132,0.18913896534536767,0.05539050005669094
