galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2403,0.16,24.5,23.21,2.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,23.21,0.05265306122448976,0.02588379264093781
NGC2403,0.26,35.3,35.33,2.46,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,35.33,0.0008498583569405422,0.0004177830685176895
NGC2403,0.36,43.2,47.00922569028339,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,47.00922569028339,0.08817652060841166,0.04334682014966973
NGC2403,0.46,52.0,56.726241722856976,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,56.726241722856976,0.0908892639010957,0.0446803814515769
NGC2403,0.56,60.9,63.8246229914443,2.93,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,63.8246229914443,0.04802336603356818,0.02360787425128064
NGC2403,0.66,65.8,67.62657465819188,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,67.62657465819188,0.027759493285591,0.013646328462428458
NGC2403,0.76,71.7,70.9087053893949,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,70.9087053893949,0.011036187037728126,0.005425294753770106
NGC2403,0.86,74.6,72.89295164829038,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,72.89295164829038,0.022882685679753573,0.011248931732140484
NGC2403,0.96,74.6,74.9778453944897,1.03,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,74.9778453944897,0.005064951668762881,0.0024898867355817407
NGC2403,1.06,76.6,77.24371366007722,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,77.24371366007722,0.008403572585864555,0.004131124101753412
NGC2403,1.16,78.5,79.61182952300493,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,79.61182952300493,0.014163433414075522,0.006962622211282707
NGC2403,1.27,83.4,82.34121021699889,1.8,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,82.34121021699889,0.012695321139102125,0.006240910827076382
NGC2403,1.36,86.4,85.36800454502846,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,85.36800454502846,0.0119443918399485,0.005871760433627715
NGC2403,1.47,87.4,88.12843581954691,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,1,2.3714096120591295,0.03857399025529418,0.03566435763417429,1964357.590820983,72375589.14841884,0.5084085893775374,36796371.18431583,0.4915914106224626,0.1530575406553862,0.0,0.6411983900101126,0.9023032711286464,1427879560.290768,0.6464145000000002,88.12843581954691,0.008334505944472569,0.00409717153408457
NGC2403,1.67,93.3,94.184948372869,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,94.184948372869,0.009484977201168324,0.002144118706893452
NGC2403,1.77,93.3,97.07252958484186,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,97.07252958484186,0.04043440069498245,0.00914036513671942
NGC2403,1.87,95.2,99.42995625061896,1.25,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,99.42995625061896,0.04443231355692179,0.01004411003499479
NGC2403,1.97,97.2,101.64837677011866,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,101.64837677011866,0.04576519310821663,0.01034541302385332
NGC2403,2.08,99.1,104.02645913420298,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,104.02645913420298,0.04971199933605435,0.011237605054061685
NGC2403,2.18,98.2,106.31884969279906,2.02,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,106.31884969279906,0.08267667711608004,0.01868940813126485
NGC2403,2.28,98.2,106.99600226176678,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,106.99600226176678,0.08957232445791011,0.020248198010057263
NGC2403,2.37,98.2,106.47681531676274,1.0,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,106.47681531676274,0.08428528835807267,0.01905304142029908
NGC2403,2.47,97.2,105.8918665431864,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,105.8918665431864,0.08942249530027153,0.020214328503265894
NGC2403,2.57,98.2,105.44533797186104,1.41,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,105.44533797186104,0.07378144574196571,0.016678603931436643
NGC2403,2.68,98.2,104.8043329256954,1.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,104.8043329256954,0.06725389944700003,0.015203024831528526
NGC2403,2.78,98.2,104.27580016475538,1.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,104.27580016475538,0.06187169210545192,0.01398635438513345
NGC2403,2.88,99.1,103.74163339759018,2.69,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,2,2.3328356218038353,0.11760446653430745,0.2413730022703897,101086944.72530797,109727098.2741486,0.7739458238624604,84922829.47382309,0.22605417613753967,0.7951743339655938,0.1121539147145379,1.0,1.0,3561086819.4757366,1.6142475000000005,103.74163339759018,0.04683787484954777,0.010587897211147711
NGC2403,3.08,102.0,103.28898876453384,3.16,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,3,2.1362006789905146,0.14281400802194932,0.07828772883914108,15180434.315882659,64838943.06990127,0.8295159682888074,53784938.64345201,0.1704840317111926,1.0,0.6838702048941996,0.6214255389275276,0.8764866651336676,1357749636.4929445,8.544978000000002,103.28898876453384,0.01263714475033177,0.0021544313863544927
