r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.87,20.9,19.68121185293223,4.7,UGC07089,4.05,19.26,0.0,502.0804597701149,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,1,0.35,3.1085095415635475,3.0721376981610047,0.03637184340254285,0.8861410560161509,0.04361851795989344,0.85,0.3540285685893755,0.2975765240209579,0.5951530480419158,0.5,0.23853711790393015,0.0039059511430271513,19.719611318833003,445.2300000000001,446.96904662740997,1.7390466274098912,1.1803886811669955,1.2187881470677695
1.74,36.4,34.07028323921009,3.9,UGC07089,8.89,32.89,0.0,761.4712643678159,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,1,0.35,3.1085095415635475,3.0721376981610047,0.03637184340254285,0.8861410560161509,0.04361851795989344,0.85,0.3540285685893755,0.2975765240209579,0.5951530480419158,0.5,0.23853711790393015,0.0039059511430271513,34.136756822709415,667.1173563218391,669.7230841222976,2.605727800458453,2.263243177290583,2.329716760789907
2.61,43.4,44.03643264389158,3.9,UGC07089,12.07,42.35,0.0,721.6704980842912,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,1,0.35,3.1085095415635475,3.0721376981610047,0.03637184340254285,0.8861410560161509,0.04361851795989344,0.85,0.3540285685893755,0.2975765240209579,0.5951530480419158,0.5,0.23853711790393015,0.0039059511430271513,44.122350904735306,742.9913409961687,745.8934288737918,2.902087877623103,-0.7223509047353076,-0.636432643891581
4.37,59.7,52.13794971035973,3.9,UGC07089,14.33,50.13,0.0,815.5812356979405,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,2,0.35,3.0600055069202328,3.0721376981610047,-0.012132191240771917,-0.2955811900679168,-0.014557600991030678,0.85,0.6644552672957573,0.196748586974193,0.393497173948386,0.5,0.5960698689956332,-0.001617655757745513,52.09576201488919,622.0516704805492,621.0454050141811,-1.0062654663680632,7.604237985110814,7.5620502896402755
5.24,64.5,53.93761303580276,4.4,UGC07089,18.1,50.81,0.0,793.9408396946565,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,2,0.35,3.0600055069202328,3.0721376981610047,-0.012132191240771917,-0.2955811900679168,-0.014557600991030678,0.85,0.6644552672957573,0.196748586974193,0.393497173948386,0.5,0.5960698689956332,-0.001617655757745513,53.89396913331325,555.2034541984733,554.305326134069,-0.8981280644043181,10.606030866686751,10.562386964197238
6.11,67.9,54.11803119109194,3.9,UGC07089,21.23,49.78,0.0,754.5679214402619,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,2,0.35,3.0600055069202328,3.0721376981610047,-0.012132191240771917,-0.2955811900679168,-0.014557600991030678,0.85,0.6644552672957573,0.196748586974193,0.393497173948386,0.5,0.5960698689956332,-0.001617655757745513,54.07424130230578,479.3390016366611,478.5635961407516,-0.7754054959095242,13.825758697694226,13.781968808908069
6.98,70.3,54.096145888593576,6.1,UGC07089,23.49,48.73,0.0,708.035816618911,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,3,0.35,3.031092490791807,3.0721376981610047,-0.04104520736919781,-1.0,-0.04921445749804545,0.85,0.8009103394102476,0.11412865589048608,0.22825731178097217,0.5,0.881004366812227,-0.0038237565212238555,53.99262158557024,419.254011461318,417.6508862009435,-1.6031252603744974,16.307378414429756,16.20385411140642
7.85,73.7,53.82706010920529,6.1,UGC07089,25.32,47.5,0.0,691.9350318471338,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,3,0.35,3.031092490791807,3.0721376981610047,-0.04104520736919781,-1.0,-0.04921445749804545,0.85,0.8009103394102476,0.11412865589048608,0.22825731178097217,0.5,0.881004366812227,-0.0038237565212238555,53.72405075816803,369.0894777070064,367.67816940970897,-1.4113082972974098,19.97594924183197,19.87293989079471
8.72,77.6,53.22826692651189,6.1,UGC07089,26.4,46.22,0.0,690.5688073394494,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,3,0.35,3.031092490791807,3.0721376981610047,-0.04104520736919781,-1.0,-0.04921445749804545,0.85,0.8009103394102476,0.11412865589048608,0.22825731178097217,0.5,0.881004366812227,-0.0038237565212238555,53.12640349161848,324.91380733944953,323.6714160497996,-1.2423912896499587,24.47359650838151,24.3717330734881
9.16,79.1,52.60427739262274,7.3,UGC07089,26.4,45.5,0.0,683.0578602620087,UGC07089,UGC7089,Bizyaev_2014,,False,unique_to_2014,NGC04111,,EON_181.763_43.066,NGC04111,NGC04111,181.762695,43.065773,r,27.73,0.29,9.19,1.18,0.3314100252434186,3.017410228509249,20.2,0.14,0.22,10.47,0.46,SC,784.0,NGC4111,NED,thick_like,NGC04111,NGC04111,NGC4111,181.762695,43.065773,NGC4111,NGC4111,NED,,True,coord_review,UGC07089,142.0,0.2132645667274477,Bizyaev_2014,3,0.35,3.031092490791807,3.0721376981610047,-0.04104520736919781,-1.0,-0.04921445749804545,0.85,0.8009103394102476,0.11412865589048608,0.22825731178097217,0.5,0.881004366812227,-0.0038237565212238555,52.503608092367365,302.0971615720524,300.942015580448,-1.1551459916043996,26.59639190763263,26.495722607377253
