galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,rho_eff_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,beta_i,psi_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,sigma_desc_i,tau_i,v_desc_segment_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc
NGC4088,1,1.74,6.98,4.36,5.24,0.35,50.2418576806817,7606598663.073629,114847997147.11539,107241398484.04176,2134503050.5366194,206.23582623980633,140.475,8.925,4,21.48,3.3727924737099886,3.339281681115601,0.033510792594387606,0.09876982595759339,0.85,0.5818855165060808,0.9552473199909105,0.5,0.20297951582867785,0.47762365999545525,0.04019128925249381,0.009494546878181928,207.21257113950168,9755.32477633385,9847.947164734642,92.62238840079226
NGC4088,2,8.72,13.94,11.33,5.219999999999999,0.35,130.06137037193974,123880562781.36493,138259398590.99585,14378835809.63092,110554238.88362397,228.6614531039015,176.5,6.625,4,21.48,3.089348772101941,3.339281681115601,-0.24993290901366016,-0.7366531201798141,0.85,0.8962737435960273,0.5250629931261024,0.5,0.5274674115456238,0.2625314965630512,-0.29123893379405347,-0.05824926454912865,221.9018602592557,4614.833198198388,4346.022558386429,-268.81063981195894
NGC4088,3,15.68,21.48,18.58,5.800000000000001,0.35,236.98541350501532,134556253295.2329,128652969478.5522,1e-12,4.21966898810351e-15,176.15766912675343,169.5,6.975,4,21.48,3.0,3.339281681115601,-0.339281681115601,-1.0,0.85,0.975668902152429,4.21966898810351e-23,0.5,0.8649906890130353,2.109834494051755e-23,-0.3860399041635665,-6.754636399872267e-24,176.15766912675343,1670.1573946270582,1670.1573946270582,0.0
