galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC3769,1.74,87.5,126.78499674646051,9.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.269765139114363,2.19912928135379,-0.007972066552860665,0.5414438751444165,0.10463455304284501,0.4621919486192235,0.4621919486192235,5.799999999999999,5.799999999999999,249462365.65015715,65.340704,1,126.78499674646051,0.4489713913881201,0.2075109622599593
NGC3769,3.5,106.0,137.9797380052593,7.1,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.269765139114363,2.19912928135379,-0.007972066552860665,0.5414438751444165,0.10463455304284501,0.4621919486192235,0.4621919486192235,5.799999999999999,5.799999999999999,249462365.65015715,65.340704,1,137.9797380052593,0.30169564155904993,0.1394412964621041
NGC3769,5.24,116.0,127.15870477478134,5.3,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.2526412948087695,2.1921138627872727,-0.007824137364605778,0.5364203751269114,0.10670952909762414,0.4667747427259843,0.4667747427259843,5.799999999999999,5.799999999999999,234233138.59664795,80.78456533333333,1,127.15870477478134,0.09619573081708054,0.0449017375034808
NGC3769,6.98,125.0,115.2906943339314,5.7,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.218782784477255,2.1782424669852953,-0.007531641015101799,0.5264875455468447,0.11081232266048288,0.4758361765279886,0.4758361765279886,5.799999999999999,5.799999999999999,204120803.2863002,111.32129115151514,1,115.2906943339314,0.07767444532854881,0.03696031107906895
NGC3769,8.72,126.0,105.31830800008136,4.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.184924274145741,2.1643710711833175,-0.007239144665597818,0.5165547159667779,0.11491511622334162,0.48489761032999285,0.48489761032999285,5.799999999999999,5.799999999999999,174008467.9759525,141.85801696969696,2,105.31830800008136,0.164140412697767,0.07959129387572603
NGC3769,10.47,123.0,97.0566401643906,4.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.1508711746743905,2.1504199547158116,-0.006944967302590942,0.5065648011592395,0.11904148905955013,0.4940111213377558,0.4940111213377558,5.799999999999999,5.799999999999999,143723073.26726943,172.57024121212118,2,97.0566401643906,0.2109216246797512,0.10419762832242517
NGC3769,12.31,118.0,90.09078532236246,4.6,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.1239069719175214,2.138390703154378,-0.006635660818057992,0.49467866333656313,0.12888543291492066,0.5088342779881879,0.5088342779881879,5.799999999999999,5.799999999999999,119034455.40529011,253.5458055818005,2,90.09078532236246,0.23651876845455538,0.12034885677722909
NGC3769,14.52,115.0,83.48831055902377,6.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.109217032492467,2.1292260092316644,-0.006264156833917865,0.4776349618493232,0.15172955407220562,0.5371295741532534,0.5371295741532534,5.799999999999999,5.799999999999999,103702862.08927608,448.26040374959643,2,83.48831055902377,0.27401469079109764,0.14718139417635767
NGC3769,17.07,122.0,78.40565285743114,15.2,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0922671023866353,2.118651362397764,-0.005835498390679256,0.4579691524409694,0.17808815540753448,0.5697779928052521,0.5697779928052521,5.799999999999999,5.799999999999999,86012562.10925986,672.9310939432073,2,78.40565285743114,0.35733071428335134,0.20359917715203496
NGC3769,31.82,121.0,60.845069644137965,10.2,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,2.076995547712851,-0.004146920327019717,0.38050128753629753,0.281920371255918,0.6983871556912625,0.6983871556912625,5.799999999999999,5.799999999999999,16326654.93307838,1557.9574009999997,3,60.845069644137965,0.49714818475919037,0.3472019067110452
NGC3769,34.61,118.0,58.41294120312724,10.4,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,2.076995547712851,-0.004146920327019717,0.38050128753629753,0.281920371255918,0.6983871556912625,0.6983871556912625,5.799999999999999,5.799999999999999,16326654.93307838,1557.9574009999997,3,58.41294120312724,0.5049750745497692,0.3526681060097966
NGC3769,37.16,113.0,56.41123469664531,10.5,2.86,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3769_structure_enriched.csv,2.0254976718324853,2.076995547712851,-0.004146920327019717,0.38050128753629753,0.281920371255918,0.6983871556912625,0.6983871556912625,5.799999999999999,5.799999999999999,16326654.93307838,1557.9574009999997,3,56.41123469664531,0.5007855336580062,0.3497421844627459
