galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC07089,0.87,20.9,19.68121185293223,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,2.3685511519689073,-0.010599561772519656,0.435947220482701,0.142074496885936,0.5,0.5,2.1799999999999997,2.1799999999999997,12915382.662322914,52.8107945,1,19.68121185293223,0.05831522234774017,0.029157611173870085
UGC07089,1.74,36.4,34.07028323921009,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4183837626670943,2.3685511519689073,-0.010599561772519656,0.435947220482701,0.142074496885936,0.5,0.5,2.1799999999999997,2.1799999999999997,12915382.662322914,52.8107945,1,34.07028323921009,0.06400320771400844,0.03200160385700422
UGC07089,2.61,43.4,44.03643264389158,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.4054501079820687,2.3640463382155863,-0.011003764834285236,0.4442594132444879,0.14116527677206447,0.49835965321090925,0.49835965321090925,2.1799999999999997,2.1799999999999997,15562652.184317932,60.15271005343511,1,44.03643264389158,0.014664346633446568,0.007308118702808996
UGC07089,3.5,51.2,48.7767905873275,4.7,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3783655134651913,2.354612728238044,-0.011850213598923742,0.4616661227927005,0.13926126288654528,0.49492457405257806,0.49492457405257806,2.1799999999999997,2.1799999999999997,21106346.006848678,75.52754497709923,1,48.7767905873275,0.04732830884125988,0.02342394309388941
UGC07089,4.37,59.7,52.13794971035973,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3518895615217272,2.3453911094959516,-0.012677641043008576,0.4786816703285936,0.13740003582991414,0.49156668768432166,0.49156668768432166,2.1799999999999997,2.1799999999999997,26525462.440109074,90.5568779923664,2,52.13794971035973,0.1266675090392006,0.06226552785562371
UGC07089,5.24,64.5,53.93761303580276,4.4,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.325413609578263,2.3361694907538597,-0.01350506848709341,0.4956972178644868,0.135538808773283,0.4882088013160653,0.4882088013160653,2.1799999999999997,2.1799999999999997,31944578.87336947,105.58621100763355,2,53.93761303580276,0.16375793742941452,0.07994806633840569
UGC07089,6.11,67.9,54.11803119109194,3.9,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.3051935395787924,2.3233098066893705,-0.01433249593117826,0.5103339110256856,0.14459243273864,0.502840789221557,0.502840789221557,2.1799999999999997,2.1799999999999997,33271949.88378492,122.40896199999997,2,54.11803119109194,0.20297450381307905,0.10206385968922259
UGC07089,6.55,72.8,54.11797945230401,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.296038153818103,2.3161833091373776,-0.014750964983359106,0.5173291738738419,0.15103963704106357,0.5133203088867548,0.5133203088867548,2.1799999999999997,2.1799999999999997,33242855.546114594,131.22400999999996,2,54.11797945230401,0.25662116136945035,0.13172885382104402
UGC07089,6.98,70.3,54.096145888593576,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.2870908450065195,2.309218777438839,-0.015159923375263116,0.5241654534754494,0.15734031397297757,0.523561657650471,0.523561657650471,2.1799999999999997,2.1799999999999997,33214422.443391316,139.838716,3,54.096145888593576,0.23049579105841284,0.12067875844799925
UGC07089,7.85,73.7,53.82706010920529,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.268988150434247,2.2951277481883077,-0.015987350819347972,0.5379969959252131,0.1700881952073151,0.5442825260793851,0.5442825260793851,2.1799999999999997,2.1799999999999997,33156895.002997715,157.26846999999998,3,53.82706010920529,0.26964640286017244,0.1467638252969542
UGC07089,8.72,77.6,53.22826692651189,6.1,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,2.291564499412311,-0.016196585345438396,0.5414946273492913,0.17331179735852692,0.549522285911984,0.549522285911984,2.1799999999999997,2.1799999999999997,33142347.834162552,161.675994,3,53.22826692651189,0.3140687251738158,0.17258776379097793
UGC07089,9.16,79.1,52.60427739262274,7.3,9.19,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC07089_structure_enriched.csv,2.264410457553902,2.291564499412311,-0.016196585345438396,0.5414946273492913,0.17331179735852692,0.549522285911984,0.549522285911984,2.1799999999999997,2.1799999999999997,33142347.834162552,161.675994,3,52.60427739262274,0.3349648875774621,0.18407067072181774
