galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4010,0.87,39.3,32.75,6.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,2.3777406446502733,-0.012367074969323245,0.46888301702027696,0.13462470903529786,0.4705542004144389,0.4705542004144389,2.620000000000001,2.620000000000001,42336675.24599494,57.120706999999996,1,32.75,0.1666666666666666,0.07842570006907312
NGC4010,1.74,54.6,63.957868945111045,5.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,2.3777406446502733,-0.012367074969323245,0.46888301702027696,0.13462470903529786,0.4705542004144389,0.4705542004144389,2.620000000000001,2.620000000000001,42336675.24599494,57.120706999999996,1,63.957868945111045,0.17138954111924987,0.08064806848076622
NGC4010,2.61,65.5,84.18683982666175,6.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.4275927439080536,2.372484637788311,-0.012566966075677529,0.4726723344318478,0.13667649461770595,0.47414000695422787,0.47414000695422787,2.620000000000001,2.620000000000001,48395897.748596564,68.09375496561604,1,84.18683982666175,0.2852952645291871,0.13526989870787703
NGC4010,3.5,83.9,95.08020719371618,5.2,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.393980343650914,2.3614779410656133,-0.012985561568984144,0.4806076108937256,0.1409731750138076,0.48164910770813885,0.48164910770813885,2.620000000000001,2.620000000000001,61084622.51875055,91.07260835243552,1,95.08020719371618,0.13325634319089597,0.06418279879434456
NGC4010,4.37,94.3,99.52326813363797,6.3,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3611232782310134,2.350718585842302,-0.013394750421991735,0.4883645665362354,0.14517330079426655,0.4889894646248833,0.4889894646248833,2.620000000000001,2.620000000000001,73488207.40642917,113.53508301146132,2,99.52326813363797,0.055389905977072884,0.027085080469351493
NGC4010,5.24,104.0,100.64390542899257,5.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.328266212811113,2.339959230618991,-0.013803939274999327,0.4961215221787451,0.14937342657472547,0.49632982154162775,0.49632982154162775,2.620000000000001,2.620000000000001,85891792.2941078,135.9975576704871,2,100.64390542899257,0.03227014010584069,0.016016632879855237
NGC4010,6.11,115.0,101.9057628399886,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3039015437983874,2.3277728292708155,-0.014213128128006916,0.5034494406329363,0.15262062450630934,0.5018375491242318,0.5018375491242318,2.620000000000001,2.620000000000001,91980631.05451424,158.62782371018653,2,101.9057628399886,0.1138629318261861,0.05714069464375273
NGC4010,6.98,127.0,103.40600466123811,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2880292711928374,2.3141593817977766,-0.0146223169810145,0.5103483218988089,0.15491489458901814,0.5055126473726955,0.5055126473726955,2.620000000000001,2.620000000000001,91754723.68764852,181.4258811305596,2,103.40600466123811,0.1857794908563928,0.0939138822503666
NGC4010,7.85,129.0,104.68091755425151,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.272156998587287,2.300545934324737,-0.015031505834022086,0.5172472031646813,0.15720916467172694,0.5091877456211593,0.5091877456211593,2.620000000000001,2.620000000000001,91528816.32078281,204.22393855093262,3,104.68091755425151,0.18852001895929063,0.09599208345833941
NGC4010,8.72,127.0,103.32310196659797,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.256284725981737,2.2869324868516983,-0.01544069468702967,0.5241460844305539,0.15950343475443574,0.512862843869623,0.512862843869623,2.620000000000001,2.620000000000001,91302908.95391709,227.0219959713057,3,103.32310196659797,0.18643226797954351,0.09561418314505234
NGC4010,9.6,124.0,99.93100469824168,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,2.2800475249113106,-0.01564764077360822,0.5276351738063975,0.1606637552560356,0.5147215142481564,0.5147215142481564,2.620000000000001,2.620000000000001,91188656.95228384,238.5520480000001,3,99.93100469824168,0.1941048008206316,0.09990991700123229
NGC4010,10.47,122.0,96.31905989989728,3.9,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,2.2800475249113106,-0.01564764077360822,0.5276351738063975,0.1606637552560356,0.5147215142481564,0.5147215142481564,2.620000000000001,2.620000000000001,91188656.95228384,238.5520480000001,3,96.31905989989728,0.21049950901723538,0.10834862602984484
