galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC08837,1,0.52,2.09,1.305,1.5699999999999998,0.35,2.0737260345572377,19.17745861076016,17.752499999999998,2.07,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.17745861076016
UGC08837,2,2.63,4.2,3.415,1.5700000000000003,0.35,2.0233160378186956,32.88988635846468,43.225,3.0075,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.05040999673854207,0.900048131783311,0.0025411677711798227,0.00228717330499836,0.0035908620888474257,1.324273426944239e-09,6.724874536386963e-05,32.88988635853343
