galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC4559,0.67,43.8,10.9,-0.09794325187094359,0.0002411463703669719,5207.733134328358,-29.38297556128308,5178.350158767074,59.06929151428854,0.0,58.90241596381205,300.0,0.0,1.0
NGC4559,1.32,64.2,7.71,-0.09778650673020506,6.047973562610387e-05,4425.93606060606,-29.335952019061516,4396.600108586998,76.4345183801141,0.0,76.18078591964537,300.0,0.0,1.0
NGC4559,1.97,73.3,8.62,-0.09786462821462966,0.00040075548630759406,3997.638223350253,-29.359388464388896,3968.2788348858644,88.74315353873784,0.0,88.41668001415317,300.0,0.0,1.0
NGC4559,2.62,84.2,8.4,-0.09726552459800518,0.0022175693585622103,3570.5631297709924,-29.179657379401554,3541.3834723915907,96.72060483681851,0.0,96.3245799246795,300.0,0.0,1.0
NGC4559,3.28,96.2,5.67,-0.0949334955603324,0.0005056757454987432,3458.994207317074,-28.48004866809972,3430.5141586489744,106.51526181726261,0.0,106.07585229621601,300.0,0.0,1.0
NGC4559,3.93,102.0,4.79,-0.09654299408237994,-0.0013260767065123857,3370.7361323155214,-28.96289822471398,3341.7732340908074,115.09558201772994,0.0,114.60003843793803,300.0,0.0,1.0
NGC4559,4.58,104.0,5.67,-0.09665739527879849,0.0016844641086023043,3019.5490174672486,-28.997218583639548,2990.551798883609,117.59904123758832,0.0,117.03301772955754,300.0,0.0,1.0
NGC4559,5.22,106.0,5.37,-0.09440695847573725,0.002434354838416461,2617.753601532567,-28.322087542721178,2589.431513989846,116.8959956542567,0.0,116.26191338106815,300.0,0.0,1.0
NGC4559,5.9,106.0,5.24,-0.09353330798706402,0.012431370829689842,2290.6351186440675,-28.059992396119206,2262.5751262479484,116.25294490893552,0.0,115.53870885925157,300.0,0.0,1.0
NGC4559,6.54,108.0,5.22,-0.07886304896425612,0.05958997585211487,1988.935290519878,-23.658914689276838,1965.2763758306012,114.05102717643538,0.0,113.37066418581189,300.0,0.0,1.0
NGC4559,7.19,111.0,4.68,-0.015923155887736098,0.0820252519048954,1741.3830598052848,-4.77694676632083,1736.606113038964,111.89523761090102,0.0,111.74165719529199,300.0,0.0,1.0
NGC4559,7.87,114.0,4.61,0.029321715180261432,0.05058461558420334,1601.502986022872,8.79651455407843,1610.2995005769503,112.26677380240336,8.320370757400012,112.57467330416996,300.0,0.0,1.0
NGC4559,8.51,116.0,4.47,0.05208715942228562,0.03556621553821833,1489.8488014101058,15.626147826685685,1505.4749492367914,112.59934857715652,11.531631194462264,113.18830247867972,300.0,0.0,1.0
NGC4559,9.16,117.0,5.22,0.07520203665415638,0.030058848561416468,1347.1501528384279,22.560610996246915,1369.7107638346747,111.08508180669446,14.37550683369535,112.01138601376925,300.0,0.0,1.0
NGC4559,9.84,118.0,5.22,0.09172765909983033,0.01575349459477686,1181.951758130081,27.518297729949097,1209.4700558600302,107.84435682964593,16.455395761351323,109.09255405233988,300.0,0.0,1.0
NGC4559,10.48,120.0,4.5,0.09666044578915955,0.004527456181339554,1044.98106870229,28.998133736747867,1073.9792024390379,104.6489445718398,17.432740506332262,106.09100829741,300.0,0.0,1.0
NGC4559,11.13,121.0,3.62,0.09750398023474662,0.0008727413131820322,936.0958939802337,29.251194070423985,965.3470880506576,102.07226508704507,18.04344174496149,103.65477842339841,300.0,0.0,1.0
NGC4559,11.78,122.0,3.17,0.09779500949629621,0.0002850940409545033,838.3083955857387,29.338502848888865,867.6468984346276,99.37440767119068,18.59052348805463,101.0983702319672,300.0,0.0,1.0
NGC4559,12.43,122.0,2.74,0.09787460248798746,8.526164122840685e-05,754.8500160901046,29.362380746396237,784.2123968365008,96.86478049322159,19.1043029885339,98.73074542753997,300.0,0.0,1.0
NGC4559,13.08,122.0,3.18,0.09790584962989314,3.860562936856826e-05,688.4951987767585,29.371754888967942,717.8669536657264,94.89740354719933,19.600575347364185,96.90046312555839,300.0,0.0,1.0
NGC4559,13.73,123.0,3.56,0.09792478980616659,2.211657222356278e-05,635.4380844865259,29.37743694184998,664.8155214283759,93.40537939540742,20.083630379281537,95.54013350007212,300.0,0.0,1.0
