galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC0247,1.08,34.6,0.9,0.16815378760787306,4.928916665039951e-05,463.13824074074074,50.44613628236192,513.5843770231027,22.364912251113353,7.381180609153991,23.551457007687464,300.0,0.0,1.0
NGC0247,1.61,47.0,0.8,0.16817991086619777,8.947960461105908e-05,556.3635403726707,50.45397325985933,606.8175136325301,29.9290043269067,9.012818479719511,31.256618450311823,300.0,0.0,1.0
NGC0247,2.15,59.1,3.1,0.16825034217666762,5.5699924665530975e-05,569.1127906976744,50.475102653000285,619.5878933506747,34.97988707814821,10.417363903788262,36.49813653741723,300.0,0.0,1.0
NGC0247,2.7,64.4,1.4,0.16823911537692432,-5.125495870036967e-05,557.8627037037037,50.471734613077295,608.334438316781,38.81017005889049,11.673631973610814,40.52780506584718,300.0,0.0,1.0
NGC0247,3.22,67.4,2.3,0.16819729945688824,-0.00010015647026606622,558.3253726708075,50.459189837066475,608.7845625078739,42.40056249626885,12.746709037055567,44.27512045466793,300.0,0.0,1.0
NGC0247,3.77,69.8,0.7,0.1681307293118442,-0.000169598910704144,551.8558355437665,50.43921879355326,602.2950543373197,45.61245992050856,13.78970104286876,47.6513625707775,300.0,0.0,1.0
NGC0247,4.31,71.3,1.1,0.16801339906038168,-0.00019741810410564553,543.3548491879351,50.404019718114505,593.7588689060495,48.3927618554676,14.739108690320236,50.587555040593465,300.0,0.0,1.0
NGC0247,4.85,73.2,1.7,0.1679175177594101,-0.0001237296560719081,529.7370103092784,50.375255327823034,580.1122656371015,50.68751818741967,15.630738573079062,53.04285520538974,300.0,0.0,1.0
NGC0247,5.38,75.1,3.0,0.16787994173041623,3.783026243622811e-05,509.1435130111524,50.36398251912487,559.5074955302772,52.3372916762035,16.460808787932987,54.86483688076445,300.0,0.0,1.0
NGC0247,5.92,78.5,3.8,0.16796019122362207,0.0001111534737486819,491.03866554054053,50.388057367086624,541.4267229076272,53.916128384742166,17.271285407089792,56.61489379671354,300.0,0.0,1.0
NGC0247,6.46,81.4,5.0,0.16799998748206482,3.285899517949109e-05,475.5357430340557,50.399996244619444,525.9357392786751,55.42527311615162,18.04394568103777,58.28846262975411,300.0,0.0,1.0
NGC0247,6.99,83.5,7.0,0.16799615954150657,4.7007029171125536e-05,463.2685693848355,50.39884786245197,513.6674172472874,56.90559990018557,18.7693352721544,59.921075145215305,300.0,0.0,1.0
NGC0247,7.53,87.1,7.2,0.16805137982644067,0.00010215145346098575,454.87709163346614,50.4154139479322,505.29250558139836,58.525417555110195,19.484046474691276,61.6834869882364,300.0,0.0,1.0
NGC0247,8.07,90.7,4.8,0.16810648311124446,6.033099175398182e-05,443.9436183395291,50.43194493337334,494.37556327290247,59.8550332052368,20.17388895608189,63.163365930041465,300.0,0.0,1.0
NGC0247,8.62,93.1,1.4,0.16811629864041927,2.6146647149116742e-05,434.586090487239,50.43488959212578,485.0209800793648,61.20565415057664,20.85062944575353,64.65973127290373,300.0,0.0,1.0
NGC0247,9.14,95.9,2.1,0.16813397559206122,3.009615062884996e-05,428.4529759299781,50.44019267761837,478.89316860759646,62.578432386885495,21.471454563522983,66.15953114308952,300.0,0.0,1.0
NGC0247,9.69,98.4,5.2,0.1681482608958473,3.4033243246883726e-05,419.8205985552116,50.44447826875419,470.2650768239658,63.78135777795892,22.108979949880727,67.504582025402,300.0,0.0,1.0
NGC0247,10.23,101.0,8.2,0.1681709120933755,3.629825138273812e-05,408.8489736070381,50.45127362801265,459.30024723505073,64.67244390001045,22.71819819471979,68.5466376215097,300.0,0.0,1.0
NGC0247,10.76,103.0,9.4,0.168187211947039,2.3048263289582316e-05,395.9510037174721,50.4561635841117,446.4071673015838,65.27199093026043,23.300393133272276,69.30614056607857,300.0,0.0,1.0
NGC0247,11.3,104.0,9.4,0.16819541815754785,2.1864854178016424e-05,379.88284070796465,50.45862544726435,430.341466155229,65.51851722986412,23.87849382926166,69.7341994114372,300.0,0.0,1.0
NGC0247,11.84,105.0,8.9,0.16821082598955128,2.188307918671306e-05,360.33213682432427,50.46324779686538,410.79538462118967,65.3171684934367,24.443503306909303,69.74107365043132,300.0,0.0,1.0
NGC0247,12.38,105.0,8.4,0.1682190518830695,1.986957682686974e-05,339.2552584814216,50.46571556492085,389.72097404634246,64.80725345206352,24.995310734090108,69.46038913433843,300.0,0.0,1.0
NGC0247,12.91,105.0,9.0,0.16823199456654253,2.9200541211887865e-05,316.0589078233927,50.46959836996276,366.52850619335544,63.8773864524841,25.525722613791352,68.78868377106964,300.0,0.0,1.0
NGC0247,13.48,106.0,8.4,0.1682515693404469,3.269523781396222e-05,290.6731528189911,50.475470802134076,341.1486236211252,62.596118889273,26.08465729912447,67.8135933748741,300.0,0.0,1.0
NGC0247,14.01,108.0,7.7,0.1682680864241287,1.9016532508242534e-05,267.5839329050678,50.480425927238606,318.0643588323064,61.22786048850637,26.593810694231333,66.75388877991014,300.0,0.0,1.0
NGC0247,14.54,107.0,9.2,0.16827172686490566,6.868756182961664e-06,246.49621045392024,50.481518059471696,296.9777285133919,59.86697670669532,27.092457854257493,65.7119180406775,300.0,0.0,1.0
