galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC3893,1.74,145.0,6.8,-0.09213283148602609,2.3259663384037002e-05,23671.67683908046,-27.639849445807826,23644.036989634653,202.95003744764375,0.0,202.83151718104438,300.0,0.0,1.0
NGC3893,3.5,174.0,6.8,-0.09209189447847019,0.0008550697158445711,12743.266114285712,-27.627568343541057,12715.63854594217,211.19050972995922,0.0,210.96145361368175,300.0,0.0,1.0
NGC3893,5.24,194.0,6.4,-0.0891731708349293,0.01856911699118648,8681.6088740458,-26.75195125047879,8654.856922795321,213.28767076415832,0.0,212.95879947878998,300.0,0.0,1.0
NGC3893,6.98,190.0,5.5,-0.02747136734914122,0.04169188791782251,5320.545472779368,-8.241410204742365,5312.304062574625,192.71068314963753,0.0,192.5613729613779,300.0,0.0,1.0
NGC3893,8.81,186.0,5.8,0.0608174704265742,0.03231366877002344,3641.7433030646994,18.24524112797226,3659.9885441926717,179.1193973303841,12.678350615811018,179.56753346397963,300.0,0.0,1.0
NGC3893,10.9,188.0,7.0,0.09032527190621091,0.007637318748377239,2568.133073394495,27.097581571863273,2595.2306549663585,167.31004303388363,17.186146721511186,168.19041036614814,300.0,0.0,1.0
NGC3893,13.12,187.0,8.5,0.09199678196242407,0.0003983203320930828,1815.0300685975615,27.59903458872722,1842.6291031862886,154.31524390027062,19.028907845804003,155.4840629576038,300.0,0.0,1.0
NGC3893,15.33,179.0,12.6,0.09209690724637731,2.8333345076504007e-05,1309.372061317678,27.629072173913194,1337.0011334915912,141.67806358078164,20.580419733962895,143.16503545358447,300.0,0.0,1.0
NGC3893,17.3,176.0,11.7,0.09212291965450713,5.747267053872462e-06,1031.0104624277456,27.636875896352137,1058.6473383240977,133.5532889898261,21.865908465163116,135.3314411103602,300.0,0.0,1.0
NGC3893,19.05,167.0,13.5,0.09212138495273388,-8.769724418560594e-07,851.1091916010498,27.636415485820162,878.74560708687,127.33275344545095,22.94501503605683,129.38355310859598,300.0,0.0,1.0
