galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC03580,0.11,56.2,28.5,0.18066932327951774,-3.023184115243591,18688.693636363638,54.20079698385532,18742.894433347494,45.34044882883274,2.441738656823061,45.40614922748046,300.0,0.0,1.0
UGC03580,0.23,64.6,22.7,-0.18211277054971328,-1.4716957265202655,26691.01347826087,-54.633831164913985,26636.379647095957,78.35134395784159,0.0,78.27111420461618,300.0,0.0,1.0
UGC03580,0.34,70.2,17.2,-0.1875575546040071,-0.02800769372402201,26231.88382352941,-56.267266381202134,26175.61655714821,94.43961298099437,0.0,94.33827234707233,300.0,0.0,1.0
UGC03580,0.46,71.6,11.7,-0.18810519656799884,-0.0025708410299372098,23425.037826086962,-56.43155897039966,23368.606267116564,103.80518965832104,0.0,103.68007948913629,300.0,0.0,1.0
UGC03580,0.57,71.0,11.3,-0.18818704417928978,-0.0005575066680348906,20180.206491228073,-56.45611325378693,20123.750377974287,107.25072354068294,0.0,107.10059624224948,300.0,0.0,1.0
UGC03580,0.69,69.0,9.37,-0.18822952224884057,-0.0002190802072387088,17765.858115942032,-56.46885667465217,17709.38925926738,110.7178490578642,0.0,110.54175043346514,300.0,0.0,1.0
UGC03580,0.8,67.7,6.23,-0.18824001828131365,-6.236987676022654e-05,16258.685124999998,-56.472005484394096,16202.213119515603,114.0480078738774,0.0,113.84977160983891,300.0,0.0,1.0
UGC03580,0.92,66.9,4.0,-0.18824317630430798,-1.8133303713474547e-05,14868.381847826087,-56.472952891292394,14811.908894934795,116.95687795080715,0.0,116.73455436733381,300.0,0.0,1.0
UGC03580,1.03,66.6,3.1,-0.1882443457926304,-6.552585758767826e-06,13908.845145631067,-56.473303737789124,13852.371841893279,119.69173112625616,0.0,119.44849516486207,300.0,0.0,1.0
UGC03580,1.14,66.8,3.02,-0.18824461787317492,-1.238834925421095e-06,12889.090789473685,-56.47338536195248,12832.617404111732,121.21700994497431,0.0,120.95116303982932,300.0,0.0,1.0
UGC03580,1.26,67.4,3.09,-0.18824460490978592,1.5503918356918334e-06,11859.923015873017,-56.47338147293578,11803.449634400082,122.24362151049027,0.0,121.95223056321727,300.0,0.0,1.0
UGC03580,1.37,68.3,2.71,-0.18824428892835493,5.019713464005093e-06,10958.337737226277,-56.473286678506476,10901.86445054777,122.52723248323207,0.0,122.21110545793474,300.0,0.0,1.0
UGC03580,1.49,69.6,2.75,-0.1882434054806301,1.1057883844478589e-05,10021.917382550335,-56.473021644189025,9965.444360906145,122.19925081603405,0.0,121.85447097973122,300.0,0.0,1.0
UGC03580,1.61,71.2,2.61,-0.18824163503623226,2.4005153008488378e-05,9215.279813664596,-56.472490510869676,9158.807323153726,121.80558484732956,0.0,121.43179069040158,300.0,0.0,1.0
