galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC11914,0.28,168.0,49.7,-0.03773403672864987,8.45075629844298e-10,166191.3914285714,-11.32021101859496,166180.07121755282,215.7164564886045,0.0,215.70910954550527,300.0,0.0,1.0
UGC11914,0.37,187.0,40.2,-0.03773403665259306,4.730636929406451e-08,139699.82432432432,-11.320210995777918,139688.50411332856,227.35200680882497,0.0,227.34279518368635,300.0,0.0,1.0
UGC11914,0.47,204.0,26.9,-0.03773402675959016,2.976846590813098e-06,119385.21914893617,-11.320208027877047,119373.8989409083,236.8777173986612,0.0,236.86648665910275,300.0,0.0,1.0
UGC11914,0.56,218.0,23.5,-0.03773352573215548,0.00018405934094617438,106231.92089285715,-11.320057719646643,106220.6008351375,243.90546467842825,0.0,243.8924690671629,300.0,0.0,1.0
UGC11914,0.65,232.0,8.63,-0.037700896078219845,0.0015623150522686424,95808.31092307692,-11.310268823465954,95797.00065425345,249.5503999195353,0.0,249.53566964517265,300.0,0.0,1.0
UGC11914,0.75,243.0,4.97,-0.037411357535007114,0.007325838072267665,87259.3544,-11.223407260502134,87248.13099273949,255.82125752173135,0.0,255.80480496768354,300.0,0.0,1.0
UGC11914,0.84,253.0,3.65,-0.03639316544465167,0.012621705290770557,82193.83488095237,-10.9179496333955,82182.91693131898,262.76000704064535,0.0,262.74255502736503,300.0,0.0,1.0
UGC11914,0.93,262.0,2.86,-0.035139450582668416,0.0058425385554433384,78604.70419354839,-10.541835174800525,78594.1623583736,270.37450859872126,0.0,270.3563777558936,300.0,0.0,1.0
UGC11914,1.03,269.0,3.8,-0.035453821902424514,0.0008655466890846453,75004.92922330096,-10.636146570727353,74994.29307673023,277.9479755277955,0.0,277.9282674882714,300.0,0.0,1.0
UGC11914,1.12,275.0,5.39,-0.0350511726495886,0.00438320469572262,71860.8232142857,-10.51535179487658,71850.30786249082,283.6972365039885,0.0,283.67647912012325,300.0,0.0,1.0
UGC11914,1.21,280.0,5.01,-0.03466484505719444,0.004489502568069598,68774.84123966942,-10.399453517158333,68764.44178615227,288.4745359646151,0.0,288.45272500228566,300.0,0.0,1.0
UGC11914,1.3,284.0,10.0,-0.03424306218733607,0.0004227183247587085,65688.48753846154,-10.27291865620082,65678.21461980534,292.2242868072399,0.0,292.2014356668135,300.0,0.0,1.0
