galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
DDO168,0.41,15.0,4.1,0.14698652154253897,-0.11927731209316465,431.5280487804878,44.09595646276169,475.6240052432495,13.301372109673498,4.2519809677057925,13.964449224718184,300.0,0.0,1.0
DDO168,0.82,23.4,1.3,0.09808282358434146,0.009303039503099603,594.0999999999999,29.424847075302438,623.5248470753023,22.071746645881923,4.912064189497934,22.611730906804723,300.0,0.0,1.0
DDO168,1.24,29.2,1.5,0.1573110124234019,0.08701103682555231,509.61306451612904,47.19330372702057,556.8063682431496,25.138022993067693,7.649816770453101,26.276223028081976,300.0,0.0,1.0
DDO168,1.64,36.2,1.1,0.1715407755687444,0.018859161157878473,404.7073780487805,51.462232670623315,456.16961071940386,25.762765767673315,9.186841763077354,27.351748784672292,300.0,0.0,1.0
DDO168,2.06,44.0,1.1,0.17209019945793766,0.0007716551512022551,373.4330582524272,51.627059837381296,425.0601180898085,27.735754902291735,10.312698156399492,29.590941912433365,300.0,0.0,1.0
DDO168,2.47,52.1,1.2,0.17219185154618794,0.00012717049011709558,324.7521457489878,51.65755546385638,376.4097012128442,28.32203735609428,11.295758584341526,30.491506391054628,300.0,0.0,1.0
DDO168,2.89,52.9,1.7,0.17219330628207805,8.8411302258673e-06,282.13238754325255,51.657991884623414,333.79037942787596,28.554554803043242,12.218494037587515,31.058882731781605,300.0,0.0,1.0
DDO168,3.3,54.8,2.2,0.17219908341515933,7.66410418173713e-06,246.24354545454545,51.6597250245478,297.90327047909324,28.506204587773517,13.056687657327478,31.354119228276968,300.0,0.0,1.0
DDO168,3.71,55.0,2.5,0.17219959084750708,-6.6277412470727715e-06,218.75288409703504,51.65987725425212,270.41276135128714,28.488123841348344,13.844065321041915,31.673827438648384,300.0,0.0,1.0
DDO168,4.12,52.0,2.7,0.17219364866733672,-1.4493122366730811e-05,190.5544902912621,51.65809460020102,242.21258489146314,28.01935937882949,14.588740512903374,31.589806105021097,300.0,0.0,1.0
