galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
UGC02953,0.09,231.0,52.9,0.1112197369456082,-5.431908357157038e-05,73639.5,33.36592108368246,73672.86592108368,81.4097967077673,1.7328972553303388,81.42823793314903,300.0,0.0,1.0
UGC02953,0.17,231.0,27.9,0.11121539141892248,-0.029678450875458173,143299.90000000002,33.36461742567674,143333.2646174257,156.08005317784847,2.3815929464047896,156.09822223511188,300.0,0.0,1.0
UGC02953,0.26,231.0,16.4,0.1055448874962027,-0.6234816701646799,164501.3269230769,31.663466248860807,164532.99038932577,206.8099248101986,2.8692335605007497,206.82982739736718,300.0,0.0,1.0
UGC02953,0.34,231.0,11.9,0.01581027772136788,-1.0765191241398924,154448.92058823528,4.743083316410364,154453.66367155168,229.156350555685,1.2699009125044063,229.15986919250844,300.0,0.0,1.0
UGC02953,0.43,232.0,8.04,-0.07650363927411125,-0.6390478760069935,137489.28395348834,-22.951091782233373,137466.33286170612,243.14685295105093,0.0,243.12655784700615,300.0,0.0,1.0
UGC02953,0.51,232.0,6.53,-0.10013148266441908,-0.195465233772525,124335.25764705882,-30.039444799325725,124305.2182022595,251.81537165153364,0.0,251.7849504699444,300.0,0.0,1.0
UGC02953,0.6,232.0,4.75,-0.10761021933255616,-0.05323888963392642,112708.86449999998,-32.283065799766845,112676.58143420021,260.04868524951246,0.0,260.0114398647108,300.0,0.0,1.0
UGC02953,0.69,232.0,4.0,-0.10971448279852584,-0.014972839912355429,102947.1139130435,-32.91434483955776,102914.19956820394,266.5211222398705,0.0,266.47851264606817,300.0,0.0,1.0
UGC02953,0.77,233.0,5.69,-0.11031441735044152,-0.0060640265731022325,95731.09012987014,-33.094325205132456,95697.995804665,271.50126961029116,0.0,271.45433643541605,300.0,0.0,1.0
UGC02953,0.86,233.0,4.83,-0.11071487026527904,-0.003066933919728787,88550.89593023254,-33.214461079583714,88517.68146915296,275.95972622830305,0.0,275.90796665459214,300.0,0.0,1.0
UGC02953,0.95,234.0,10.8,-0.11086646545599271,-0.001504466869153731,82475.98042105265,-33.25993963679782,82442.72048141585,279.91459661832573,0.0,279.85815060016574,300.0,0.0,1.0
UGC02953,1.03,235.0,10.3,-0.11097402820010095,-0.0011938599855181309,78288.60932038832,-33.29220846003029,78255.31711192829,283.96701850743153,0.0,283.9066336408611,300.0,0.0,1.0
UGC02953,1.11,235.0,10.6,-0.11105748305367562,-0.0008042235251499719,74343.70639639637,-33.31724491610269,74310.38915148027,287.2655811265944,0.0,287.20120465997894,300.0,0.0,1.0
UGC02953,1.2,236.0,10.2,-0.1111056682538051,-0.00043387272662065435,70727.67158333334,-33.331700476141535,70694.3398828572,291.33006350186383,0.0,291.2614081189416,300.0,0.0,1.0
UGC02953,1.29,237.0,10.6,-0.11113558014446735,-0.0002663142325614043,67484.12620155039,-33.34067404334021,67450.78552750705,295.05003440094697,0.0,294.97714035240784,300.0,0.0,1.0
UGC02953,1.38,238.0,14.2,-0.11115360481566613,-0.0002021460191033997,64475.169057971034,-33.34608144469984,64441.82297652633,298.28800394920347,0.0,298.21085779630215,300.0,0.0,1.0
UGC02953,1.46,238.0,14.1,-0.11116990960970445,-0.00013392472662121513,61909.519863013695,-33.350972882911336,61876.168890130786,300.6458032303128,0.0,300.56481261050993,300.0,0.0,1.0
UGC02953,1.55,239.0,19.6,-0.11117488695871602,-3.643686128973478e-05,59151.08148387096,-33.35246608761481,59117.72901778335,302.7939502367905,0.0,302.7085726859485,300.0,0.0,1.0
UGC02953,1.63,240.0,17.8,-0.11117646025310424,-1.3926935565344856e-05,56832.40668711658,-33.35293807593127,56799.05374904065,304.3629788591247,0.0,304.2736557951349,300.0,0.0,1.0
UGC02953,1.72,241.0,7.14,-0.11117713257882103,3.908471391644852e-06,54355.6913372093,-33.35313977364631,54322.33819743565,305.76427047645706,0.0,305.670446231868,300.0,0.0,1.0
UGC02953,1.8,242.0,11.9,-0.11117601074504686,1.6915382264115486e-05,52296.158388888885,-33.35280322351406,52262.805585665374,306.8111554360434,0.0,306.71330270172126,300.0,0.0,1.0
UGC02953,1.89,243.0,10.9,-0.11117419549905928,2.6342542067792074e-05,50104.84857142858,-33.35225864971778,50071.49631277886,307.73066762999105,0.0,307.6282302246529,300.0,0.0,1.0
UGC02953,1.98,244.0,17.6,-0.11117126908747466,8.262641396739046e-05,48055.054646464654,-33.3513807262424,48021.70326573841,308.462328656191,0.0,308.3552698855041,300.0,0.0,1.0
UGC02953,2.07,246.0,11.4,-0.11115932274454514,9.894113249342418e-05,46153.234637681155,-33.347796823363545,46119.88684085779,309.09091817780734,0.0,308.9792319243732,300.0,0.0,1.0
UGC02953,2.15,247.0,12.9,-0.11115381072585094,7.269354225547531e-05,44580.86032558141,-33.346143217755284,44547.51418236365,309.59465386211053,0.0,309.4788449831133,300.0,0.0,1.0
UGC02953,2.23,248.0,15.4,-0.11114769177778426,7.177024694360323e-05,43116.873049327354,-33.344307533335275,43083.52874179402,310.0816455387194,0.0,309.96172198224843,300.0,0.0,1.0
UGC02953,2.32,249.0,17.6,-0.1111417100117032,0.00016197793584105113,41594.174568965514,-33.34251300351096,41560.832055962004,310.64205285183135,0.0,310.51752023006986,300.0,0.0,1.0
UGC02953,2.4,251.0,24.0,-0.11112195967953646,0.00016359153299905227,40346.55520833333,-33.33658790386094,40313.21862042947,311.1779756023874,0.0,311.0493926839124,300.0,0.0,1.0
UGC02953,2.49,252.0,10.1,-0.11111566931299889,5.825414242743854e-05,39062.99325301204,-33.334700793899664,39029.65855221814,311.87634280272044,0.0,311.74324338311357,300.0,0.0,1.0
UGC02953,2.58,253.0,12.0,-0.11111147393389953,2.8647248243252044e-05,37916.6668992248,-33.33344218016986,37883.33345704463,312.76988441983985,0.0,312.63237247472495,300.0,0.0,1.0
UGC02953,2.67,254.0,6.34,-0.1111105128083151,0.0001151109087185187,36910.62719101123,-33.33315384249453,36877.29403716873,313.9289324034979,0.0,313.78714932138394,300.0,0.0,1.0
UGC02953,2.75,256.0,6.22,-0.11109387767886683,8.772047645222436e-05,36117.441163636366,-33.32816330366005,36084.113000332705,315.1554587818526,0.0,315.01001690567705,300.0,0.0,1.0
UGC02953,2.83,257.0,5.6,-0.11109647753208274,3.2425106165301365e-05,35412.28409893993,-33.32894325962482,35378.9551556803,316.57031446425924,0.0,316.4213063157651,300.0,0.0,1.0
UGC02953,2.92,259.0,8.73,-0.11108698579130225,1.0449844917825857e-05,34713.4776369863,-33.32609573739067,34680.15154124891,318.3761214350096,0.0,318.2232588929458,300.0,0.0,1.0
UGC02953,3.0,260.0,5.19,-0.11109290635066221,1.0469119776534974e-05,34135.7462,-33.32787190519866,34102.418328094805,320.01131011262714,0.0,319.85505308543185,300.0,0.0,1.0
UGC02953,3.09,262.0,11.0,-0.111083410923565,1.895914275784616e-05,33518.40922330097,-33.3250232770695,33485.084200023906,321.82586052087237,0.0,321.66583619973363,300.0,0.0,1.0
UGC02953,3.18,263.0,16.0,-0.1110894937049658,-5.371650615382251e-05,32902.334968553456,-33.32684811148974,32869.00812044197,323.46472017825994,0.0,323.3008596075882,300.0,0.0,1.0
