galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
NGC7331,2.67,221.0,20.0,-0.12010245294880398,8.476308328070952e-08,44917.63146067415,-36.030735884641196,44881.60072478951,346.30922020645073,0.0,346.1702961479913,300.0,0.0,1.0
NGC7331,3.21,237.0,13.0,-0.120102407176739,5.4187626150059565e-08,41774.051651090354,-36.0307221530217,41738.02092893733,366.1894397712747,0.0,366.03148386701497,300.0,0.0,1.0
NGC7331,3.74,249.0,8.0,-0.12010239436219697,1.743877786619663e-08,39340.782112299465,-36.03071830865909,39304.7513939908,383.58118449684156,0.0,383.40549058865287,300.0,0.0,1.0
NGC7331,4.27,250.0,5.0,-0.12010238869163443,1.2196328140479107e-07,34649.401545667446,-36.030716607490334,34613.37082905995,384.6465190275352,0.0,384.4464766909511,300.0,0.0,1.0
NGC7331,4.81,253.0,5.0,-0.12010226161521051,2.2361665930059615e-07,30308.383555093555,-36.030678484563154,30272.35287660899,381.81582588991773,0.0,381.5888066184453,300.0,0.0,1.0
NGC7331,5.35,257.0,5.0,-0.1201021471856424,4.226698014087038e-07,27523.388579439255,-36.03064415569272,27487.357935283562,383.73184504286326,0.0,383.4805926689994,300.0,0.0,1.0
NGC7331,5.88,257.0,5.0,-0.12010181353475664,7.683143272291248e-07,24116.533758503403,-36.03054406042699,24080.503214442975,376.5703367234334,0.0,376.2889300802306,300.0,0.0,1.0
NGC7331,6.41,257.0,5.0,-0.12010133277245554,1.7741838307522295e-06,21450.42728549142,-36.03039983173666,21414.396885659684,370.806201269612,0.0,370.4946477846591,300.0,0.0,1.0
NGC7331,7.48,257.0,5.0,-0.1200975613282329,1.4112055691954672e-05,16875.924812834226,-36.029268398469874,16839.895544435756,355.2913137131275,0.0,354.9118463398756,300.0,0.0,1.0
NGC7331,8.55,255.0,5.0,-0.12007113297327475,2.0009235780694967e-05,13011.638760233918,-36.02133989198242,12975.617420341936,333.54086915998766,0.0,333.07886294978783,300.0,0.0,1.0
NGC7331,9.62,248.0,6.0,-0.12005474156366223,5.2148424762026024e-05,10665.68363825364,-36.01642246909867,10629.667215784542,320.31839878470925,0.0,319.7771077107417,300.0,0.0,1.0
NGC7331,10.66,247.0,6.0,-0.1199632785800901,0.00016815125998421304,8953.535562851781,-35.98898357402703,8917.546579277754,308.94123891122075,0.0,308.3197148012122,300.0,0.0,1.0
NGC7331,11.74,246.0,6.0,-0.11969172101184333,0.0002894442893415228,7556.416533219761,-35.907516303553,7520.509016916208,297.84615172937856,0.0,297.1376379030369,300.0,0.0,1.0
NGC7331,12.83,244.0,6.0,-0.11933442091157594,0.0004862775455260898,6550.990249415433,-35.800326273472784,6515.18992314196,289.9124090134812,0.0,289.1191566014112,300.0,0.0,1.0
NGC7331,13.91,242.0,4.0,-0.11863965378443546,0.0006756247295518145,5717.159928109274,-35.591896135330636,5681.568031973943,282.00300459392275,0.0,281.1238362799525,300.0,0.0,1.0
NGC7331,15.0,238.0,3.0,-0.11786766581900507,0.0011887599944644597,4998.076220000001,-35.36029974570152,4962.715920254299,273.80858879881765,0.0,272.8383015703889,300.0,0.0,1.0
NGC7331,16.08,236.0,3.0,-0.11606961079567257,0.001362005809887032,4422.676050995025,-34.820883238701775,4387.855167756324,266.6770160700018,0.0,265.6251326541253,300.0,0.0,1.0
NGC7331,17.07,233.0,3.0,-0.11499607045073992,0.002709940558215128,4002.684803749268,-34.498821135221974,3968.185982614046,261.3920993450261,0.0,260.2632027836854,300.0,0.0,1.0
NGC7331,18.15,234.0,3.0,-0.11015413368663747,0.0064852882561679814,3643.2802809917353,-33.04624010599124,3610.234040885744,257.14886175132096,0.0,255.97997547088767,300.0,0.0,1.0
NGC7331,19.24,236.0,3.0,-0.10088276929374557,0.01130708907291314,3352.048050935551,-30.26483078812367,3321.7832201474275,253.95551677409964,0.0,252.80646581058107,300.0,0.0,1.0
NGC7331,20.32,237.0,3.0,-0.08567351840659355,0.024640690809228944,3077.5208956692913,-25.702055521978068,3051.8188401473135,250.0704392766166,0.0,249.0240125606232,300.0,0.0,1.0
NGC7331,21.41,238.0,3.0,-0.04720033161841675,0.04697137591340045,2781.003311536665,-14.160099485525025,2766.84321205114,244.01082127643437,0.0,243.3888106918946,300.0,0.0,1.0
NGC7331,22.49,240.0,3.0,0.016021940929410693,0.03888277895382215,2519.908915073366,4.806582278823208,2524.7154973521892,238.06039464808083,10.397116689291025,238.28732978371033,300.0,0.0,1.0
NGC7331,23.48,238.0,3.0,0.03667774331173867,0.02418376848106167,2321.312167802385,11.0033229935216,2332.3154907959065,233.46179494726755,16.073519337341377,234.01446050167047,300.0,0.0,1.0
NGC7331,24.57,237.0,3.0,0.06702157219737949,0.02278330154064503,2114.2065730565732,20.106471659213845,2134.313044715787,227.91677318705615,22.2264708999626,228.9979727173734,300.0,0.0,1.0
NGC7331,25.65,236.0,3.0,0.08621814535839557,0.017342599453001345,1938.0698362573098,25.86544360751867,1963.9352798648285,222.9607393690647,25.757496550186197,224.44362305160922,300.0,0.0,1.0
NGC7331,26.74,238.0,3.0,0.10464633290338492,0.011984152004275508,1782.9568362004488,31.393899871015474,1814.3507360714643,218.34895419946486,28.973658425386215,220.26288539504552,300.0,0.0,1.0
NGC7331,27.82,239.0,3.0,0.11232175244895709,0.005139566294471515,1642.9555176132278,33.69652573468713,1676.652043347915,213.79200756810343,30.617598631163023,215.97328502835484,300.0,0.0,1.0
NGC7331,28.91,239.0,3.0,0.11575966353153966,0.00270229032228763,1513.8044517468004,34.7278990594619,1548.5323508062622,209.1986775770822,31.68569964209475,211.58466452417824,300.0,0.0,1.0
NGC7331,29.89,241.0,4.0,0.11800986494335833,0.001206269962311178,1408.2463198394112,35.4029594830075,1443.6492793224186,205.16452544238734,32.52990099811394,207.72741022538912,300.0,0.0,1.0
NGC7331,30.98,236.0,4.0,0.11800341812980322,0.0003694621269049528,1303.2156391220144,35.40102543894097,1338.6166645609553,200.93188024800844,33.11682001790618,203.64268773540186,300.0,0.0,1.0
NGC7331,32.06,236.0,5.0,0.11880412466427036,0.0006813432927932905,1212.9539176543979,35.64123739928111,1248.595155053679,197.19863741922762,33.803225748749966,200.07488765714942,300.0,0.0,1.0
