galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
DDO161,0.6,16.0,3.53,0.13611191985155704,-0.8414936940552483,341.7008333333333,40.83357595546711,382.5344092888004,14.318536936433135,4.949762173405937,15.149938797674407,300.0,0.0,1.0
DDO161,0.73,16.6,4.83,0.026717739624374758,-0.21160158798873357,367.318904109589,8.015321887312428,375.33422599690147,16.375066412079065,2.418922276084553,16.552763665857675,300.0,0.0,1.0
DDO161,0.85,18.6,2.5,0.07109821312232527,-0.058474000968595494,376.07400000000007,21.329463936697582,397.4034639366977,17.879119105817267,4.257938978683577,18.379144276766343,300.0,0.0,1.0
DDO161,0.98,20.0,7.58,0.003176087713097065,-0.15059137323973726,406.8670408163265,0.9528263139291195,407.8198671302556,19.968217246414362,0.9663176432470522,19.991584974374856,300.0,0.0,1.0
DDO161,1.07,21.4,4.03,0.012794254641834655,0.12021454027517528,422.51757009345795,3.838276392550396,426.3558464860083,21.26249750146958,2.026562542836743,21.358856611252133,300.0,0.0,1.0
DDO161,1.54,28.9,2.74,0.10205215038013336,0.08403233406276994,477.40389610389616,30.61564511404001,508.0195412179362,27.1146086086449,6.866446932411377,27.97052186634389,300.0,0.0,1.0
DDO161,2.02,32.9,2.65,0.09048488310185736,-0.023537920341563157,481.28415841584155,27.145464930557207,508.4296233463987,31.18002565746218,7.404987451692647,32.04727506606023,300.0,0.0,1.0
DDO161,2.49,35.2,2.88,0.0796800317744587,0.023229565264383384,454.35056224899597,23.90400953233761,478.2545717813336,33.63529247680181,7.714984363919389,34.5087508283844,300.0,0.0,1.0
DDO161,2.96,37.6,3.05,0.1123206744503777,0.07034645905176765,411.64814189189195,33.69620233511331,445.34434422700525,34.90671138907245,9.98702953394729,36.307289335778506,300.0,0.0,1.0
DDO161,3.43,40.6,3.68,0.14580570328312029,0.04275695185726511,363.789416909621,43.741710984936084,407.53112789455713,35.32418010371932,12.248839482919628,37.38758843089951,300.0,0.0,1.0
DDO161,3.9,42.7,3.25,0.15251220919620692,0.01170209636419664,328.6883333333334,45.75366275886208,374.4419960921955,35.80341464162322,13.358116811869932,38.21418303142908,300.0,0.0,1.0
DDO161,4.37,45.5,2.99,0.15680567386546512,0.0062125762711438826,296.0166819221968,47.041702159639534,343.0583840818364,35.96655251758222,14.33779057029446,38.71905394553985,300.0,0.0,1.0
DDO161,4.86,48.9,1.96,0.15835689702320965,0.0019602922907076825,266.4642798353909,47.507069106962895,313.9713489423538,35.986336295877635,15.194879264404824,39.062779674004766,300.0,0.0,1.0
DDO161,5.34,51.5,1.53,0.15873102075843198,0.000504256373556139,241.24198501872658,47.6193062275296,288.8612912462562,35.891951744088814,15.946381886026938,39.27491941754952,300.0,0.0,1.0
DDO161,5.81,53.0,1.86,0.1588413866129022,0.00018608126887162402,219.05130808950085,47.65241598387066,266.7037240733715,35.67475437897225,16.639126685805614,39.36430663515221,300.0,0.0,1.0
DDO161,6.28,55.0,1.48,0.15890593715117132,0.00011392892525238785,203.02229299363057,47.671781145351396,250.69407413898196,35.70686208559918,17.302565867315945,39.67819030138354,300.0,0.0,1.0
DDO161,6.75,57.6,0.99,0.15894847980263946,6.223185041759338e-05,189.4514074074074,47.68454394079184,237.13595134819923,35.760271251767655,17.94075448804606,40.008345024511385,300.0,0.0,1.0
DDO161,7.22,59.7,1.19,0.15896443509056385,1.8082406285618857e-05,179.17927977839335,47.689330527169155,226.8686103055625,35.96768549684563,18.555779865210766,40.47210602879669,300.0,0.0,1.0
DDO161,7.69,60.5,1.26,0.15896547726454793,4.831618350104039e-06,171.89628088426525,47.68964317936438,219.58592406362965,36.35770069737634,19.150283445665032,41.09277011895538,300.0,0.0,1.0
DDO161,8.16,61.8,1.33,0.15896897681181296,7.626320369547024e-06,165.9322549019608,47.69069304354389,213.62294794550468,36.796836820574676,19.72703868388051,41.75120663208811,300.0,0.0,1.0
DDO161,8.64,62.9,1.35,0.1589727259168005,1.9008548433063766e-06,158.63084490740738,47.69181777504015,206.32266268244751,37.021216889778216,20.299194702656234,42.221177216846364,300.0,0.0,1.0
DDO161,9.11,63.0,2.09,0.15897089958832075,5.497376482199723e-06,152.7109220636663,47.69126987649623,200.4021919401625,37.29874662773536,20.84388324125043,42.72778918426368,300.0,0.0,1.0
DDO161,9.58,64.5,2.38,0.15897789345069377,1.1936822203045816e-05,144.519624217119,47.69336803520813,192.21299225232713,37.20884303495609,21.375276975452127,42.91154233743287,300.0,0.0,1.0
DDO161,10.05,65.6,1.08,0.15898212020119162,1.0417102884074936e-05,136.27709452736318,47.69463606035749,183.97173058772066,37.007901858927376,21.89363132069673,42.99902199360577,300.0,0.0,1.0
DDO161,10.52,67.5,3.22,0.1589876855274048,6.918965806956834e-06,125.24800380228136,47.69630565822144,172.9443094605028,36.29888428037424,22.400114631949755,42.65412213988807,300.0,0.0,1.0
DDO161,10.99,66.8,2.37,0.15898862402905017,2.639216154759483e-06,114.49281164695178,47.69658720871505,162.18939885566684,35.472186287287116,22.89509758493679,42.219207636143274,300.0,0.0,1.0
DDO161,11.46,66.8,0.95,0.1589901663905903,2.660199292903176e-06,103.9728184991274,47.69704991717709,151.6698684163045,34.518524012477705,23.379653377474387,41.69096655213033,300.0,0.0,1.0
DDO161,11.94,66.6,0.96,0.1589911386577411,1.9031999985985593e-06,94.42804857621441,47.69734159732233,142.12539017353674,33.57783346197309,23.86433025819138,41.19438261064278,300.0,0.0,1.0
DDO161,12.41,66.8,0.99,0.15899197685222932,1.238259682956322e-06,85.90185334407737,47.6975930556688,133.59944639974617,32.650298620380184,24.329552602151356,40.7181670734434,300.0,0.0,1.0
DDO161,12.9,66.3,0.74,0.15899230511778006,7.385659590575244e-07,78.69889147286823,47.697691535334016,126.39658300820224,31.86244968611171,24.805245832400228,40.37964735861136,300.0,0.0,1.0
DDO161,13.37,66.1,1.31,0.15899268318612905,8.044007425286369e-07,71.65925205684367,47.69780495583871,119.35705701268239,30.95293524045821,25.253111734191563,39.947513718122224,300.0,0.0,1.0
