galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,dsigma_dr,a_bar_kmps2_per_kpc,a_topo_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_topo_kmps,v_model_kmps,g_scale,lambda_reorg,l0_kpc
DDO064,0.1,6.29,4.62,0.19998180867054177,-0.00011433209467254236,51.18499999999999,59.99454260116253,111.17954260116252,2.262410219213129,2.449378341562661,3.334359647685932,300.0,0.0,1.0
DDO064,0.3,13.9,4.62,0.19995894225160726,-0.0009391527064829264,152.72866666666664,59.987682675482176,212.71634934214882,6.768943787622999,4.242205181582411,7.98842317373364,300.0,0.0,1.0
DDO064,0.49,15.6,4.62,0.19963162311694377,-0.01244496297379355,191.6704081632653,59.88948693508313,251.55989509834842,9.691155761827378,5.417180871836451,11.102447865141755,300.0,0.0,1.0
DDO064,0.69,18.4,4.62,0.19488531879879742,-0.0016649823072558134,289.80652173913046,58.465595639639226,348.2721173787697,14.140951170271396,6.351477071622873,15.501863145807702,300.0,0.0,1.0
DDO064,0.89,22.5,4.62,0.19896563019404143,0.011325197344952409,262.16011235955057,59.68968905821243,321.849801417763,15.274897708331798,7.288609144535675,16.924725204912754,300.0,0.0,1.0
DDO064,1.09,26.5,4.62,0.19941539773677838,0.0022865133722909103,269.7146788990825,59.824619321033516,329.53929822011605,17.146107429967888,8.075198762874296,18.95251527000906,300.0,0.0,1.0
DDO064,1.29,35.3,4.62,0.1998802355429578,0.001092599396427918,299.98426356589147,59.964070662887345,359.94833422877883,19.671799612643476,8.79509244721877,21.548395558721413,300.0,0.0,1.0
DDO064,1.48,40.5,4.62,0.1998655274992574,-6.182416445837946e-05,352.60810810810807,59.95965824977722,412.56776635788526,22.844255295369116,9.420206696759381,24.710327683170657,300.0,0.0,1.0
DDO064,1.68,44.2,4.89,0.19985644405412564,-7.830227353355923e-05,374.97738095238105,59.956933216237694,434.93431416861876,25.09904380648793,10.036316445951638,27.031271664560652,300.0,0.0,1.0
DDO064,1.88,46.3,4.62,0.199834206589844,-0.00017365212601638813,378.5091489361702,59.9502619769532,438.4594109131234,26.6757792763398,10.616331405748033,28.710689516566333,300.0,0.0,1.0
DDO064,2.08,46.4,4.62,0.19978698320371907,-0.0001643613821814549,360.8363461538462,59.93609496111572,420.7724411149619,27.395977806970134,11.165441214708924,29.58389219692231,300.0,0.0,1.0
DDO064,2.27,46.3,4.62,0.19976870641759856,-0.0001175405206577107,334.4237004405287,59.930611925279564,394.35431236580825,27.552528014684974,11.663725351292554,29.91963049688924,300.0,0.0,1.0
DDO064,2.37,46.4,6.73,0.19975582884398035,-0.00011091343857345254,325.01274261603373,59.9267486531941,384.93949126922786,27.753922245333182,11.917482716919292,30.204413490549193,300.0,0.0,1.0
DDO064,2.98,46.9,8.65,0.19975463725585244,-1.9534231605229094e-06,264.32651006711416,59.92639117675573,324.25290124386987,28.065868951450625,13.36340696479502,31.08494242727067,300.0,0.0,1.0
