galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms,source_file
NGC4088,1,1.74,6.98,4.36,5.24,0.35,2.0239713525938265,206.23582623980633,140.475,8.925,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.0,1.0,0.023971352593826545,0.023971352593826545,0.1256098875916511,2621.914838957339,0.011750674697382557,0.0066586098581457405,0.983565750571478,0.39168915661275194,0.6658609859145741,1.0052948625660905,1.0,2621.914838957339,17.324847876668276,8.69116429152468,206.4188759817228,NGC4088_segment_structure_v8_5.csv
NGC4088,2,8.72,13.94,11.33,5.219999999999999,0.35,2.007285148478932,228.6614531039015,176.5,6.625,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.016686204114894743,0.9589307779634051,0.023971352593826545,0.022986867791633177,0.24560133746397625,2621.914838957339,0.011750674697382557,0.0066586098581457405,0.983565750571478,0.39168915661275194,0.6658609859145741,1.0052948625660905,1.0,2621.914838957339,5.016369160790256,7.5389298041402135,228.78569797559354,NGC4088_segment_structure_v8_5.csv
NGC4088,3,15.68,21.48,18.58,5.800000000000001,0.35,2.0039955230193893,176.15766912675343,169.5,6.975,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.003289625459542478,0.9917664737510289,0.007285148478931802,0.007225166017702865,0.2875073003666529,2621.914838957339,0.011750674697382557,0.0066586098581457405,0.983565750571478,0.39168915661275194,0.6658609859145741,1.0052948625660905,1.0,2621.914838957339,2.183614848946609,6.369581139559178,176.27278847304868,NGC4088_segment_structure_v8_5.csv
NGC4157,1,1.74,6.98,4.36,5.24,0.35,2.0239713525938265,215.8670910476772,161.6,9.475,4,29.61,1.74,2.8342270288870623,0.3528298861762947,0.0,1.0,0.023971352593826545,0.023971352593826545,0.1256098875916511,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,12.636103465751813,7.422493591151016,215.99466291669532,NGC4157_segment_structure_v8_5.csv
NGC4157,2,8.72,13.94,11.33,5.219999999999999,0.35,2.007285148478932,227.09331741195047,192.75,6.525,4,29.61,1.74,2.8342270288870623,0.3528298861762947,0.016686204114894743,0.953808376695676,0.023971352593826545,0.022864076904717378,0.24496036903427576,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,3.6492056009770333,6.430046614066634,227.18433113360604,NGC4157_segment_structure_v8_5.csv
NGC4157,3,15.68,20.9,18.29,5.219999999999999,0.35,2.004071992516984,173.7702629094548,182.5,6.699999999999999,4,29.61,1.74,2.8342270288870623,0.3528298861762947,0.0032131559619479333,0.9909345279590299,0.007285148478931802,0.00721910516908173,0.2826440980168824,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,1.6157524948013287,5.436185531226496,173.8552742505989,NGC4157_segment_structure_v8_5.csv
NGC4157,4,22.65,29.61,26.13,6.960000000000001,0.35,2.002654873270447,143.6010859755771,185.2,10.84,5,29.61,1.74,2.8342270288870623,0.3528298861762947,0.0014171192465370908,0.995991617426219,0.004071992516983869,0.004055670413138224,0.3108715640923244,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,0.8706918988446614,4.769819631475702,143.6802807370653,NGC4157_segment_structure_v8_5.csv
NGC4183,1,0.87,4.37,2.62,3.5,0.35,2.036824330139482,55.05702458827953,74.28,6.24,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.0,1.0,0.036824330139482164,0.036824330139482164,0.12888515548818757,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,67.95622946203548,13.343362439450297,56.650871817695354,NGC4183_segment_structure_v8_5.csv
NGC4183,2,5.24,7.85,6.545,2.6099999999999994,0.35,2.012057522595498,78.4315719271537,105.075,5.2,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.024766807543984193,0.9241547395564731,0.036824330139482164,0.03403137922939472,0.21770705527690776,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,18.394253131637218,10.972255317233808,79.19533989895396,NGC4183_segment_structure_v8_5.csv
NGC4183,3,8.72,12.31,10.515,3.59,0.35,2.0068292377466848,83.77962206637491,112.2,5.72,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.005228284848813214,0.9834871476214405,0.012057522595497971,0.011858418504827368,0.260278777709238,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,8.520187682211835,9.465187450782867,84.31260194693952,NGC4183_segment_structure_v8_5.csv
NGC4183,4,13.12,16.03,14.575,2.910000000000002,0.35,2.0046337061736925,72.17567239808223,109.25,4.925,4,21.02,0.87,3.1847364327823127,0.31399772668985365,0.0021955315729922376,0.993032199090336,0.006829237746684758,0.006781652977701096,0.2800133878743482,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,4.770793580651913,8.338723909448113,72.65577748915285,NGC4183_segment_structure_v8_5.csv
NGC4183,5,16.95,21.02,18.985,4.07,0.35,2.0033920237197615,64.2317986909034,110.8,7.359999999999999,5,21.02,0.87,3.1847364327823127,0.31399772668985365,0.00124168245393097,0.9960533771185925,0.00463370617369252,0.0046154186828817065,0.29879814191367676,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,3.0004448354478184,7.547413146302303,64.67369950969031,NGC4183_segment_structure_v8_5.csv
NGC4389,1,0.87,5.32,3.095,4.45,0.35000000000000003,2.0299963451851553,129.41212209049402,73.10000000000001,6.583333333333333,6,5.32,0.87,1.8107353706870606,0.5522618137296135,0.0,1.0,0.02999634518515526,0.02999634518515526,0.1334837360739409,1e-06,0.02999634518515526,0.0,1.0,0.999878172871842,9.999999999999999e-11,0.7242941482752243,1.0,7.242059095991983e-07,1.3935002369650447e-08,0.00020767482354408813,129.41212209066066,NGC4389_segment_structure_v8_5.csv
NGC5907,1,5.03,15.1,10.065,10.07,0.35,2.0114086786106196,214.54029707471642,226.8,4.4,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0,1.0,0.01140867861061956,0.01140867861061956,0.11488539360893897,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.42213256625141615,2.0612530847328046,214.5501988654098,NGC5907_segment_structure_v8_5.csv
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,0.35,2.0043292669740147,208.05811317104434,228.0,4.5,4,50.33,5.03,2.3031813366766207,0.4341820524835234,0.00707941163660486,0.9838270409654284,0.01140867861061956,0.011224166518811416,0.19962785082596518,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.162485354372667,1.8640679449149604,208.0664634331981,NGC5907_segment_structure_v8_5.csv
NGC5907,3,27.68,37.75,32.715,10.07,0.35,2.002548894819335,174.22505643645147,217.0,2.0,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0017803721546796325,0.9959078757333727,0.0043292669740147005,0.004311551075573627,0.24304517015699162,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.08452880819374167,1.662937148559217,174.23299242751,NGC5907_segment_structure_v8_5.csv
NGC5907,4,40.26,50.33,45.295,10.07,0.35,2.001710400475847,148.05471556378245,215.8,3.6,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0008384943434882608,0.9980706590527818,0.002548894819335068,0.0025439771321899727,0.26866301987814467,372.23019504921217,0.004999310219954034,0.0024245695336931883,0.9944513939378957,0.16664367403180116,0.24245695346931884,0.9212725346710483,1.0,372.23019504921217,0.04874375295101342,1.4858830000764371,148.06217156641478,NGC5907_segment_structure_v8_5.csv
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35000000000000003,2.0210504730424197,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,3.54,2.283189162646466,0.437983858876104,0.0,1.0,0.021050473042419693,0.021050473042419693,0.09430611923004022,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,2.722991064172077,3.9672267833985244,171.05252753013747,NGC5985_segment_structure_v8_5.csv
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35000000000000003,2.009470764838885,212.8164177014081,298.6666666666667,9.28,6,34.72,3.54,2.283189162646466,0.437983858876104,0.011579708203534711,0.973907777341355,0.021050473042419693,0.020501219412727076,0.17159571641602134,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,1.45255536305627,3.937769482921224,212.85284511079678,NGC5985_segment_structure_v8_5.csv
NGC5985,3,13.39,17.89,15.64,4.5,0.35000000000000003,2.0058421586359128,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,3.54,2.283189162646466,0.437983858876104,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.8433798597429915,3.631867426872901,228.5802924334774,NGC5985_segment_structure_v8_5.csv
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35000000000000003,2.0041408429041057,217.7049921384439,290.5,4.056666666666667,6,34.72,3.54,2.283189162646466,0.437983858876104,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.535369665197292,3.322547591287168,217.7303445193074,NGC5985_segment_structure_v8_5.csv
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35000000000000003,2.0027258343635554,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,3.54,2.283189162646466,0.437983858876104,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.32562463577908823,3.0716402493943007,203.21057176319138,NGC5985_segment_structure_v8_5.csv
UGC01281,1,0.23,0.84,0.535,0.61,0.35,2.1599482940564743,8.881473492568254,10.914000000000001,4.356,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.0,1.0,0.15994829405647426,0.15994829405647426,0.0975684593744493,70206.48119147409,0.05913582566312696,0.028936401246990772,0.9203867682550848,1.971194188804232,2.893640124799077,1.2308447519293477,1.0,70206.48119147409,23932.00526841952,113.15309460463043,113.50111625003358,UGC01281_segment_structure_v8_5.csv
UGC01281,2,1.0,1.61,1.3050000000000002,0.6100000000000001,0.35,2.0588337451926773,17.14148187160106,26.139999999999997,5.038,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.101114548863797,0.7326107320134823,0.15994829405647426,0.11717983679302132,0.16904815981819232,70206.48119147409,0.05913582566312696,0.028936401246990772,0.9203867682550848,1.971194188804232,2.893640124799077,1.2308447519293477,1.0,70206.48119147409,6968.938478724165,95.36490295037812,96.89321501265951,UGC01281_segment_structure_v8_5.csv
UGC01281,3,1.76,2.22,1.9900000000000002,0.4600000000000002,0.35,2.0363232998740926,22.166147625823672,38.525000000000006,4.865,4,4.99,0.23,3.077111879822369,0.32498005891736587,0.022510445318584704,0.9330773670309876,0.058833745192677256,0.05489643605695532,0.19430052040439177,70206.48119147409,0.05913582566312696,0.028936401246990772,0.9203867682550848,1.971194188804232,2.893640124799077,1.2308447519293477,1.0,70206.48119147409,3444.649334932086,82.79403466744964,85.70991936225737,UGC01281_segment_structure_v8_5.csv
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,2.0253075013708703,25.118562460484434,48.379999999999995,6.388,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.011015798503222207,0.966671217005207,0.03632329987409255,0.03511268849493413,0.21852827546589632,70206.48119147409,0.05913582566312696,0.028936401246990772,0.9203867682550848,1.971194188804232,2.893640124799077,1.2308447519293477,1.0,70206.48119147409,2066.1023498091704,75.03418489748515,79.12693020275238,UGC01281_segment_structure_v8_5.csv
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,2.0152662878215204,26.65534840303284,55.620000000000005,4.0,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.010041213549349948,0.9695745252257474,0.025307501370870344,0.024537508626311565,0.256070663664153,70206.48119147409,0.05913582566312696,0.028936401246990772,0.9203867682550848,1.971194188804232,2.893640124799077,1.2308447519293477,1.0,70206.48119147409,1007.1255338244821,65.23116878002752,70.46710565147048,UGC01281_segment_structure_v8_5.csv
UGC04278,1,0.14,1.25,0.6950000000000001,1.1099999999999999,0.35,2.104449555589894,17.252937366659097,22.345999999999997,5.018,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.0,1.0,0.10444955558989388,0.10444955558989388,0.1159390067047822,34254.195405780985,0.03481752849346727,0.01908242718480029,0.9338662429972254,1.1605842831489088,1.9082427185800288,1.546690692205588,1.0,34254.195405780985,8221.929280715824,75.592597852551,77.53647333916702,UGC04278_segment_structure_v8_5.csv
UGC04278,2,1.52,2.63,2.075,1.1099999999999999,0.35,2.0311824366281934,31.76649967257124,42.42,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.07326711896170046,0.7532908073807141,0.10444955558989388,0.07868089006086794,0.2032747946723456,34254.195405780985,0.03481752849346727,0.01908242718480029,0.9338662429972254,1.1605842831489088,1.9082427185800288,1.546690692205588,1.0,34254.195405780985,1617.1901960288071,57.928142182878396,66.0664828654231,UGC04278_segment_structure_v8_5.csv
UGC04278,3,2.91,4.01,3.46,1.0999999999999996,0.35,2.0174884183772774,33.98739353469354,55.120000000000005,6.544,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.013694018250915985,0.9484264591850278,0.031182436628193422,0.029574247960039005,0.2358064674283885,34254.195405780985,0.03481752849346727,0.01908242718480029,0.9338662429972254,1.1605842831489088,1.9082427185800288,1.546690692205588,1.0,34254.195405780985,674.710215279407,48.31663631573237,59.07317719700605,UGC04278_segment_structure_v8_5.csv
UGC04278,4,4.29,5.4,4.845000000000001,1.1100000000000003,0.35,2.011929812206079,36.39439984531107,75.44,4.0,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.005558606171198299,0.9787357305266033,0.017488418377277437,0.017116539936239506,0.2548058267576144,34254.195405780985,0.03481752849346727,0.01908242718480029,0.9338662429972254,1.1605842831489088,1.9082427185800288,1.546690692205588,1.0,34254.195405780985,371.8224113796802,42.44384034385379,55.9109284776682,UGC04278_segment_structure_v8_5.csv
UGC04278,5,5.68,6.69,6.1850000000000005,1.0100000000000007,0.35,2.0090374196658924,48.335042283998504,89.08000000000001,10.664,5,6.69,0.14,3.86672673051297,0.2586166723675705,0.0028923925401866946,0.9888782178937815,0.011929812206079138,0.01179713143415502,0.2667209295061109,34254.195405780985,0.03481752849346727,0.01908242718480029,0.9338662429972254,1.1605842831489088,1.9082427185800288,1.546690692205588,1.0,34254.195405780985,238.8314189638885,38.43399961351473,61.75312655151619,UGC04278_segment_structure_v8_5.csv
UGC05721,1,0.27,0.99,0.63,0.72,0.35,2.1402695778916967,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0,1.0,0.1402695778916967,0.1402695778916967,0.10099409608202162,56794.25298913335,0.05114285440911246,0.025886691372072425,0.9244146331695466,1.7047618136704155,2.5886691373072424,1.2869572979635913,1.0,56794.25298913335,14451.71137135595,95.41791322364082,104.07909392478659,UGC05721_segment_structure_v8_5.csv
UGC05721,2,1.17,1.71,1.44,0.54,0.35,2.054713728132017,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.08555584975967978,0.7593694864821988,0.1402695778916967,0.1065164373326925,0.15851297224167557,56794.25298913335,0.05114285440911246,0.025886691372072425,0.9244146331695466,1.7047618136704155,2.5886691373072424,1.2869572979635913,1.0,56794.25298913335,4341.544100864774,79.06847352292363,91.0782564049344,UGC05721_segment_structure_v8_5.csv
UGC05721,3,1.89,2.67,2.28,0.78,0.35,2.0321923764151126,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.02252135171690428,0.9301029082910349,0.054713728132016914,0.05088939765903395,0.19820670241572205,56794.25298913335,0.05114285440911246,0.025886691372072425,0.9244146331695466,1.7047618136704155,2.5886691373072424,1.2869572979635913,1.0,56794.25298913335,2165.4743000039216,70.2657911362915,80.58591543249756,UGC05721_segment_structure_v8_5.csv
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,2.0177024685754015,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.014489907839711158,0.9544502758670144,0.032192376415112633,0.03072602255021902,0.23937957263301554,56794.25298913335,0.05114285440911246,0.025886691372072425,0.9244146331695466,1.7047618136704155,2.5886691373072424,1.2869572979635913,1.0,56794.25298913335,931.6756673713786,59.6573637479789,68.08112875950562,UGC05721_segment_structure_v8_5.csv
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,2.0108361210313346,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0068663475440668975,0.9781504952074849,0.017702468575401475,0.017315678403423893,0.27072095054321277,56794.25298913335,0.05114285440911246,0.025886691372072425,0.9244146331695466,1.7047618136704155,2.5886691373072424,1.2869572979635913,1.0,56794.25298913335,451.59022958875164,51.33253344274336,60.28225219707981,UGC05721_segment_structure_v8_5.csv
UGC05750,1,0.31,4.09,2.1999999999999997,3.78,0.35,2.034638242641633,19.55186144552288,25.28,7.7,5,22.85,0.31,4.300134098843159,0.23255088725466128,0.0,1.0,0.03463824264163318,0.03463824264163318,0.1309325571853734,16957.418993063642,0.01936662002189582,0.015271622619737357,0.9384597634489551,0.6455540007631939,1.5271622620737357,1.7200536395376638,1.0,16957.418993063642,458.7351719061245,31.768181852184643,37.30271657906965,UGC05750_segment_structure_v8_5.csv
UGC05750,2,4.82,22.85,13.835,18.03,0.35000000000000003,2.0040949974021585,41.681157619043795,68.21666666666665,9.233333333333333,6,22.85,0.31,4.300134098843159,0.23255088725466128,0.030543245239474714,0.8769195268979102,0.03463824264163318,0.030374951349875983,0.6785929300236373,16957.418993063642,0.01936662002189582,0.015271622619737357,0.9384597634489551,0.6455540007631939,1.5271622620737357,1.7200536395376638,1.0,16957.418993063642,60.11886249404395,28.83998028094156,50.685928649563785,UGC05750_segment_structure_v8_5.csv
UGC05986,1,0.63,3.13,1.88,2.5,0.35,2.0502753892255186,53.532946336351,65.62,2.6319999999999997,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,440.60556503630085,28.780869727446486,60.77923005204066,UGC05986_segment_structure_v8_5.csv
UGC05986,2,3.77,6.28,5.025,2.5100000000000002,0.35,2.015376207504578,72.79067351019327,113.0,3.068,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,118.01668542922009,24.352286222895604,76.75621143822423,UGC05986_segment_structure_v8_5.csv
UGC05986,3,6.9,9.41,8.155000000000001,2.51,0.35,2.008640924139031,59.828755730292514,111.6,4.101999999999999,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,51.86975824699112,20.566912225810967,63.26513961684762,UGC05986_segment_structure_v8_5.csv
UGC06667,1,0.87,3.5,2.185,2.63,0.35,2.046092605687848,14.461322096856858,49.525000000000006,3.5,4,7.85,0.87,2.1997755991278245,0.4545918230916298,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,14319.745497693219,0.029596809230443943,0.016495796457404177,0.9649984151731847,0.9865603077147981,1.6495796458404175,0.8799102396515298,1.0,14319.745497693219,363.5962751440488,28.186128879109074,31.679452299223655,UGC06667_segment_structure_v8_5.csv
UGC06667,2,4.37,7.85,6.109999999999999,3.4799999999999995,0.35,2.0131010127730398,31.2656471036617,82.53999999999999,3.34,5,7.85,0.87,2.1997755991278245,0.4545918230916298,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,14319.745497693219,0.029596809230443943,0.016495796457404177,0.9649984151731847,0.9865603077147981,1.6495796458404175,0.8799102396515298,1.0,14319.745497693219,103.71820558378847,25.173760865570873,40.140489844141875,UGC06667_segment_structure_v8_5.csv
UGC06917,1,1.74,5.24,3.49,3.5,0.35,2.0318717320396127,61.92095464486067,81.17999999999999,3.9799999999999995,5,10.47,1.74,1.794628911656008,0.557218260279359,0.0,1.0,0.03187173203961269,0.03187173203961269,0.11155106213864441,5391.419389271564,0.021287223407772782,0.010584508631839906,0.9813610287142799,0.7095741136257594,1.0584508632839906,0.7178515646628032,1.0,5391.419389271564,49.37714463002146,13.1273087401331,63.297163118813366,UGC06917_segment_structure_v8_5.csv
UGC06917,2,6.11,10.47,8.290000000000001,4.36,0.35000000000000003,2.010702714775933,68.8610731755489,105.0,4.316666666666666,6,10.47,1.74,1.794628911656008,0.557218260279359,0.021169017263679812,0.9627220574285598,0.03187173203961269,0.030683619442987673,0.24533164291007067,5391.419389271564,0.021287223407772782,0.010584508631839906,0.9813610287142799,0.7095741136257594,1.0584508632839906,0.7178515646628032,1.0,5391.419389271564,19.24631645066581,12.631388022542083,70.0099947312119,UGC06917_segment_structure_v8_5.csv
UGC07089,1,0.87,3.5,2.185,2.63,0.35,2.046092605687848,36.64117958084035,37.974999999999994,4.3,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,9025.37142556223,0.023491698467788424,0.012240115071102084,0.9720856412825526,0.7830566156262808,1.2240115072102085,0.9416432984082187,1.0,9025.37142556223,229.16548570326162,22.37692083959781,42.93370036855685,UGC07089_segment_structure_v8_5.csv
UGC07089,2,4.37,6.55,5.46,2.1799999999999997,0.35,2.0150102292409753,53.57789334738961,66.22500000000001,4.875,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.03108237644687284,0.9294416228393915,0.04609260568784812,0.042840386231409726,0.21461559494351373,9025.37142556223,0.023491698467788424,0.012240115071102084,0.9720856412825526,0.7830566156262808,1.2240115072102085,0.9416432984082187,1.0,9025.37142556223,64.97422003794587,18.83505352812103,56.79216404532795,UGC07089_segment_structure_v8_5.csv
UGC07089,3,6.98,9.16,8.07,2.1799999999999997,0.35,2.009372260474542,53.43893757923338,75.175,6.3999999999999995,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.00563796876643341,0.9868153010082664,0.015010229240975281,0.014812323886636105,0.24690646101638045,9025.37142556223,0.023491698467788424,0.012240115071102084,0.9720856412825526,0.7830566156262808,1.2240115072102085,0.9416432984082187,1.0,9025.37142556223,34.217672780210556,16.61735897597146,55.96299374527332,UGC07089_segment_structure_v8_5.csv
UGC08490,1,0.34,2.03,1.1849999999999998,1.6899999999999997,0.35000000000000003,2.0728745660628807,42.857470245607225,60.900000000000006,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.0,1.0,0.07287456606288067,0.07287456606288067,0.12315801664626833,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,1303.521534901123,39.302328415220266,58.1501141418565,UGC08490_segment_structure_v8_5.csv
UGC08490,2,2.37,4.06,3.215,1.6899999999999995,0.35000000000000003,2.0227152452949775,44.92403110569881,78.14999999999999,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,326.4407204431907,32.396094150759254,55.386600247809504,UGC08490_segment_structure_v8_5.csv
UGC08490,3,4.39,6.09,5.24,1.7000000000000002,0.35000000000000003,2.012834742091601,38.707034034772285,79.31666666666666,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,143.09897752695022,27.383181740645465,47.413849516889464,UGC08490_segment_structure_v8_5.csv
UGC08490,4,6.42,8.12,7.27,1.6999999999999993,0.35000000000000003,2.0087639803149546,34.32792483425858,79.8,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,80.39271261032195,24.175504558892676,41.98644357532021,UGC08490_segment_structure_v8_5.csv
UGC08490,5,8.46,10.15,9.305,1.6899999999999995,0.35000000000000003,2.006579539707975,31.63884744527787,77.61666666666667,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.002184440606979532,0.992608473395268,0.008763980314954622,0.008699201121293288,0.30058790771884736,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,51.59777510123434,21.91157906945516,38.48550330946124,UGC08490_segment_structure_v8_5.csv
UGC08837,1,0.52,2.09,1.305,1.5699999999999998,0.35,2.0737260345572377,19.17745861076016,17.752499999999998,2.07,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.0,1.0,0.0737260345572377,0.0737260345572377,0.11574987425486317,34064.043795854785,0.04852103618796666,0.025204998369271037,0.9500240658916554,1.6173678729655554,2.5204998370271037,0.8356043970787947,1.0,34064.043795854785,2315.2383470485424,54.96713602597781,58.21650076795896,UGC08837_segment_structure_v8_5.csv
