Structural coupling rotation pipeline run log
started_at: 2026-03-23T16:33:33.204001
project_root: C:\Users\mincu\Desktop\topological_gravity_project
data_dir: C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized
output_root: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling
run_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_163333_local_structural_coupling_v2
beta_mode: local_structural_coupling_v2
beta_value: 200.0
n_input_files: 175
------------------------------------------------------------------------
[001/175] [OK] CamB | RMSE=69.4385 km/s | MAFE=12.742172 | beta_mean=88.2780
[039/175] [OK] NGC0801 | RMSE=27.9993 km/s | MAFE=0.131221 | beta_mean=64.8397
[040/175] [OK] NGC0891 | RMSE=187.9113 km/s | MAFE=0.813870 | beta_mean=75.7704
[041/175] [OK] NGC1003 | RMSE=56.9267 km/s | MAFE=0.513195 | beta_mean=74.2012
[042/175] [OK] NGC1090 | RMSE=45.7479 km/s | MAFE=0.423425 | beta_mean=64.3877
[043/175] [OK] NGC1705 | RMSE=69.9056 km/s | MAFE=1.000000 | beta_mean=71.9750
[044/175] [OK] NGC2366 | RMSE=50.1178 km/s | MAFE=2.138897 | beta_mean=76.1443
[045/175] [OK] NGC2403 | RMSE=102.9984 km/s | MAFE=1.031316 | beta_mean=69.7377
[046/175] [OK] NGC2683 | RMSE=51.7744 km/s | MAFE=0.281217 | beta_mean=73.7041
[047/175] [OK] NGC2841 | RMSE=160.3302 km/s | MAFE=0.508910 | beta_mean=82.0055
[048/175] [OK] NGC2903 | RMSE=140.7328 km/s | MAFE=0.716982 | beta_mean=65.5548
[049/175] [OK] NGC2915 | RMSE=73.8938 km/s | MAFE=0.973757 | beta_mean=76.5654
[050/175] [OK] NGC2955 | RMSE=145.3904 km/s | MAFE=0.519956 | beta_mean=72.5327
[051/175] [OK] NGC2976 | RMSE=274.0128 km/s | MAFE=7.928733 | beta_mean=90.5829
[052/175] [OK] NGC2998 | RMSE=43.7196 km/s | MAFE=0.188897 | beta_mean=63.4487
[053/175] [OK] NGC3109 | RMSE=50.4304 km/s | MAFE=1.467904 | beta_mean=90.3674
[054/175] [OK] NGC3198 | RMSE=62.5048 km/s | MAFE=0.499399 | beta_mean=71.1624
[055/175] [OK] NGC3521 | RMSE=207.6871 km/s | MAFE=0.998208 | beta_mean=83.5379
[056/175] [OK] NGC3726 | RMSE=43.9704 km/s | MAFE=0.239858 | beta_mean=73.5682
[057/175] [OK] NGC3741 | RMSE=37.8974 km/s | MAFE=1.000000 | beta_mean=72.0317
[058/175] [OK] NGC3769 | RMSE=75.4645 km/s | MAFE=0.618456 | beta_mean=75.0307
[059/175] [OK] NGC3877 | RMSE=101.3086 km/s | MAFE=0.648929 | beta_mean=79.4993
[060/175] [OK] NGC3893 | RMSE=146.4821 km/s | MAFE=0.785242 | beta_mean=73.4280
[061/175] [OK] NGC3917 | RMSE=82.2189 km/s | MAFE=0.539764 | beta_mean=74.8915
[062/175] [OK] NGC3949 | RMSE=153.8153 km/s | MAFE=1.000000 | beta_mean=65.4563
[063/175] [OK] NGC3953 | RMSE=109.4255 km/s | MAFE=0.489526 | beta_mean=90.2246
[064/175] [OK] NGC3972 | RMSE=96.0202 km/s | MAFE=0.830067 | beta_mean=106.6137
[065/175] [OK] NGC3992 | RMSE=61.8286 km/s | MAFE=0.235310 | beta_mean=64.3444
[066/175] [OK] NGC4010 | RMSE=110.4764 km/s | MAFE=1.224747 | beta_mean=84.1396
[067/175] [OK] NGC4013 | RMSE=54.5595 km/s | MAFE=0.282359 | beta_mean=74.7648
[068/175] [OK] NGC4051 | RMSE=109.4077 km/s | MAFE=0.714973 | beta_mean=94.8761
[069/175] [OK] NGC4068 | RMSE=67.3485 km/s | MAFE=6.004474 | beta_mean=84.7748
[070/175] [OK] NGC4085 | RMSE=113.3407 km/s | MAFE=1.000000 | beta_mean=89.8115
[071/175] [OK] NGC4088 | RMSE=45.6930 km/s | MAFE=0.243829 | beta_mean=65.5742
[072/175] [OK] NGC4100 | RMSE=71.3518 km/s | MAFE=0.374441 | beta_mean=67.8046
[073/175] [OK] NGC4138 | RMSE=134.8225 km/s | MAFE=0.745723 | beta_mean=71.1783
[074/175] [OK] NGC4157 | RMSE=48.9026 km/s | MAFE=0.264514 | beta_mean=66.4641
[075/175] [OK] NGC4183 | RMSE=50.4751 km/s | MAFE=0.489130 | beta_mean=58.4179
[076/175] [OK] NGC4214 | RMSE=75.6241 km/s | MAFE=1.000000 | beta_mean=66.7335
[077/175] [OK] NGC4217 | RMSE=136.3068 km/s | MAFE=0.812537 | beta_mean=65.8697
[078/175] [OK] NGC4389 | RMSE=78.0815 km/s | MAFE=1.000000 | beta_mean=99.7234
[079/175] [OK] NGC4559 | RMSE=68.5896 km/s | MAFE=0.576935 | beta_mean=71.9563
[080/175] [OK] NGC5005 | RMSE=252.7668 km/s | MAFE=1.000000 | beta_mean=77.4717
[081/175] [OK] NGC5033 | RMSE=67.6793 km/s | MAFE=0.308094 | beta_mean=77.4364
[082/175] [OK] NGC5055 | RMSE=37.0481 km/s | MAFE=0.170211 | beta_mean=68.9575
[083/175] [OK] NGC5371 | RMSE=28.0611 km/s | MAFE=0.106388 | beta_mean=77.0879
[084/175] [OK] NGC5585 | RMSE=76.6272 km/s | MAFE=1.609284 | beta_mean=83.7032
[085/175] [OK] NGC5907 | RMSE=51.0528 km/s | MAFE=0.214075 | beta_mean=69.5297
[086/175] [OK] NGC5985 | RMSE=102.6958 km/s | MAFE=0.361880 | beta_mean=69.7206
[087/175] [OK] NGC6015 | RMSE=66.9842 km/s | MAFE=0.424511 | beta_mean=65.4024
[088/175] [OK] NGC6195 | RMSE=85.8948 km/s | MAFE=0.255342 | beta_mean=83.4840
[089/175] [OK] NGC6503 | RMSE=69.9475 km/s | MAFE=0.584405 | beta_mean=75.4080
[090/175] [OK] NGC6674 | RMSE=82.6034 km/s | MAFE=0.310518 | beta_mean=71.7606
[091/175] [OK] NGC6789 | RMSE=200.7002 km/s | MAFE=8.197896 | beta_mean=96.0248
[092/175] [OK] NGC6946 | RMSE=101.5306 km/s | MAFE=0.580419 | beta_mean=70.8820
[093/175] [OK] NGC7331 | RMSE=50.6466 km/s | MAFE=0.177633 | beta_mean=76.5591
[094/175] [OK] NGC7793 | RMSE=80.3627 km/s | MAFE=0.975771 | beta_mean=87.5357
[095/175] [OK] NGC7814 | RMSE=175.5206 km/s | MAFE=0.745779 | beta_mean=76.3866
[096/175] [OK] PGC51017 | RMSE=24.4287 km/s | MAFE=1.177544 | beta_mean=63.5452
[097/175] [OK] UGC00128 | RMSE=68.1561 km/s | MAFE=0.545576 | beta_mean=83.9478
[098/175] [OK] UGC00191 | RMSE=72.7117 km/s | MAFE=1.382314 | beta_mean=106.1856
[099/175] [OK] UGC00634 | RMSE=69.0984 km/s | MAFE=0.721546 | beta_mean=86.9565
[100/175] [OK] UGC00731 | RMSE=35.2402 km/s | MAFE=0.492604 | beta_mean=90.1064
[101/175] [OK] UGC00891 | RMSE=51.1934 km/s | MAFE=1.000000 | beta_mean=87.4732
[102/175] [OK] UGC01230 | RMSE=56.3420 km/s | MAFE=0.614473 | beta_mean=88.4927
[103/175] [OK] UGC01281 | RMSE=43.6868 km/s | MAFE=1.428841 | beta_mean=81.6862
[104/175] [OK] UGC02023 | RMSE=62.1617 km/s | MAFE=2.251910 | beta_mean=74.7666
[105/175] [OK] UGC02259 | RMSE=75.0442 km/s | MAFE=0.834341 | beta_mean=74.5874
[106/175] [OK] UGC02455 | RMSE=93.1812 km/s | MAFE=2.919628 | beta_mean=70.0730
[107/175] [OK] UGC02487 | RMSE=115.5116 km/s | MAFE=0.313980 | beta_mean=69.7570
[108/175] [OK] UGC02885 | RMSE=73.1297 km/s | MAFE=0.219660 | beta_mean=75.9076
[109/175] [OK] UGC02916 | RMSE=178.5944 km/s | MAFE=0.785876 | beta_mean=71.4745
[110/175] [OK] UGC02953 | RMSE=236.8182 km/s | MAFE=0.812933 | beta_mean=86.1754
[111/175] [OK] UGC03205 | RMSE=115.8971 km/s | MAFE=0.532834 | beta_mean=74.6451
[112/175] [OK] UGC03546 | RMSE=188.0416 km/s | MAFE=0.821397 | beta_mean=80.4407
[113/175] [OK] UGC03580 | RMSE=109.4949 km/s | MAFE=1.135331 | beta_mean=78.6341
[114/175] [OK] UGC04278 | RMSE=60.4238 km/s | MAFE=1.946288 | beta_mean=86.5245
[115/175] [OK] UGC04305 | RMSE=52.8315 km/s | MAFE=3.344391 | beta_mean=79.8425
[116/175] [OK] UGC04325 | RMSE=69.4124 km/s | MAFE=0.768319 | beta_mean=94.4473
[117/175] [OK] UGC04483 | RMSE=73.4274 km/s | MAFE=6.033749 | beta_mean=77.4385
[118/175] [OK] UGC04499 | RMSE=62.7661 km/s | MAFE=1.000000 | beta_mean=77.2996
[119/175] [OK] UGC05005 | RMSE=40.4374 km/s | MAFE=0.512137 | beta_mean=71.5585
[120/175] [OK] UGC05253 | RMSE=223.0858 km/s | MAFE=0.879553 | beta_mean=78.3424
[121/175] [OK] UGC05414 | RMSE=55.6563 km/s | MAFE=1.444001 | beta_mean=81.1476
[122/175] [OK] UGC05716 | RMSE=58.5537 km/s | MAFE=0.907798 | beta_mean=82.0903
[123/175] [OK] UGC05721 | RMSE=85.6106 km/s | MAFE=1.535873 | beta_mean=74.6378
[124/175] [OK] UGC05750 | RMSE=32.8660 km/s | MAFE=1.838603 | beta_mean=88.5188
[125/175] [OK] UGC05764 | RMSE=43.8861 km/s | MAFE=0.957803 | beta_mean=93.5946
[126/175] [OK] UGC05829 | RMSE=25.1810 km/s | MAFE=0.498360 | beta_mean=82.0670
[127/175] [OK] UGC05918 | RMSE=30.3324 km/s | MAFE=0.642673 | beta_mean=75.5215
[128/175] [OK] UGC05986 | RMSE=95.7561 km/s | MAFE=0.858936 | beta_mean=68.4773
[129/175] [OK] UGC05999 | RMSE=45.0168 km/s | MAFE=0.549402 | beta_mean=69.0080
[130/175] [OK] UGC06399 | RMSE=68.7120 km/s | MAFE=0.929980 | beta_mean=81.0884
[131/175] [OK] UGC06446 | RMSE=69.0434 km/s | MAFE=0.935748 | beta_mean=81.4828
[132/175] [OK] UGC06614 | RMSE=56.5705 km/s | MAFE=0.242702 | beta_mean=90.2006
[133/175] [OK] UGC06628 | RMSE=30.1572 km/s | MAFE=0.718654 | beta_mean=82.0304
[134/175] [OK] UGC06667 | RMSE=45.7122 km/s | MAFE=0.480702 | beta_mean=100.5375
[135/175] [OK] UGC06786 | RMSE=181.4110 km/s | MAFE=0.832883 | beta_mean=78.3785
[136/175] [OK] UGC06787 | RMSE=215.9075 km/s | MAFE=0.879176 | beta_mean=77.0639
[137/175] [OK] UGC06818 | RMSE=54.3676 km/s | MAFE=0.879511 | beta_mean=70.4311
[138/175] [OK] UGC06917 | RMSE=82.9195 km/s | MAFE=0.879581 | beta_mean=75.3973
[139/175] [OK] UGC06923 | RMSE=69.3863 km/s | MAFE=1.000000 | beta_mean=75.1860
[140/175] [OK] UGC06930 | RMSE=68.0794 km/s | MAFE=0.706696 | beta_mean=92.8103
[141/175] [OK] UGC06973 | RMSE=173.8154 km/s | MAFE=1.000000 | beta_mean=76.1133
[142/175] [OK] UGC06983 | RMSE=76.3189 km/s | MAFE=0.762134 | beta_mean=78.5850
[143/175] [OK] UGC07089 | RMSE=62.2961 km/s | MAFE=1.034631 | beta_mean=73.0641
[144/175] [OK] UGC07125 | RMSE=29.3607 km/s | MAFE=0.467840 | beta_mean=81.7974
[145/175] [OK] UGC07151 | RMSE=72.0476 km/s | MAFE=1.336147 | beta_mean=78.3686
[146/175] [OK] UGC07232 | RMSE=164.1267 km/s | MAFE=5.820161 | beta_mean=87.2531
[147/175] [OK] UGC07261 | RMSE=67.9561 km/s | MAFE=0.981749 | beta_mean=74.0535
[148/175] [OK] UGC07323 | RMSE=60.6476 km/s | MAFE=1.074556 | beta_mean=95.5715
[149/175] [OK] UGC07399 | RMSE=89.9030 km/s | MAFE=1.000000 | beta_mean=75.0381
[150/175] [OK] UGC07524 | RMSE=37.3595 km/s | MAFE=0.591664 | beta_mean=92.5875
[151/175] [OK] UGC07559 | RMSE=40.9949 km/s | MAFE=2.277038 | beta_mean=74.3258
[152/175] [OK] UGC07577 | RMSE=53.8183 km/s | MAFE=6.722609 | beta_mean=89.3023
[153/175] [OK] UGC07603 | RMSE=54.2855 km/s | MAFE=0.975552 | beta_mean=65.9872
[154/175] [OK] UGC07608 | RMSE=33.2960 km/s | MAFE=0.691781 | beta_mean=97.3621
[155/175] [OK] UGC07690 | RMSE=56.6756 km/s | MAFE=1.000000 | beta_mean=77.0042
[156/175] [OK] UGC07866 | RMSE=24.5678 km/s | MAFE=0.858871 | beta_mean=61.7583
[157/175] [OK] UGC08286 | RMSE=70.4701 km/s | MAFE=0.838594 | beta_mean=79.2578
[158/175] [OK] UGC08490 | RMSE=75.3023 km/s | MAFE=0.986062 | beta_mean=78.2203
[159/175] [OK] UGC08550 | RMSE=49.7585 km/s | MAFE=1.013728 | beta_mean=89.2069
[160/175] [OK] UGC08699 | RMSE=148.7283 km/s | MAFE=0.758235 | beta_mean=77.3336
[161/175] [OK] UGC08837 | RMSE=34.1011 km/s | MAFE=1.295717 | beta_mean=66.9340
[162/175] [OK] UGC09037 | RMSE=31.2319 km/s | MAFE=0.189820 | beta_mean=76.0867
[163/175] [OK] UGC09133 | RMSE=95.2538 km/s | MAFE=0.351381 | beta_mean=74.8540
[164/175] [OK] UGC09992 | RMSE=32.0947 km/s | MAFE=1.000000 | beta_mean=79.3212
[165/175] [OK] UGC10310 | RMSE=61.4452 km/s | MAFE=0.907381 | beta_mean=95.9402
[166/175] [OK] UGC11455 | RMSE=57.7506 km/s | MAFE=0.347720 | beta_mean=87.2645
[167/175] [OK] UGC11557 | RMSE=75.7194 km/s | MAFE=3.819765 | beta_mean=91.2025
[168/175] [OK] UGC11820 | RMSE=61.2993 km/s | MAFE=1.833679 | beta_mean=84.4590
[169/175] [OK] UGC11914 | RMSE=280.6343 km/s | MAFE=1.000000 | beta_mean=74.3651
[170/175] [OK] UGC12506 | RMSE=83.8190 km/s | MAFE=0.363855 | beta_mean=65.5408
[171/175] [OK] UGC12632 | RMSE=40.8037 km/s | MAFE=0.618883 | beta_mean=79.7387
[172/175] [OK] UGC12732 | RMSE=57.2586 km/s | MAFE=0.738096 | beta_mean=74.1096
[173/175] [OK] UGCA281 | RMSE=130.8500 km/s | MAFE=8.289857 | beta_mean=82.8674
[174/175] [OK] UGCA442 | RMSE=48.2769 km/s | MAFE=1.230431 | beta_mean=90.4538
[175/175] [OK] UGCA444 | RMSE=47.2450 km/s | MAFE=2.034467 | beta_mean=79.7824
------------------------------------------------------------
finished_at: 2026-03-23T16:34:15.907313
successful_files: 175
failed_files: 0
success_rate: 1.000000
summary_csv: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_163333_local_structural_coupling_v2\summaries\rotation_pipeline_summary_local_structural_coupling_v2.csv
individual_plots_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_163333_local_structural_coupling_v2\figures\individual
