r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.25,4.25,2.0,3.9992670064584694,3.433846240005513,47.1652,108.68243902439032,70.75584861442726,0.5526743919433059,99.35366428200257,2.209350746724902,0.5809767168559059,0.3658137435437513,0.2788635752151243,219.64090397758048,61.24984774666991,16.811346355789155,63.976546355789154,0.3564353877906762,0.23229403957247188
0.41,6.84,2.0,6.098119111501131,5.14463798532025,64.55439024390245,105.24032894736847,102.35713161992078,0.7163582051728103,112.22457805449652,2.288298397963749,0.6567664620451988,0.4238646774768186,0.3717633033276005,196.0804812473051,72.89552742656376,26.145748044037422,90.70013828793986,0.4050188986558797,0.23229403957247188
0.57,9.56,2.0,8.136907937125008,6.788225099390856,80.8421052631579,139.85647510037754,131.05222144211336,0.818569769467398,121.0718125327623,2.3459391865825014,0.7121016191192013,0.4680261545747406,0.4668185430445205,173.86969416481276,81.16559730961426,35.31451013552269,116.1566153986806,0.4368331331327687,0.23229403957247188
0.74,12.3,2.0,10.769017277776303,9.051143574156804,110.70702702702704,158.00641502746754,137.58654219721845,0.8366584135510633,123.45724533256082,2.3647654894763956,0.7301748698973398,0.48277497075575043,0.5411098069440302,139.58316624503342,75.52982013948652,46.011531255465606,156.71855828249264,0.4156152729137655,0.23229403957247188
0.9,15.1,2.0,12.744187971034858,10.940100547984008,132.9842222222222,143.47544911096298,139.1371797293453,0.8407029269503824,124.04908434693708,2.369625165642178,0.7348401590164908,0.48660810610625876,0.515975572215244,115.8760314399832,59.789201628276935,47.476141156744006,180.4603633789662,0.3570058188845841,0.23229403957247188
1.07,17.5,2.0,14.380215859389736,13.004526135157713,158.05392523364483,141.3540427999157,124.89917290248198,0.7999082936824231,120.42613831326346,2.345542573547258,0.7117208706053678,0.46771716325464313,0.40486190368149166,90.02791290927668,36.448872204921294,35.20832538564869,193.26225061929352,0.22276147417012268,0.23229403957247188
1.24,19.7,2.0,15.78841054970445,14.983167221919402,181.04459677419354,112.99351660800274,102.5298043488157,0.7170966424544554,113.8886333050575,2.3053226195767347,0.6731097147936653,0.4367516536316833,0.3036254948801149,65.86222302966402,19.99745006128624,19.982748133886137,201.02734490807967,0.11037472804397314,0.23229403957247188
1.4,21.8,2.0,16.958844969803412,16.537185371156724,195.34178571428572,68.66644096606088,79.55196084482485,0.6040987670494202,105.39091566676909,2.254933825866349,0.624736472831695,0.3989880027983411,0.22184230774838334,45.47608729464617,10.088520152811242,10.08851622130465,205.43030193559036,0.05164545918272724,0.23229403957247188
1.57,24.4,2.0,18.041044319724655,17.883402920026153,203.70452229299363,46.159572259136176,51.37322292885907,0.4233559523582244,92.10818829454453,2.177860919692034,0.5507464829043527,0.343444211305565,0.14523004314407734,24.8372928505908,3.6071211122733855,3.6071211122733855,207.311643405267,0.017707614300816018,0.23229403957247188
1.72,27.3,2.0,19.05197303439975,19.01036822368257,210.1128488372093,28.58623159100874,21.996826503677518,0.1910619127857525,79.5671228588311,2.1381160745920726,0.5125914316083897,0.31584979946599484,0.10416726790240749,8.838515516434443,0.9206840136600121,0.9206840136600121,211.0335328508693,0.004381854887558632,0.23229403957247188
1.89,30.3,2.0,20.05589544328725,20.057180759019946,212.85211640211642,0.46035322008681495,-0.8377568552820236,-0.007367062097008695,69.98443511243383,2.1460487651787616,0.5202068145716112,0.32130039993433646,0.1,-0.2727934811097226,-0.027279348110972265,-0.027279348110972265,212.82483705400546,0.00012816103767629444,0.23229403957247188
2.06,32.6,2.0,20.767487178918838,20.81237372334064,210.26936893203882,-33.88846551790501,-24.151604739766746,-0.20925117628610546,85.1190280337849,2.2116118230200246,0.5831473500992236,0.36743718271320863,0.10478633263470907,-8.64624113611625,-0.9060078997289823,-0.9060078997289823,209.36336103230983,0.0043087963990548015,0.23229403957247188
2.46,33.3,2.0,21.69790281813265,21.81966544198146,193.53569105691057,-45.50647582873684,-47.92086724594081,-0.3981209060233717,102.05211347456846,2.329448340116194,0.6962704065115464,0.45523847444391224,0.1304192295461759,-16.515886129306963,-2.1539891442565877,-2.1539891442565877,191.38170191265397,0.011129673975803745,0.23229403957247188
2.79,34.6,2.0,22.130213659043086,22.225402133594795,177.04964157706092,-70.40966716328742,-48.01293788995818,-0.398802019230891,102.07532054619446,2.3292169128963294,0.6960482363804762,0.4550598900784973,0.10371817801384656,-14.590625070775198,-1.5133130484239545,-1.5133130484239545,175.53632852863697,0.008547394023838284,0.23229403957247188
3.13,34.2,2.0,21.323666533373807,21.403518402356188,146.361214057508,-90.2600809398616,-41.23524478637717,-0.34752046029837647,98.17682592111278,2.3095803829225248,0.6771971676056238,0.4399951503853266,0.1,-10.900465090970828,-1.0900465090970828,-1.0900465090970828,145.27116754841092,0.007447645990380396,0.23229403957247188
